"name","x","y","z","time"
"Group 1","40.45","13.67","1.22","2025-09-19 12:06:13.08123"
"Group 1","40.41","13.75","4.04","2025-09-19 12:55:59.379101"
"Group 1","40.28","13.86","4.19","2025-09-19 12:56:02.378033"
"Group 1","40.34","13.7","3.9","2025-09-19 12:56:03.379554"
"Group 1","41.15","14.24","3.98","2025-09-19 12:56:07.381862"
"Group 1","41.58","14.7","4.18","2025-09-19 12:56:09.379055"
"Group 1","41.73","14.32","2.22","2025-09-19 12:56:10.381981"
"Group 1","42.03","13.45","1.31","2025-09-19 12:56:11.382291"
"Group 1","37.44","10.9","0.1","2025-09-19 13:14:00.381682"
"Group 1","34.2","10.18","0.3","2025-09-19 13:14:08.379155"
"Group 1","33.71","10.59","-0.94","2025-09-19 13:14:09.378904"
"Group 1","34.45","13.46","0.48","2025-09-19 13:14:24.825308"
"Group 1","34.5","13.53","-0.85","2025-09-19 13:14:25.377615"
"Group 1","34.82","13.3","-1.84","2025-09-19 13:14:26.37941"
"Group 1","34.8","13.36","-2.57","2025-09-19 13:14:27.37764"
"Group 1","34.92","13.41","-0.83","2025-09-19 13:14:28.377603"
"Group 1","34.88","13.4","-1.73","2025-09-19 13:14:29.377518"
"Group 1","34.92","13.41","-2.49","2025-09-19 13:14:30.37757"
"Group 1","35.03","13.39","-0.77","2025-09-19 13:14:31.378943"
"Group 1","34.91","13.29","0.73","2025-09-19 13:14:32.377553"
"Group 1","34.96","13.23","1.78","2025-09-19 13:14:33.377692"
"Group 1","34.94","13.24","0.36","2025-09-19 13:14:34.377584"
"Group 1","35.06","13.28","-0.87","2025-09-19 13:14:35.377644"
"Group 1","34.7","13.38","-1.67","2025-09-19 13:14:36.377557"
"Group 1","34.58","13.33","-2.14","2025-09-19 13:14:37.37763"
"Group 1","34.56","13.49","-2.79","2025-09-19 13:14:38.377678"
"Group 1","34.51","13.46","-3.24","2025-09-19 13:14:39.3776"
"Group 1","34.33","13.46","-3.54","2025-09-19 13:14:40.377548"
"Group 1","33.7","13.4","-3.7","2025-09-19 13:14:41.377548"
"Group 1","33.86","13.37","-1.88","2025-09-19 13:14:42.377576"
"Group 1","33.89","13.4","-2.49","2025-09-19 13:14:44.377653"
"Group 1","33.95","13.37","-0.79","2025-09-19 13:14:45.377578"
"Group 1","34.16","13.35","0.44","2025-09-19 13:14:46.377757"
"Group 1","34.1","13.4","1.37","2025-09-19 13:14:47.377636"
"Group 1","34.3","13.34","2.07","2025-09-19 13:14:48.379112"
"Group 1","33.84","13.28","2.75","2025-09-19 13:14:49.379041"
"Group 1","34.07","13.23","3.19","2025-09-19 13:14:50.378881"
"Group 1","34.3","13.18","3.51","2025-09-19 13:14:51.378837"
"Group 1","34.36","13.11","3.81","2025-09-19 13:14:52.378844"
"Group 1","34.47","13.22","4.1","2025-09-19 13:14:53.378894"
"Group 1","34.19","13.1","2.06","2025-09-19 13:14:54.377593"
"Group 1","34.12","13.2","0.38","2025-09-19 13:14:55.377519"
"Group 1","34.17","13.19","1.61","2025-09-19 13:14:56.37754"
"Group 1","34.29","13.26","2.38","2025-09-19 13:14:57.377613"
"Group 1","34.12","13.31","3.01","2025-09-19 13:14:58.377624"
"Group 1","34.13","13.37","3.42","2025-09-19 13:14:59.377537"
"Group 1","34.29","13.3","3.84","2025-09-19 13:15:00.37751"
"Group 1","34.46","13.32","4.02","2025-09-19 13:15:01.379681"
"Group 1","34.48","13.37","1.83","2025-09-19 13:15:02.378275"
"Group 1","34.58","13.19","2.56","2025-09-19 13:15:03.377499"
"Group 1","34.76","13.11","3.06","2025-09-19 13:15:04.377606"
"Group 1","34.75","13.52","0.6","2025-09-19 13:15:05.378499"
"Group 1","34.87","13.42","-0.86","2025-09-19 13:15:06.37924"
"Group 1","34.83","13.04","-1.63","2025-09-19 13:15:07.377637"
"Group 1","34.95","12.95","-0.05","2025-09-19 13:15:08.378912"
"Group 1","35.21","12.83","-1.14","2025-09-19 13:15:09.379168"
"Group 1","35.29","12.81","-2.11","2025-09-19 13:15:10.379834"
"Group 1","35.05","12.86","-2.79","2025-09-19 13:15:11.377706"
"Group 1","35.25","12.88","-1.08","2025-09-19 13:15:12.379272"
"Group 1","35.32","12.96","-1.95","2025-09-19 13:15:13.379532"
"Group 1","35.82","13.18","-0.27","2025-09-19 13:15:14.379307"
"Group 1","35.87","13.23","-1.54","2025-09-19 13:15:15.380121"
"Group 1","35.65","13.24","0.27","2025-09-19 13:15:16.377594"
"Group 1","35.52","13.04","-1","2025-09-19 13:15:17.379063"
"Group 1","35.55","13.2","-2.17","2025-09-19 13:15:18.379212"
"Group 1","35.67","13.14","-2.83","2025-09-19 13:15:19.377771"
"Group 1","35.7","13.06","-3.3","2025-09-19 13:15:20.377608"
"Group 1","35.44","12.81","-3.59","2025-09-19 13:15:21.378382"
"Group 1","35.56","12.88","-4.04","2025-09-19 13:15:22.379349"
"Group 1","35.54","12.98","-4.44","2025-09-19 13:15:23.381552"
"Group 1","35.36","12.89","-4.57","2025-09-19 13:15:24.379385"
"Group 1","35.21","12.82","-4.58","2025-09-19 13:15:25.377723"
"Group 1","35.34","12.78","-4.58","2025-09-19 13:15:26.378442"
"Group 1","35.46","12.96","-4.92","2025-09-19 13:15:27.37754"
"Group 1","35.76","13.13","-2.44","2025-09-19 13:15:28.37775"
"Group 1","35.51","12.92","-2.89","2025-09-19 13:15:29.378464"
"Group 1","35.52","12.96","-0.89","2025-09-19 13:15:30.377715"
"Group 1","35.72","13.01","-2.06","2025-09-19 13:15:31.377652"
"Group 1","35.62","12.97","-2.72","2025-09-19 13:15:32.377712"
"Group 1","35.73","12.95","-3.42","2025-09-19 13:15:33.378009"
"Group 1","35.96","12.89","-4.15","2025-09-19 13:15:34.378002"
"Group 1","36.03","12.91","-4.36","2025-09-19 13:15:35.377685"
"Group 1","35.98","12.86","-4.54","2025-09-19 13:15:36.379539"
"Group 1","36.04","12.86","-4.82","2025-09-19 13:15:37.377667"
"Group 1","35.94","12.89","-4.9","2025-09-19 13:15:38.377583"
"Group 1","35.77","12.85","-4.91","2025-09-19 13:15:39.377734"
"Group 1","35.78","12.87","-4.95","2025-09-19 13:15:40.379041"
"Group 1","35.51","12.77","-4.82","2025-09-19 13:15:41.382273"
"Group 1","35.57","12.77","-4.82","2025-09-19 13:15:42.379256"
"Group 1","36.16","13.04","-2.47","2025-09-19 13:15:43.379378"
"Group 1","36.12","12.92","-3","2025-09-19 13:15:44.379097"
"Group 1","36.08","12.91","-3.58","2025-09-19 13:15:45.377675"
"Group 1","35.98","12.79","-3.87","2025-09-19 13:15:46.377642"
"Group 1","35.92","12.89","-4.26","2025-09-19 13:15:47.377723"
"Group 1","36","12.96","-2.02","2025-09-19 13:15:48.377784"
"Group 1","35.7","12.78","-2.71","2025-09-19 13:15:49.377785"
"Group 1","36.14","13","-0.72","2025-09-19 13:15:50.378487"
"Group 1","36.27","13.15","0.68","2025-09-19 13:15:51.3793"
"Group 1","36.02","13.08","1.6","2025-09-19 13:15:52.379425"
"Group 1","35.89","13","0.17","2025-09-19 13:15:53.379238"
"Group 1","35.99","13.1","1.25","2025-09-19 13:15:54.379217"
"Group 1","36.06","13.01","2.3","2025-09-19 13:15:55.379216"
"Group 1","35.88","12.97","2.82","2025-09-19 13:15:57.379205"
"Group 1","35.74","13.12","0.81","2025-09-19 13:15:58.379303"
"Group 1","35.91","13.15","1.69","2025-09-19 13:15:59.379271"
"Group 1","36.12","13.14","2.25","2025-09-19 13:16:00.377625"
"Group 1","35.86","12.92","0.74","2025-09-19 13:16:01.377612"
"Group 1","35.51","12.64","-0.13","2025-09-19 13:16:02.377646"
"Group 1","36.03","12.88","0.87","2025-09-19 13:16:03.37773"
"Group 1","36.1","12.87","1.66","2025-09-19 13:16:04.377869"
"Group 1","35.97","12.73","0.29","2025-09-19 13:16:05.379424"
"Group 1","35.84","12.75","-0.95","2025-09-19 13:16:06.379155"
"Group 1","35.78","12.69","-1.73","2025-09-19 13:16:07.379138"
"Group 1","35.65","12.58","-2.2","2025-09-19 13:16:08.379206"
"Group 1","35.67","12.55","-2.65","2025-09-19 13:16:09.379117"
"Group 1","35.6","12.63","-3.15","2025-09-19 13:16:10.379077"
"Group 1","35.72","12.66","-1.34","2025-09-19 13:16:11.379184"
"Group 1","35.8","12.68","0.01","2025-09-19 13:16:12.379169"
"Group 1","35.68","12.8","-1.25","2025-09-19 13:16:13.379425"
"Group 1","35.61","12.68","-1.92","2025-09-19 13:16:14.379138"
"Group 1","35.46","12.53","-2.3","2025-09-19 13:16:15.377629"
"Group 1","35.42","12.61","-2.87","2025-09-19 13:16:16.379133"
"Group 1","35.41","12.68","-0.98","2025-09-19 13:16:17.379203"
"Group 1","35.23","12.67","-1.87","2025-09-19 13:16:18.379239"
"Group 1","35.1","13.05","0.12","2025-09-19 13:16:19.379278"
"Group 1","35.38","12.96","1.15","2025-09-19 13:16:20.37887"
"Group 1","35.52","13.09","-0.31","2025-09-19 13:16:21.378856"
"Group 1","35.58","13.07","0.72","2025-09-19 13:16:23.378923"
"Group 1","35.64","13.2","-0.63","2025-09-19 13:16:24.379213"
"Group 1","35.8","13.23","-1.71","2025-09-19 13:16:25.379099"
"Group 1","35.81","13.33","-2.49","2025-09-19 13:16:26.379124"
"Group 1","35.72","13.28","-2.94","2025-09-19 13:16:27.379638"
"Group 1","35.69","13.07","-3.43","2025-09-19 13:16:28.379225"
"Group 1","35.44","12.88","-3.4","2025-09-19 13:16:29.379031"
"Group 1","35.54","13.02","-3.66","2025-09-19 13:16:31.379115"
"Group 1","35.61","13.12","-3.82","2025-09-19 13:16:33.379169"
"Group 1","35.81","13.15","-4.05","2025-09-19 13:16:34.37921"
"Group 1","36.09","13.28","-4.47","2025-09-19 13:16:35.379238"
"Group 1","36.08","13.2","-4.36","2025-09-19 13:16:36.379232"
"Group 1","36.02","13.2","-4.22","2025-09-19 13:16:37.379157"
"Group 1","35.98","13.23","-4.21","2025-09-19 13:16:38.37924"
"Group 1","36.13","13.31","-4.11","2025-09-19 13:16:40.379162"
"Group 1","36.08","13.4","-4.22","2025-09-19 13:16:41.378334"
"Group 1","36.02","13.42","-4.21","2025-09-19 13:16:42.379291"
"Group 1","35.98","13.51","-4.33","2025-09-19 13:16:43.379101"
"Group 1","35.96","13.45","-4.25","2025-09-19 13:16:44.379237"
"Group 1","35.97","13.39","-4.17","2025-09-19 13:16:45.37917"
"Group 1","35.96","13.37","-4.18","2025-09-19 13:16:46.379206"
"Group 1","36.09","13.34","-4.31","2025-09-19 13:16:47.379335"
"Group 1","36.08","13.31","-4.27","2025-09-19 13:16:48.379171"
"Group 1","36.17","13.48","-4.6","2025-09-19 13:16:49.379086"
"Group 1","36.39","13.42","-4.73","2025-09-19 13:16:50.377546"
"Group 1","36.4","13.37","-4.7","2025-09-19 13:16:51.379182"
"Group 1","36.52","13.76","-5.18","2025-09-19 13:16:52.379338"
"Group 1","36.5","13.65","-5.07","2025-09-19 13:16:53.379583"
"Group 1","36.61","13.78","-5.32","2025-09-19 13:16:54.379102"
"Group 1","36.57","13.66","-5.2","2025-09-19 13:16:55.379166"
"Group 1","36.66","13.51","-5.18","2025-09-19 13:16:56.379271"
"Group 1","36.66","13.32","-4.95","2025-09-19 13:16:57.379146"
"Group 1","36.57","13.49","-5.08","2025-09-19 13:16:59.377548"
"Group 1","36.5","13.55","-5.11","2025-09-19 13:17:00.379222"
"Group 1","36.36","13.65","-5.13","2025-09-19 13:17:03.377612"
"Group 1","36.17","13.46","-4.98","2025-09-19 13:17:04.377653"
"Group 1","36.24","13.44","-4.98","2025-09-19 13:17:07.379444"
"Group 1","36.24","13.41","-4.87","2025-09-19 13:17:08.379205"
"Group 1","36.32","13.43","-4.96","2025-09-19 13:17:09.377526"
"Group 1","36.27","13.54","-5.06","2025-09-19 13:17:10.378871"
"Group 1","36.33","13.47","-5.01","2025-09-19 13:17:11.37886"
"Group 1","36.25","13.4","-4.87","2025-09-19 13:17:12.378862"
"Group 1","36.35","13.28","-4.8","2025-09-19 13:17:13.378831"
"Group 1","36.12","13.3","-2.64","2025-09-19 13:17:14.379244"
"Group 1","36.37","13.09","-3.1","2025-09-19 13:17:15.379094"
"Group 1","36.67","12.82","-3.34","2025-09-19 13:17:16.382316"
"Group 1","36.7","12.88","-3.92","2025-09-19 13:17:17.377561"
"Group 1","36.52","12.8","-1.75","2025-09-19 13:17:18.377509"
"Group 1","36.63","12.76","-2.49","2025-09-19 13:17:19.37791"
"Group 1","36.75","12.63","-2.91","2025-09-19 13:17:20.378573"
"Group 1","36.84","12.76","-3.59","2025-09-19 13:17:21.377422"
"Group 1","36.78","12.93","-4.01","2025-09-19 13:17:22.379129"
"Group 1","36.78","12.79","-4.09","2025-09-19 13:17:23.37771"
"Group 1","36.75","12.69","-4.17","2025-09-19 13:17:24.379073"
"Group 1","36.66","12.71","-4.4","2025-09-19 13:17:25.377491"
"Group 1","36.73","12.81","-4.54","2025-09-19 13:17:26.377492"
"Group 1","36.58","12.76","-2.17","2025-09-19 13:17:27.377478"
"Group 1","36.32","12.64","-0.43","2025-09-19 13:17:28.377857"
"Group 1","36.3","12.64","-1.57","2025-09-19 13:17:29.382372"
"Group 1","36.39","12.66","0.1","2025-09-19 13:17:30.378925"
"Group 1","36.45","12.92","-1.3","2025-09-19 13:17:31.377655"
"Group 1","36.57","12.79","-2.06","2025-09-19 13:17:32.379016"
"Group 1","36.74","12.69","-2.66","2025-09-19 13:17:33.378896"
"Group 1","36.78","12.7","-3.18","2025-09-19 13:17:34.378988"
"Group 1","36.78","12.63","-3.45","2025-09-19 13:17:35.377517"
"Group 1","36.66","12.57","-3.76","2025-09-19 13:17:36.37753"
"Group 1","36.6","12.63","-4.1","2025-09-19 13:17:37.381853"
"Group 1","36.43","12.67","-2.06","2025-09-19 13:17:38.377645"
"Group 1","36.49","12.61","-2.59","2025-09-19 13:17:39.377547"
"Group 1","36.39","12.65","-0.89","2025-09-19 13:17:40.37768"
"Group 1","36.34","12.62","-1.85","2025-09-19 13:17:41.377644"
"Group 1","36.46","12.69","-2.64","2025-09-19 13:17:43.377598"
"Group 1","36.55","12.81","-3.27","2025-09-19 13:17:44.37968"
"Group 1","36.7","12.66","-3.55","2025-09-19 13:17:45.377629"
"Group 1","36.5","12.58","-4.03","2025-09-19 13:17:48.377577"
"Group 1","36.4","12.58","-1.86","2025-09-19 13:17:49.377588"
"Group 1","36.52","12.65","-2.58","2025-09-19 13:17:50.377707"
"Group 1","36.49","12.81","-3.06","2025-09-19 13:17:51.377695"
"Group 1","36.66","12.87","-3.58","2025-09-19 13:17:52.377685"
"Group 1","36.72","12.79","-3.68","2025-09-19 13:17:53.379074"
"Group 1","36.83","12.8","-4.04","2025-09-19 13:17:54.37911"
"Group 1","36.65","12.69","-1.73","2025-09-19 13:17:55.379926"
"Group 1","36.49","12.6","-2.56","2025-09-19 13:17:56.379668"
"Group 1","36.34","12.63","-0.75","2025-09-19 13:17:57.379081"
"Group 1","36.43","12.74","-1.96","2025-09-19 13:17:58.37927"
"Group 1","36.23","12.73","-2.64","2025-09-19 13:17:59.379099"
"Group 1","36.05","12.72","-0.79","2025-09-19 13:18:00.379197"
"Group 1","36.34","12.64","-1.63","2025-09-19 13:18:01.379163"
"Group 1","36.36","12.74","-2.3","2025-09-19 13:18:02.377634"
"Group 1","36.56","12.67","-2.79","2025-09-19 13:18:03.377593"
"Group 1","36.44","12.78","-3.1","2025-09-19 13:18:04.377556"
"Group 1","36.37","12.91","-3.38","2025-09-19 13:18:05.37894"
"Group 1","36.32","12.99","-3.59","2025-09-19 13:18:06.382471"
"Group 1","36.47","12.89","-3.74","2025-09-19 13:18:07.379079"
"Group 1","36.64","12.95","-4.01","2025-09-19 13:18:08.379077"
"Group 1","36.51","12.94","-3.92","2025-09-19 13:18:09.378879"
"Group 1","36.41","12.97","-3.9","2025-09-19 13:18:10.378896"
"Group 1","36.33","12.95","-3.88","2025-09-19 13:18:11.37911"
"Group 1","36.31","12.93","-3.91","2025-09-19 13:18:12.379095"
"Group 1","36.39","12.89","-3.98","2025-09-19 13:18:13.37745"
"Group 1","36.45","12.83","-4.01","2025-09-19 13:18:14.378867"
"Group 1","36.29","12.86","-1.95","2025-09-19 13:18:15.378844"
"Group 1","36.26","12.91","-2.46","2025-09-19 13:18:16.378845"
"Group 1","36.17","12.91","-0.79","2025-09-19 13:18:17.378903"
"Group 1","36.17","12.97","-1.64","2025-09-19 13:18:18.378877"
"Group 1","36.18","13.06","-2.33","2025-09-19 13:18:19.377681"
"Group 1","36.35","12.94","-2.79","2025-09-19 13:18:20.37762"
"Group 1","36.47","12.85","-3.13","2025-09-19 13:18:21.378859"
"Group 1","36.72","12.8","-3.51","2025-09-19 13:18:22.378901"
"Group 1","36.59","12.87","-3.65","2025-09-19 13:18:23.379073"
"Group 1","36.47","12.9","-3.74","2025-09-19 13:18:24.377597"
"Group 1","36.44","12.91","-3.81","2025-09-19 13:18:25.378868"
"Group 1","36.37","12.9","-3.9","2025-09-19 13:18:26.379333"
"Group 1","36.24","12.86","-1.89","2025-09-19 13:18:27.379095"
"Group 1","36.25","12.84","-2.38","2025-09-19 13:18:28.379214"
"Group 1","36.24","12.89","-2.85","2025-09-19 13:18:29.379103"
"Group 1","36.21","12.98","-3.21","2025-09-19 13:18:30.379043"
"Group 1","36.15","12.95","-1.24","2025-09-19 13:18:31.379023"
"Group 1","36.25","12.92","-2","2025-09-19 13:18:32.378987"
"Group 1","36.22","12.94","-2.52","2025-09-19 13:18:33.377454"
"Group 1","36.36","12.87","-2.88","2025-09-19 13:18:34.379157"
"Group 1","36.47","12.84","-3.27","2025-09-19 13:18:35.383302"
"Group 1","36.41","12.86","-3.39","2025-09-19 13:18:36.383027"
"Group 1","36.22","12.88","-1.51","2025-09-19 13:18:37.380373"
"Group 1","36.18","12.91","-2.13","2025-09-19 13:18:38.379134"
"Group 1","36.18","12.92","-2.6","2025-09-19 13:18:39.381962"
"Group 1","36.16","12.95","-2.94","2025-09-19 13:18:40.381985"
"Group 1","36.17","12.95","-1.19","2025-09-19 13:18:41.379115"
"Group 1","36.15","12.95","-1.89","2025-09-19 13:18:42.379115"
"Group 1","36.1","12.95","-0.39","2025-09-19 13:18:43.377634"
"Group 1","36.02","12.96","0.81","2025-09-19 13:18:44.377576"
"Group 1","36.03","12.97","-0.39","2025-09-19 13:18:45.377633"
"Group 1","35.92","12.97","0.78","2025-09-19 13:18:46.37939"
"Group 1","35.97","12.94","1.6","2025-09-19 13:18:47.379066"
"Group 1","36.03","12.94","0.17","2025-09-19 13:18:48.377586"
"Group 1","36.05","12.95","-0.87","2025-09-19 13:18:49.37945"
"Group 1","36.07","12.94","-1.64","2025-09-19 13:18:50.381867"
"Group 1","36.06","12.97","-2.27","2025-09-19 13:18:51.37991"
"Group 1","36.09","12.94","-2.66","2025-09-19 13:18:52.377625"
"Group 1","36.04","12.92","-0.98","2025-09-19 13:18:53.379097"
"Group 1","36.05","12.91","-1.72","2025-09-19 13:18:54.379085"
"Group 1","36.07","12.91","-2.29","2025-09-19 13:18:55.379047"
"Group 1","36.05","12.92","-2.73","2025-09-19 13:18:56.37754"
"Group 1","36.06","12.96","-3.11","2025-09-19 13:18:57.379346"
"Group 1","36.08","12.94","-1.33","2025-09-19 13:18:58.377632"
"Group 1","36.08","12.92","-1.94","2025-09-19 13:18:59.379159"
"Group 1","35.99","12.77","-2.71","2025-09-19 13:19:00.379138"
"Group 1","35.96","12.83","-3.01","2025-09-19 13:19:01.379128"
"Group 1","36.02","12.87","-3.33","2025-09-19 13:19:02.379557"
"Group 1","36.27","12.77","-3.62","2025-09-19 13:19:03.379126"
"Group 1","36.44","12.86","-3.97","2025-09-19 13:19:04.382081"
"Group 1","36.25","12.85","-1.94","2025-09-19 13:19:05.379117"
"Group 1","36.09","12.9","-2.58","2025-09-19 13:19:06.379225"
"Group 1","36.03","12.95","-2.99","2025-09-19 13:19:07.379118"
"Group 1","36.01","13","-3.31","2025-09-19 13:19:08.378961"
"Group 1","36.08","13.03","-3.68","2025-09-19 13:19:09.379138"
"Group 1","36.27","13.09","-1.6","2025-09-19 13:19:10.382601"
"Group 1","36.35","13.16","-0.11","2025-09-19 13:19:11.37906"
"Group 1","36.45","13.19","1.06","2025-09-19 13:19:12.379213"
"Group 1","36.58","13.24","1.93","2025-09-19 13:19:13.378927"
"Group 1","36.28","13.23","0.28","2025-09-19 13:19:14.381816"
"Group 1","36.25","13.26","-1.04","2025-09-19 13:19:15.378973"
"Group 1","36.27","13.29","-1.9","2025-09-19 13:19:16.379072"
"Group 1","36.13","13.2","-2.55","2025-09-19 13:19:17.379083"
"Group 1","36.12","13.19","-2.97","2025-09-19 13:19:18.379119"
"Group 1","35.8","12.97","-3.14","2025-09-19 13:19:19.379131"
"Group 1","35.81","13.01","-3.5","2025-09-19 13:19:20.379164"
"Group 1","35.76","13.01","-1.52","2025-09-19 13:19:21.379086"
"Group 1","35.56","13.05","-2.35","2025-09-19 13:19:22.379145"
"Group 1","35.61","13.06","-2.89","2025-09-19 13:19:23.377572"
"Group 1","35.78","13.01","-3.16","2025-09-19 13:19:24.379956"
"Group 1","36.3","13.23","-1.48","2025-09-19 13:19:25.379133"
"Group 1","36.22","13.19","-0.06","2025-09-19 13:19:26.379073"
"Group 1","36.01","13.17","-1.16","2025-09-19 13:19:27.379015"
"Group 1","36.13","13.19","0.19","2025-09-19 13:19:28.379084"
"Group 1","35.94","13.17","-1.03","2025-09-19 13:19:29.379121"
"Group 1","35.92","13.07","0.25","2025-09-19 13:19:30.38177"
"Group 1","35.89","13.01","1.22","2025-09-19 13:19:31.381946"
"Group 1","35.69","12.99","2.06","2025-09-19 13:19:32.379019"
"Group 1","35.97","13.06","2.56","2025-09-19 13:19:33.378931"
"Group 1","35.95","13.06","2.97","2025-09-19 13:19:34.381443"
"Group 1","36.18","13.07","3.28","2025-09-19 13:19:35.37897"
"Group 1","36.13","12.95","3.67","2025-09-19 13:19:36.377482"
"Group 1","36.02","12.88","3.97","2025-09-19 13:19:37.377514"
"Group 1","36.02","12.84","4.03","2025-09-19 13:19:38.377471"
"Group 1","36.05","12.82","4.12","2025-09-19 13:19:39.379197"
"Group 1","36.06","12.86","4.11","2025-09-19 13:19:40.377445"
"Group 1","36.01","12.77","4.32","2025-09-19 13:19:41.377457"
"Group 1","35.97","12.72","2","2025-09-19 13:19:42.378838"
"Group 1","36.08","12.69","2.69","2025-09-19 13:19:43.377539"
"Group 1","35.71","12.61","1.22","2025-09-19 13:19:44.379251"
"Group 1","35.44","12.58","0.12","2025-09-19 13:19:45.379069"
"Group 1","35.28","12.65","-0.85","2025-09-19 13:19:46.377634"
"Group 1","35.15","13.25","0.78","2025-09-19 13:19:47.379278"
"Group 1","34.82","13.7","-0.99","2025-09-19 13:19:48.378935"
"Group 1","34.55","14.13","-2.34","2025-09-19 13:19:49.377457"
"Group 1","34.49","14.71","-3.44","2025-09-19 13:19:50.377454"
"Group 1","34.51","15.87","-4.39","2025-09-19 13:19:51.379281"
"Group 1","34.8","15.21","-4.36","2025-09-19 13:19:52.379248"
"Group 1","34.84","14.59","-4.24","2025-09-19 13:19:53.379299"
"Group 1","34.91","14.25","-4.34","2025-09-19 13:19:54.377523"
"Group 1","34.66","14.51","-4.73","2025-09-19 13:19:55.377521"
"Group 1","34.57","14.01","-4.25","2025-09-19 13:19:56.377502"
"Group 1","34.64","13.7","-2.18","2025-09-19 13:20:00.379018"
"Group 1","34.77","13.59","-2.77","2025-09-19 13:20:01.38195"
"Group 1","34.84","13.34","-2.96","2025-09-19 13:20:02.378025"
"Group 1","34.96","13.17","-3.14","2025-09-19 13:20:03.379023"
"Group 1","34.98","13.04","-3.28","2025-09-19 13:20:04.378065"
"Group 1","34.98","12.93","-3.36","2025-09-19 13:20:05.377615"
"Group 1","34.94","12.84","-3.44","2025-09-19 13:20:06.378606"
"Group 1","35.14","12.92","-1.57","2025-09-19 13:20:07.378889"
"Group 1","35.35","13","-2.22","2025-09-19 13:20:08.377517"
"Group 1","35.69","13.05","-2.87","2025-09-19 13:20:09.377437"
"Group 1","35.84","13","-3.34","2025-09-19 13:20:10.377472"
"Group 1","35.77","12.87","-3.58","2025-09-19 13:20:11.377512"
"Group 1","35.6","12.84","-3.92","2025-09-19 13:20:12.377484"
"Group 1","35.85","13.04","-4.27","2025-09-19 13:20:13.377431"
"Group 1","35.39","12.9","-4.35","2025-09-19 13:20:14.377549"
"Group 1","35.45","12.9","-2.03","2025-09-19 13:20:15.377602"
"Group 1","35.54","13.04","-2.9","2025-09-19 13:20:16.377577"
"Group 1","35.52","13.05","-0.89","2025-09-19 13:20:17.37761"
"Group 1","35.58","14.1","-2.61","2025-09-19 13:20:18.377646"
"Group 1","35.68","13.92","-3.3","2025-09-19 13:20:19.379477"
"Group 1","35.92","13.92","-3.86","2025-09-19 13:20:20.382"
"Group 1","35.61","13.45","-3.95","2025-09-19 13:20:21.379158"
"Group 1","35.82","13.35","-4.12","2025-09-19 13:20:23.38208"
"Group 1","35.74","13.14","-4.23","2025-09-19 13:20:24.379159"
