name,x,y,time
Group 1,40.65,13.26,2025-07-11 12:52:16.451596
Group 1,40.63,13.36,2025-07-11 12:52:17.450733
Group 1,40.61,13.35,2025-07-11 12:52:18.449789
Group 1,40.63,13.36,2025-07-11 12:52:19.449828
Group 1,40.65,13.29,2025-07-11 12:52:20.450008
Group 1,40.63,13.24,2025-07-11 12:52:21.450676
Group 1,40.62,13.23,2025-07-11 12:52:22.450254
Group 1,40.76,13.23,2025-07-11 12:52:23.451106
Group 1,40.73,13.21,2025-07-11 12:52:24.450174
Group 1,40.76,13.23,2025-07-11 12:52:25.449965
Group 1,40.63,13.18,2025-07-11 12:52:26.451109
Group 1,40.64,13.19,2025-07-11 12:52:27.45379
Group 1,40.67,13.23,2025-07-11 12:52:28.45324
Group 1,40.67,13.25,2025-07-11 12:52:29.45017
Group 1,40.65,13.26,2025-07-11 12:52:30.450019
Group 1,40.65,13.25,2025-07-11 12:52:31.453558
Group 1,40.63,13.29,2025-07-11 12:52:32.4496
Group 1,40.67,13.31,2025-07-11 12:52:33.450028
Group 1,40.61,13.37,2025-07-11 12:52:34.450613
Group 1,40.62,13.28,2025-07-11 12:52:35.449984
Group 1,40.58,13.17,2025-07-11 12:52:36.459758
Group 1,40.96,13.14,2025-07-11 12:52:41.449841
Group 1,41.14,13.18,2025-07-11 12:52:42.457202
Group 1,41.1,13.15,2025-07-11 12:52:43.450088
Group 1,40.97,13.17,2025-07-11 12:52:44.463488
Group 1,41.23,13.26,2025-07-11 12:52:45.450773
Group 1,41.91,13.26,2025-07-11 12:52:46.458278
Group 1,41.72,12.99,2025-07-11 12:52:47.457191
Group 1,41.54,12.47,2025-07-11 12:52:48.450195
Group 1,41.19,11.9,2025-07-11 12:52:49.450726
Group 1,40.68,11.17,2025-07-11 12:52:50.450218
Group 1,40.0,10.53,2025-07-11 12:52:51.458103
Group 1,39.39,9.33,2025-07-11 12:52:52.450088
Group 1,38.94,8.4,2025-07-11 12:52:53.457165
Group 1,38.61,8.48,2025-07-11 12:52:55.449961
Group 1,38.73,8.87,2025-07-11 12:52:56.451723
Group 1,38.83,8.99,2025-07-11 12:52:57.457971
Group 1,38.64,9.03,2025-07-11 12:52:58.457011
Group 1,38.12,8.9,2025-07-11 12:52:59.455961
Group 1,38.12,8.9,2025-07-11 12:54:13.379277
Group 1,32.82,9.26,2025-07-11 13:06:17.45077
Group 1,32.36,12.79,2025-07-11 13:06:23.451192
Group 1,32.67,13.11,2025-07-11 13:06:24.450833
Group 1,33.1,13.42,2025-07-11 13:06:25.454021
Group 1,33.62,13.71,2025-07-11 13:06:26.451408
Group 1,33.95,14.36,2025-07-11 13:06:27.45161
Group 1,34.1,14.04,2025-07-11 13:06:32.45938
Group 1,35.13,14.05,2025-07-11 13:06:35.451781
Group 1,34.65,14.0,2025-07-11 13:06:40.450906
Group 1,34.64,14.01,2025-07-11 13:06:41.451161
Group 1,34.62,13.92,2025-07-11 13:06:42.450697
Group 1,34.65,13.89,2025-07-11 13:06:43.450702
Group 1,34.31,13.53,2025-07-11 13:06:44.450681
Group 1,34.41,13.56,2025-07-11 13:06:45.450881
Group 1,34.3,13.58,2025-07-11 13:06:46.450717
Group 1,34.32,13.58,2025-07-11 13:06:47.450827
Group 1,34.38,13.6,2025-07-11 13:06:48.451831
Group 1,34.61,13.47,2025-07-11 13:06:49.452313
Group 1,34.56,13.35,2025-07-11 13:06:50.450797
Group 1,34.74,13.31,2025-07-11 13:06:51.450838
Group 1,34.88,13.4,2025-07-11 13:06:52.452591
Group 1,34.93,13.47,2025-07-11 13:06:53.450778
Group 1,34.95,13.61,2025-07-11 13:06:54.450749
Group 1,34.94,13.71,2025-07-11 13:06:55.450911
Group 1,35.0,13.8,2025-07-11 13:06:56.450707
Group 1,35.04,13.84,2025-07-11 13:06:57.450901
Group 1,35.0,13.86,2025-07-11 13:06:58.450711
Group 1,35.17,13.8,2025-07-11 13:06:59.450923
Group 1,35.06,13.87,2025-07-11 13:07:00.450739
Group 1,35.18,13.98,2025-07-11 13:07:01.45085
Group 1,35.27,13.98,2025-07-11 13:07:02.450467
Group 1,35.1,13.97,2025-07-11 13:07:03.450784
Group 1,35.79,13.64,2025-07-11 13:07:04.450782
Group 1,35.53,13.71,2025-07-11 13:07:05.452639
Group 1,35.37,13.73,2025-07-11 13:07:06.451039
Group 1,35.7,13.84,2025-07-11 13:07:07.450965
Group 1,36.07,13.53,2025-07-11 13:07:08.4507
Group 1,35.83,13.79,2025-07-11 13:07:10.450921
Group 1,35.56,14.02,2025-07-11 13:07:11.451319
Group 1,35.4,14.15,2025-07-11 13:07:12.451004
Group 1,35.35,14.08,2025-07-11 13:07:13.450976
Group 1,35.27,14.08,2025-07-11 13:07:14.4521
Group 1,35.04,13.98,2025-07-11 13:07:15.450922
Group 1,34.85,13.94,2025-07-11 13:07:16.45489
Group 1,34.86,14.46,2025-07-11 13:07:17.452739
Group 1,34.81,14.38,2025-07-11 13:07:18.450744
Group 1,34.83,14.28,2025-07-11 13:07:19.451008
Group 1,34.9,14.28,2025-07-11 13:07:20.451005
Group 1,34.79,14.7,2025-07-11 13:07:21.450795
Group 1,34.82,14.53,2025-07-11 13:07:22.451854
Group 1,34.84,14.4,2025-07-11 13:07:23.451106
Group 1,34.71,14.59,2025-07-11 13:07:24.450717
Group 1,34.71,14.46,2025-07-11 13:07:25.451052
Group 1,34.82,14.64,2025-07-11 13:07:26.451541
Group 1,31.41,15.14,2025-07-11 13:07:33.451052
Group 1,31.59,15.03,2025-07-11 13:07:34.451021
Group 1,32.41,15.42,2025-07-11 13:07:35.451036
Group 1,31.38,15.29,2025-07-11 13:07:36.450798
Group 1,30.83,15.21,2025-07-11 13:07:37.451664
Group 1,31.02,15.59,2025-07-11 13:07:38.452091
Group 1,31.95,15.83,2025-07-11 13:07:39.450853
Group 1,32.61,16.04,2025-07-11 13:07:41.450876
Group 1,33.12,16.09,2025-07-11 13:07:42.450945
Group 1,32.87,16.27,2025-07-11 13:07:43.452364
Group 1,33.39,16.28,2025-07-11 13:07:45.451125
Group 1,33.74,16.15,2025-07-11 13:07:47.450964
Group 1,33.26,16.3,2025-07-11 13:07:48.452175
Group 1,33.41,16.72,2025-07-11 13:07:49.450832
Group 1,33.41,16.89,2025-07-11 13:07:50.450856
Group 1,33.75,16.97,2025-07-11 13:07:52.450866
Group 1,34.45,16.82,2025-07-11 13:07:53.451055
Group 1,34.25,16.7,2025-07-11 13:07:54.450946
Group 1,33.78,16.82,2025-07-11 13:07:57.450991
Group 1,32.46,16.31,2025-07-11 13:07:59.451369
Group 1,31.58,15.51,2025-07-11 13:08:01.451076
Group 1,32.1,15.75,2025-07-11 13:08:04.4525
Group 1,32.08,15.57,2025-07-11 13:08:05.451136
Group 1,31.64,15.32,2025-07-11 13:08:06.45259
Group 1,31.25,15.11,2025-07-11 13:08:07.452189
Group 1,31.29,15.0,2025-07-11 13:08:08.45254
Group 1,32.12,15.5,2025-07-11 13:08:09.45334
Group 1,31.64,15.26,2025-07-11 13:08:10.451029
Group 1,31.53,15.09,2025-07-11 13:08:11.451346
Group 1,32.07,14.98,2025-07-11 13:08:12.451167
Group 1,32.63,14.81,2025-07-11 13:08:13.451222
Group 1,32.22,14.73,2025-07-11 13:08:14.451164
Group 1,32.0,14.75,2025-07-11 13:08:15.451385
Group 1,31.85,14.76,2025-07-11 13:08:16.451071
Group 1,31.85,14.75,2025-07-11 13:08:17.451504
Group 1,31.64,15.24,2025-07-11 13:08:18.451849
Group 1,30.85,15.17,2025-07-11 13:08:19.451879
Group 1,30.65,15.01,2025-07-11 13:08:20.45262
Group 1,31.76,15.52,2025-07-11 13:08:21.451251
Group 1,31.34,15.26,2025-07-11 13:08:22.450993
Group 1,31.53,15.76,2025-07-11 13:08:23.451168
Group 1,30.88,15.5,2025-07-11 13:08:25.452812
Group 1,31.27,15.23,2025-07-11 13:08:28.451201
Group 1,31.48,15.02,2025-07-11 13:08:29.451879
Group 1,31.14,14.9,2025-07-11 13:08:30.451432
Group 1,31.97,15.46,2025-07-11 13:08:31.451432
Group 1,32.02,15.88,2025-07-11 13:08:32.451176
Group 1,32.72,15.46,2025-07-11 13:08:33.45143
Group 1,33.24,15.9,2025-07-11 13:08:34.453043
Group 1,32.87,15.53,2025-07-11 13:08:36.453013
Group 1,32.4,15.3,2025-07-11 13:08:38.452597
Group 1,32.43,15.17,2025-07-11 13:08:39.451488
Group 1,32.39,15.69,2025-07-11 13:08:40.451513
Group 1,32.11,15.39,2025-07-11 13:08:41.452752
Group 1,31.85,15.16,2025-07-11 13:08:43.453154
Group 1,31.54,15.39,2025-07-11 13:08:45.451291
Group 1,31.65,15.74,2025-07-11 13:08:46.452689
Group 1,31.62,16.03,2025-07-11 13:08:47.451354
Group 1,31.55,15.71,2025-07-11 13:08:48.451329
Group 1,32.31,15.34,2025-07-11 13:08:51.452891
Group 1,32.92,15.23,2025-07-11 13:08:52.451307
Group 1,33.72,15.87,2025-07-11 13:08:54.451293
Group 1,33.0,16.27,2025-07-11 13:08:58.451319
Group 1,32.13,16.07,2025-07-11 13:08:59.451326
Group 1,33.05,16.38,2025-07-11 13:09:00.452743
Group 1,32.92,16.1,2025-07-11 13:09:01.451584
Group 1,32.58,15.78,2025-07-11 13:09:02.451509
Group 1,33.25,15.93,2025-07-11 13:09:03.453195
Group 1,33.76,16.37,2025-07-11 13:09:09.451675
Group 1,33.68,16.74,2025-07-11 13:09:11.45143
Group 1,33.12,16.7,2025-07-11 13:09:14.453339
Group 1,32.48,16.51,2025-07-11 13:09:15.452846
Group 1,31.66,16.08,2025-07-11 13:09:17.452887
Group 1,31.61,15.69,2025-07-11 13:09:18.4529
Group 1,31.01,15.55,2025-07-11 13:09:19.452105
Group 1,31.35,15.9,2025-07-11 13:09:20.451535
Group 1,32.34,15.44,2025-07-11 13:09:22.452935
Group 1,31.59,14.91,2025-07-11 13:09:24.451502
Group 1,31.06,14.61,2025-07-11 13:09:26.451417
Group 1,33.35,15.02,2025-07-11 13:09:27.451537
Group 1,32.65,14.97,2025-07-11 13:09:28.453798
Group 1,33.21,14.68,2025-07-11 13:09:30.451503
Group 1,32.98,14.49,2025-07-11 13:09:31.45164
Group 1,33.02,14.32,2025-07-11 13:09:32.451716
Group 1,33.46,14.16,2025-07-11 13:09:33.451583
Group 1,33.1,14.06,2025-07-11 13:09:34.451604
Group 1,34.43,14.47,2025-07-11 13:09:35.451477
Group 1,34.12,14.5,2025-07-11 13:09:36.451685
Group 1,34.48,14.97,2025-07-11 13:09:37.451776
Group 1,34.39,15.03,2025-07-11 13:09:39.451442
Group 1,33.87,14.7,2025-07-11 13:09:40.453189
Group 1,35.1,14.72,2025-07-11 13:09:41.451676
Group 1,34.9,14.13,2025-07-11 13:09:42.451607
Group 1,35.13,13.88,2025-07-11 13:09:43.451563
Group 1,35.24,13.71,2025-07-11 13:09:44.451407
Group 1,35.55,13.55,2025-07-11 13:09:45.45149
Group 1,36.05,13.42,2025-07-11 13:09:46.451552
Group 1,36.37,13.36,2025-07-11 13:09:47.451573
Group 1,36.25,13.39,2025-07-11 13:09:48.451637
Group 1,36.24,13.4,2025-07-11 13:09:49.454054
Group 1,36.11,13.45,2025-07-11 13:09:50.451407
Group 1,35.86,13.44,2025-07-11 13:09:51.452699
Group 1,35.91,13.46,2025-07-11 13:09:52.451472
Group 1,35.99,13.45,2025-07-11 13:09:53.451636
Group 1,35.98,13.47,2025-07-11 13:09:54.451517
Group 1,35.97,13.41,2025-07-11 13:09:55.451549
Group 1,35.83,13.42,2025-07-11 13:09:56.451675
Group 1,35.92,13.42,2025-07-11 13:09:57.451978
Group 1,35.99,13.43,2025-07-11 13:09:58.451551
Group 1,35.93,13.36,2025-07-11 13:09:59.451629
Group 1,35.9,13.31,2025-07-11 13:10:00.45151
Group 1,35.94,13.32,2025-07-11 13:10:01.4516
Group 1,35.96,13.31,2025-07-11 13:10:02.451489
Group 1,35.97,13.29,2025-07-11 13:10:03.451658
Group 1,36.05,13.28,2025-07-11 13:10:04.451963
Group 1,36.11,13.29,2025-07-11 13:10:05.451526
Group 1,36.09,13.28,2025-07-11 13:10:06.451611
Group 1,36.08,13.28,2025-07-11 13:10:07.452931
Group 1,36.07,13.28,2025-07-11 13:10:08.451501
Group 1,36.03,13.24,2025-07-11 13:10:09.451679
Group 1,35.93,13.24,2025-07-11 13:10:10.452163
Group 1,35.88,13.24,2025-07-11 13:10:11.451652
Group 1,35.84,13.23,2025-07-11 13:10:12.451641
Group 1,35.91,13.23,2025-07-11 13:10:13.45173
Group 1,35.99,13.24,2025-07-11 13:10:14.451527
Group 1,36.05,13.27,2025-07-11 13:10:15.451625
Group 1,35.91,13.36,2025-07-11 13:10:16.452927
Group 1,35.66,13.42,2025-07-11 13:10:17.451535
Group 1,35.61,13.38,2025-07-11 13:10:18.451701
Group 1,35.57,13.4,2025-07-11 13:10:19.45164
Group 1,35.59,13.41,2025-07-11 13:10:20.452058
Group 1,35.61,13.47,2025-07-11 13:10:21.451677
Group 1,35.55,13.4,2025-07-11 13:10:22.452782
Group 1,35.44,13.26,2025-07-11 13:10:23.451627
Group 1,35.59,13.29,2025-07-11 13:10:24.451468
Group 1,35.8,13.38,2025-07-11 13:10:25.451737
Group 1,35.94,13.42,2025-07-11 13:10:26.451695
Group 1,35.65,13.52,2025-07-11 13:10:27.451741
Group 1,35.67,13.57,2025-07-11 13:10:28.451607
Group 1,35.56,13.55,2025-07-11 13:10:29.451789
Group 1,35.69,13.49,2025-07-11 13:10:30.451595
Group 1,35.76,13.42,2025-07-11 13:10:31.451713
Group 1,35.91,13.53,2025-07-11 13:10:32.455883
Group 1,35.85,13.6,2025-07-11 13:10:33.451689
Group 1,35.79,13.59,2025-07-11 13:10:34.451579
Group 1,35.48,13.45,2025-07-11 13:10:35.451732
Group 1,35.77,14.19,2025-07-11 13:10:36.451699
Group 1,35.81,13.98,2025-07-11 13:10:37.451667
Group 1,36.17,14.02,2025-07-11 13:10:38.451743
Group 1,36.42,14.05,2025-07-11 13:10:39.451679
Group 1,36.51,13.98,2025-07-11 13:10:40.453013
Group 1,36.52,13.91,2025-07-11 13:10:41.452393
Group 1,36.59,13.86,2025-07-11 13:10:42.451716
Group 1,36.55,13.82,2025-07-11 13:10:43.45176
Group 1,36.63,13.8,2025-07-11 13:10:44.451654
Group 1,36.63,13.79,2025-07-11 13:10:45.451831
Group 1,36.73,13.68,2025-07-11 13:10:46.451777
Group 1,36.68,13.66,2025-07-11 13:10:47.451711
Group 1,36.6,13.67,2025-07-11 13:10:48.451596
Group 1,36.56,13.55,2025-07-11 13:10:49.4518
Group 1,36.58,13.74,2025-07-11 13:10:50.451673
Group 1,36.43,13.78,2025-07-11 13:10:51.451797
Group 1,36.1,13.67,2025-07-11 13:10:52.45299
Group 1,36.09,13.66,2025-07-11 13:10:53.453427
Group 1,36.07,13.7,2025-07-11 13:10:54.451675
Group 1,35.89,13.71,2025-07-11 13:10:55.451677
Group 1,36.04,13.61,2025-07-11 13:10:56.451645
Group 1,36.0,13.56,2025-07-11 13:10:57.451809
Group 1,35.89,13.46,2025-07-11 13:10:58.451761
Group 1,35.68,13.44,2025-07-11 13:10:59.453492
Group 1,35.48,13.45,2025-07-11 13:11:00.45214
Group 1,35.35,13.48,2025-07-11 13:11:01.451735
Group 1,35.48,13.53,2025-07-11 13:11:02.452975
Group 1,35.33,13.49,2025-07-11 13:11:03.451788
Group 1,35.39,13.42,2025-07-11 13:11:04.45179
Group 1,35.62,13.36,2025-07-11 13:11:05.451839
Group 1,35.45,13.36,2025-07-11 13:11:06.451769
Group 1,35.52,13.38,2025-07-11 13:11:07.451851
Group 1,35.61,13.41,2025-07-11 13:11:08.452285
Group 1,35.59,13.44,2025-07-11 13:11:09.451836
Group 1,35.6,13.43,2025-07-11 13:11:10.453116
Group 1,35.58,13.42,2025-07-11 13:11:11.451908
Group 1,35.58,13.39,2025-07-11 13:11:12.451987
Group 1,35.74,13.37,2025-07-11 13:11:13.451856
Group 1,35.71,13.37,2025-07-11 13:11:14.453461
Group 1,35.61,13.4,2025-07-11 13:11:15.451811
Group 1,35.71,13.31,2025-07-11 13:11:16.451731
Group 1,35.84,13.32,2025-07-11 13:11:17.451733
Group 1,35.83,13.29,2025-07-11 13:11:18.453242
Group 1,35.71,13.36,2025-07-11 13:11:19.451857
Group 1,35.78,13.31,2025-07-11 13:11:20.451734
Group 1,35.74,13.19,2025-07-11 13:11:21.45631
Group 1,35.86,13.11,2025-07-11 13:11:22.453437
Group 1,35.61,13.09,2025-07-11 13:11:23.4519
Group 1,35.67,13.12,2025-07-11 13:11:24.453123
Group 1,35.64,13.16,2025-07-11 13:11:25.451832
Group 1,35.53,13.17,2025-07-11 13:11:26.451831
Group 1,35.59,13.13,2025-07-11 13:11:27.451793
Group 1,35.46,13.11,2025-07-11 13:11:28.451798
Group 1,35.48,13.13,2025-07-11 13:11:29.452008
Group 1,35.7,13.06,2025-07-11 13:11:30.451916
Group 1,35.69,13.17,2025-07-11 13:11:31.451913
Group 1,35.85,13.12,2025-07-11 13:11:32.452895
Group 1,35.84,13.09,2025-07-11 13:11:33.451977
Group 1,35.84,13.07,2025-07-11 13:11:34.45341
Group 1,35.84,13.13,2025-07-11 13:11:35.453416
Group 1,35.85,13.17,2025-07-11 13:11:36.452642
Group 1,35.74,13.16,2025-07-11 13:11:37.451974
Group 1,35.78,13.13,2025-07-11 13:11:38.451939
Group 1,35.76,13.07,2025-07-11 13:11:39.452065
Group 1,35.75,13.04,2025-07-11 13:11:40.451913
Group 1,35.76,13.03,2025-07-11 13:11:41.451926
Group 1,35.65,13.01,2025-07-11 13:11:42.451891
Group 1,35.61,12.99,2025-07-11 13:11:43.451907
Group 1,35.66,12.99,2025-07-11 13:11:44.451939
Group 1,35.73,12.99,2025-07-11 13:11:45.452092
Group 1,35.76,12.99,2025-07-11 13:11:46.451886
Group 1,35.73,12.97,2025-07-11 13:11:47.451958
Group 1,35.72,12.95,2025-07-11 13:11:48.451881
Group 1,35.7,12.96,2025-07-11 13:11:49.45192
Group 1,35.53,13.0,2025-07-11 13:11:50.451824
Group 1,35.8,13.06,2025-07-11 13:11:51.452035
Group 1,35.9,13.08,2025-07-11 13:11:52.451955
Group 1,35.96,13.11,2025-07-11 13:11:53.45414
Group 1,35.99,13.17,2025-07-11 13:11:54.453225
Group 1,35.93,13.16,2025-07-11 13:11:55.452142
Group 1,35.9,13.26,2025-07-11 13:11:56.452178
Group 1,35.98,13.26,2025-07-11 13:11:57.453877
Group 1,35.89,13.17,2025-07-11 13:11:58.452503
Group 1,36.05,13.19,2025-07-11 13:11:59.452428
Group 1,36.19,13.18,2025-07-11 13:12:00.452136
Group 1,36.13,13.25,2025-07-11 13:12:01.453519
Group 1,36.23,13.25,2025-07-11 13:12:02.452083
Group 1,36.3,13.19,2025-07-11 13:12:03.452199
Group 1,36.17,13.21,2025-07-11 13:12:04.452007
Group 1,36.29,13.22,2025-07-11 13:12:05.452016
Group 1,36.18,13.19,2025-07-11 13:12:06.451996
Group 1,36.29,13.14,2025-07-11 13:12:07.451957
Group 1,36.19,13.17,2025-07-11 13:12:08.451978
Group 1,36.08,13.17,2025-07-11 13:12:09.452112
Group 1,36.05,13.17,2025-07-11 13:12:10.452064
Group 1,36.0,13.15,2025-07-11 13:12:11.452038
Group 1,35.95,13.15,2025-07-11 13:12:12.453465
Group 1,35.9,13.16,2025-07-11 13:12:13.452107
Group 1,35.72,13.14,2025-07-11 13:12:14.453687
Group 1,35.79,13.19,2025-07-11 13:12:15.452107
Group 1,35.78,13.22,2025-07-11 13:12:16.452036
Group 1,35.8,13.19,2025-07-11 13:12:17.452062
Group 1,35.79,13.23,2025-07-11 13:12:18.452041
Group 1,35.92,13.25,2025-07-11 13:12:19.452108
Group 1,35.74,13.22,2025-07-11 13:12:20.452073
Group 1,35.8,13.23,2025-07-11 13:12:21.452048
Group 1,36.1,13.13,2025-07-11 13:12:22.452021
Group 1,35.82,13.12,2025-07-11 13:12:23.45204
Group 1,35.85,13.1,2025-07-11 13:12:24.453305
Group 1,36.01,13.13,2025-07-11 13:12:25.452119
Group 1,36.14,13.21,2025-07-11 13:12:26.452242
Group 1,36.35,13.11,2025-07-11 13:12:27.452078
Group 1,36.29,13.1,2025-07-11 13:12:28.45209
Group 1,36.28,13.1,2025-07-11 13:12:29.452157
Group 1,36.31,13.21,2025-07-11 13:12:30.452207
Group 1,36.31,13.26,2025-07-11 13:12:31.45217
Group 1,36.25,13.26,2025-07-11 13:12:32.452096
Group 1,36.26,13.33,2025-07-11 13:12:33.452261
Group 1,36.33,13.24,2025-07-11 13:12:34.452007
Group 1,36.31,13.23,2025-07-11 13:12:35.452214
Group 1,36.21,13.21,2025-07-11 13:12:36.452067
Group 1,36.29,13.17,2025-07-11 13:12:37.452132
Group 1,36.48,13.14,2025-07-11 13:12:38.452061
Group 1,36.39,13.18,2025-07-11 13:12:39.452119
Group 1,36.55,13.17,2025-07-11 13:12:40.453943
Group 1,36.54,13.22,2025-07-11 13:12:41.452063
Group 1,36.51,13.21,2025-07-11 13:12:42.452102
Group 1,36.6,13.2,2025-07-11 13:12:43.452144
Group 1,36.56,13.2,2025-07-11 13:12:44.451979
Group 1,36.51,13.18,2025-07-11 13:12:45.452133
Group 1,36.34,13.21,2025-07-11 13:12:46.452184
Group 1,36.41,13.18,2025-07-11 13:12:47.452366
Group 1,36.42,13.17,2025-07-11 13:12:48.453011
Group 1,36.56,13.12,2025-07-11 13:12:49.453816
Group 1,36.6,13.1,2025-07-11 13:12:50.452105
Group 1,36.52,13.17,2025-07-11 13:12:51.452136
Group 1,36.49,13.2,2025-07-11 13:12:52.452109
Group 1,36.41,13.19,2025-07-11 13:12:53.452258
Group 1,36.47,13.2,2025-07-11 13:12:54.45213
Group 1,36.43,13.26,2025-07-11 13:12:55.452133
Group 1,36.39,13.33,2025-07-11 13:12:56.452129
Group 1,36.37,13.33,2025-07-11 13:12:57.454407
Group 1,36.38,13.36,2025-07-11 13:12:58.453572
Group 1,36.31,13.31,2025-07-11 13:12:59.45228
Group 1,36.5,13.21,2025-07-11 13:13:00.452161
Group 1,36.33,13.27,2025-07-11 13:13:01.45234
Group 1,36.39,13.26,2025-07-11 13:13:02.452818
Group 1,36.4,13.32,2025-07-11 13:13:03.452226
Group 1,36.42,13.36,2025-07-11 13:13:04.452262
Group 1,36.28,13.28,2025-07-11 13:13:05.452413
Group 1,36.34,13.31,2025-07-11 13:13:06.452179
Group 1,36.41,13.26,2025-07-11 13:13:07.452176
Group 1,36.42,13.22,2025-07-11 13:13:08.453055
Group 1,36.45,13.41,2025-07-11 13:13:09.456883
Group 1,36.59,13.51,2025-07-11 13:13:10.453568
Group 1,36.29,13.61,2025-07-11 13:13:11.453684
Group 1,36.1,13.66,2025-07-11 13:13:13.453884
