name,x,y,time
Group 2,33.93,20.48,2025-08-01 13:07:36.206241
Group 2,33.93,20.64,2025-08-01 13:07:37.207554
Group 2,33.93,20.65,2025-08-01 13:07:38.20755
Group 2,33.93,20.73,2025-08-01 13:07:39.206265
Group 2,33.92,20.82,2025-08-01 13:07:40.207317
Group 2,33.9,20.88,2025-08-01 13:07:46.206564
Group 2,33.91,20.82,2025-08-01 13:07:47.207027
Group 2,33.91,20.82,2025-08-01 13:07:48.206427
Group 2,33.91,20.85,2025-08-01 13:07:50.206824
Group 2,33.91,20.84,2025-08-01 13:07:51.206257
Group 2,33.9,20.84,2025-08-01 13:07:54.206677
Group 2,33.92,20.77,2025-08-01 13:07:56.206085
Group 2,33.91,20.68,2025-08-01 13:07:58.208807
Group 2,33.89,20.56,2025-08-01 13:08:43.20681
Group 2,33.89,20.49,2025-08-01 13:09:24.206494
Group 2,33.88,20.45,2025-08-01 13:09:34.206854
Group 2,33.85,20.63,2025-08-01 13:09:39.20694
Group 2,33.83,20.56,2025-08-01 13:09:53.20577
Group 2,33.84,20.6,2025-08-01 13:10:14.207423
Group 2,33.84,20.52,2025-08-01 13:10:15.206273
Group 2,33.88,20.49,2025-08-01 13:10:26.205981
Group 2,33.87,20.44,2025-08-01 13:10:29.209487
Group 2,33.9,20.02,2025-08-01 13:10:32.206083
Group 2,33.71,19.73,2025-08-01 13:10:33.205987
Group 2,33.43,19.77,2025-08-01 13:10:33.705602
Group 2,32.51,19.43,2025-08-01 13:12:08.205592
Group 2,32.57,20.04,2025-08-01 13:14:17.706052
Group 2,32.55,20.14,2025-08-01 13:14:21.709202
Group 2,32.61,20.14,2025-08-01 13:16:03.205306
Group 2,32.61,20.03,2025-08-01 13:16:07.205917
Group 2,32.55,19.99,2025-08-01 13:17:00.205688
Group 2,32.47,19.83,2025-08-01 13:19:25.205552
Group 2,32.43,19.84,2025-08-01 13:19:59.205786
Group 2,32.84,19.54,2025-08-01 13:20:45.205328
Group 2,32.63,19.54,2025-08-01 13:21:10.705756
Group 2,33.37,19.74,2025-08-01 13:21:59.705402
Group 2,33.92,20.21,2025-08-01 13:22:00.20542
Group 2,35.14,20.27,2025-08-01 13:22:01.20544
Group 2,35.82,20.27,2025-08-01 13:22:01.705425
Group 2,37.38,20.21,2025-08-01 13:22:03.205712
Group 2,38.4,20.46,2025-08-01 13:22:04.705528
Group 2,39.25,20.16,2025-08-01 13:22:05.205613
Group 2,39.96,19.57,2025-08-01 13:22:05.709539
Group 2,40.54,19.13,2025-08-01 13:22:06.209928
Group 2,40.97,18.58,2025-08-01 13:22:06.706508
Group 2,41.95,17.82,2025-08-01 13:22:21.205445
Group 2,42.53,17.24,2025-08-01 13:22:35.207467
Group 2,43.08,16.82,2025-08-01 13:22:39.205406
Group 2,42.84,16.34,2025-08-01 13:22:52.20524
Group 2,42.46,16.08,2025-08-01 13:22:53.20514
Group 2,42.87,16.47,2025-08-01 13:22:55.2054
Group 2,43.13,16.86,2025-08-01 13:22:56.205676
Group 2,43.28,17.16,2025-08-01 13:22:57.205319
Group 2,42.98,17.27,2025-08-01 13:22:58.206971
Group 2,43.46,16.7,2025-08-01 13:23:48.20627
Group 2,43.82,16.27,2025-08-01 13:23:49.204968
Group 2,44.08,15.95,2025-08-01 13:23:50.20585
Group 2,44.27,15.71,2025-08-01 13:23:51.206582
Group 2,44.44,15.53,2025-08-01 13:23:53.20513
Group 2,44.58,15.39,2025-08-01 13:23:54.205586
Group 2,44.71,15.3,2025-08-01 13:23:57.206872
Group 2,44.86,15.25,2025-08-01 13:23:59.209533
Group 2,44.88,15.18,2025-08-01 13:24:00.205084
Group 2,44.86,15.14,2025-08-01 13:24:01.205212
Group 2,44.89,15.11,2025-08-01 13:24:02.207266
Group 2,44.5,15.05,2025-08-01 13:24:03.20628
Group 2,44.64,15.2,2025-08-01 13:24:10.205176
Group 2,43.98,15.22,2025-08-01 13:24:22.20551
Group 2,43.57,15.25,2025-08-01 13:24:23.205334
Group 2,43.24,15.26,2025-08-01 13:24:28.205479
Group 2,42.95,15.27,2025-08-01 13:24:30.205132
Group 2,43.44,15.35,2025-08-01 13:24:31.20515
Group 2,43.75,15.39,2025-08-01 13:24:32.205286
Group 2,43.92,15.43,2025-08-01 13:24:43.205022
Group 2,43.94,15.41,2025-08-01 13:25:03.206042
Group 2,44.0,15.43,2025-08-01 13:25:04.205434
Group 2,43.94,15.41,2025-08-01 13:25:10.20694
Group 2,44.02,15.43,2025-08-01 13:25:51.205517
Group 2,44.12,15.48,2025-08-01 13:25:54.205301
Group 2,44.23,15.54,2025-08-01 13:25:55.205516
Group 2,44.16,15.54,2025-08-01 13:26:09.205244
Group 2,44.15,15.47,2025-08-01 13:26:20.208017
Group 2,43.74,15.41,2025-08-01 13:26:25.209516
Group 2,43.42,15.35,2025-08-01 13:26:26.205459
Group 2,43.14,15.11,2025-08-01 13:26:30.205589
Group 2,42.84,15.15,2025-08-01 13:26:31.206322
Group 2,42.88,14.98,2025-08-01 13:26:32.205337
Group 2,42.74,15.06,2025-08-01 13:26:33.205198
Group 2,42.31,15.11,2025-08-01 13:26:34.205199
Group 2,42.04,15.13,2025-08-01 13:26:35.205905
Group 2,41.78,15.19,2025-08-01 13:26:36.20506
Group 2,41.53,15.25,2025-08-01 13:26:37.205437
Group 2,41.41,15.25,2025-08-01 13:26:38.205422
Group 2,42.15,15.31,2025-08-01 13:26:43.205396
Group 2,42.23,15.31,2025-08-01 13:26:44.205113
Group 2,42.66,15.38,2025-08-01 13:26:45.205026
Group 2,42.97,15.36,2025-08-01 13:26:47.206235
Group 2,43.3,15.42,2025-08-01 13:26:48.205704
Group 2,43.43,15.42,2025-08-01 13:26:49.211608
Group 2,43.57,15.45,2025-08-01 13:26:50.204941
Group 2,43.66,15.47,2025-08-01 13:26:51.205556
Group 2,43.74,15.49,2025-08-01 13:26:55.206115
Group 2,43.42,15.47,2025-08-01 13:26:56.20837
Group 2,43.64,15.53,2025-08-01 13:26:59.205255
Group 2,43.38,15.5,2025-08-01 13:27:03.205418
Group 2,43.7,15.57,2025-08-01 13:27:05.208204
Group 2,43.87,15.62,2025-08-01 13:27:10.205738
Group 2,44.11,15.67,2025-08-01 13:27:11.206812
Group 2,43.73,15.62,2025-08-01 13:27:12.205142
Group 2,43.82,15.62,2025-08-01 13:27:13.20678
Group 2,43.52,15.6,2025-08-01 13:27:14.208609
Group 2,43.33,15.58,2025-08-01 13:27:15.206548
Group 2,43.19,15.57,2025-08-01 13:27:16.205235
Group 2,43.49,15.62,2025-08-01 13:27:17.205242
Group 2,43.68,15.65,2025-08-01 13:27:19.205426
Group 2,43.94,15.7,2025-08-01 13:27:27.206106
Group 2,43.94,15.67,2025-08-01 13:27:34.205044
Group 2,43.98,15.65,2025-08-01 13:27:35.205949
Group 2,44.01,15.63,2025-08-01 13:27:36.205405
Group 2,44.11,15.64,2025-08-01 13:27:38.2055
Group 2,44.12,15.64,2025-08-01 13:27:39.205497
Group 2,44.24,15.67,2025-08-01 13:27:43.205475
Group 2,43.84,15.62,2025-08-01 13:27:44.205575
Group 2,44.0,15.64,2025-08-01 13:27:45.205468
Group 2,43.62,15.61,2025-08-01 13:27:46.205357
Group 2,43.82,15.63,2025-08-01 13:27:48.205347
Group 2,43.98,15.63,2025-08-01 13:27:51.205545
Group 2,44.14,15.66,2025-08-01 13:27:53.206016
Group 2,44.17,15.68,2025-08-01 13:27:55.205793
Group 2,44.29,15.71,2025-08-01 13:27:56.205504
Group 2,43.95,15.64,2025-08-01 13:28:01.207321
Group 2,43.65,15.59,2025-08-01 13:28:02.205309
Group 2,43.44,15.56,2025-08-01 13:28:04.20525
Group 2,43.28,15.53,2025-08-01 13:28:05.208408
Group 2,43.46,15.51,2025-08-01 13:28:20.205207
Group 2,43.16,15.47,2025-08-01 13:28:21.205673
Group 2,43.48,15.5,2025-08-01 13:28:23.205269
Group 2,43.29,15.46,2025-08-01 13:28:24.205323
Group 2,42.99,15.44,2025-08-01 13:28:25.205353
Group 2,43.14,15.43,2025-08-01 13:28:29.205472
Group 2,42.99,15.43,2025-08-01 13:28:30.205615
Group 2,42.89,15.41,2025-08-01 13:28:31.205762
Group 2,43.1,15.42,2025-08-01 13:28:32.207106
Group 2,42.99,15.4,2025-08-01 13:28:34.205662
Group 2,42.9,15.4,2025-08-01 13:28:35.205125
Group 2,43.41,15.48,2025-08-01 13:28:37.206643
Group 2,43.48,15.46,2025-08-01 13:28:39.205533
Group 2,43.79,15.48,2025-08-01 13:28:41.205604
Group 2,43.91,15.49,2025-08-01 13:28:55.205716
Group 2,43.56,15.47,2025-08-01 13:28:57.205519
Group 2,43.31,15.45,2025-08-01 13:28:58.207583
Group 2,43.1,15.42,2025-08-01 13:29:01.205008
Group 2,42.73,15.36,2025-08-01 13:29:05.204902
Group 2,42.97,15.4,2025-08-01 13:29:06.207334
Group 2,42.97,15.39,2025-08-01 13:29:15.205415
Group 2,42.73,15.34,2025-08-01 13:29:16.206265
Group 2,42.47,15.35,2025-08-01 13:29:17.205661
Group 2,42.8,15.39,2025-08-01 13:29:18.205438
Group 2,42.71,15.39,2025-08-01 13:29:19.204927
Group 2,42.56,15.37,2025-08-01 13:29:20.20526
Group 2,43.19,15.48,2025-08-01 13:29:21.205219
Group 2,43.32,15.48,2025-08-01 13:29:23.205278
Group 2,43.21,15.49,2025-08-01 13:29:24.205399
Group 2,43.11,15.35,2025-08-01 13:29:25.205137
Group 2,42.83,15.38,2025-08-01 13:29:26.204986
Group 2,42.69,15.35,2025-08-01 13:29:27.205575
Group 2,43.0,15.4,2025-08-01 13:29:29.205479
Group 2,42.74,15.4,2025-08-01 13:29:30.205117
Group 2,42.82,15.35,2025-08-01 13:29:31.205785
Group 2,42.77,15.29,2025-08-01 13:29:32.205894
Group 2,43.17,15.39,2025-08-01 13:29:33.205752
Group 2,43.15,15.41,2025-08-01 13:29:34.205278
Group 2,42.76,15.33,2025-08-01 13:29:35.205272
Group 2,42.48,15.26,2025-08-01 13:29:36.20535
Group 2,42.61,15.32,2025-08-01 13:29:37.204912
Group 2,42.89,15.36,2025-08-01 13:29:38.2052
Group 2,42.71,15.36,2025-08-01 13:29:39.207698
Group 2,42.57,15.34,2025-08-01 13:29:40.205756
Group 2,42.39,15.33,2025-08-01 13:29:41.205435
Group 2,42.2,15.32,2025-08-01 13:29:42.205122
Group 2,42.32,15.34,2025-08-01 13:29:43.210988
Group 2,42.28,15.34,2025-08-01 13:29:44.20535
Group 2,42.31,15.33,2025-08-01 13:29:46.206498
Group 2,42.3,15.36,2025-08-01 13:29:47.205532
Group 2,42.36,15.38,2025-08-01 13:29:48.205337
Group 2,42.31,15.38,2025-08-01 13:29:49.217993
Group 2,42.29,15.39,2025-08-01 13:29:50.210768
Group 2,42.3,15.38,2025-08-01 13:29:51.20571
Group 2,42.28,15.38,2025-08-01 13:29:52.205296
Group 2,42.25,15.38,2025-08-01 13:29:53.205074
Group 2,42.58,15.42,2025-08-01 13:29:54.205017
Group 2,42.88,15.44,2025-08-01 13:29:55.205109
Group 2,43.23,15.48,2025-08-01 13:29:57.205251
Group 2,43.11,15.47,2025-08-01 13:29:58.205271
Group 2,42.9,15.46,2025-08-01 13:29:59.205024
Group 2,42.78,15.45,2025-08-01 13:30:01.205218
Group 2,42.81,15.44,2025-08-01 13:30:02.205234
Group 2,42.61,15.36,2025-08-01 13:30:02.704801
Group 2,42.52,15.35,2025-08-01 13:30:03.20492
Group 2,42.4,15.24,2025-08-01 13:30:03.704855
Group 2,42.47,15.23,2025-08-01 13:30:04.205009
Group 2,42.75,15.21,2025-08-01 13:30:04.705181
Group 2,43.21,15.23,2025-08-01 13:30:05.705063
Group 2,43.34,15.19,2025-08-01 13:30:08.705265
Group 2,43.44,15.18,2025-08-01 13:30:10.70565
Group 2,43.16,15.14,2025-08-01 13:30:11.705419
Group 2,42.66,15.11,2025-08-01 13:30:12.705224
Group 2,42.31,15.09,2025-08-01 13:30:13.705311
Group 2,42.07,15.08,2025-08-01 13:30:14.704945
Group 2,42.51,15.09,2025-08-01 13:30:15.704966
Group 2,42.19,15.07,2025-08-01 13:30:16.706807
Group 2,41.97,15.06,2025-08-01 13:30:17.705211
Group 2,41.82,15.04,2025-08-01 13:30:18.705309
Group 2,41.69,15.03,2025-08-01 13:30:19.704893
Group 2,41.75,15.12,2025-08-01 13:30:20.705175
Group 2,41.84,15.43,2025-08-01 13:30:21.704986
Group 2,42.1,15.91,2025-08-01 13:30:22.205191
Group 2,42.31,16.39,2025-08-01 13:30:22.705922
Group 2,42.49,16.85,2025-08-01 13:30:23.206798
Group 2,42.09,17.26,2025-08-01 13:30:24.210822
Group 2,41.77,17.59,2025-08-01 13:30:24.706654
Group 2,41.53,17.88,2025-08-01 13:30:25.205222
Group 2,41.4,18.15,2025-08-01 13:30:25.706398
Group 2,41.24,18.38,2025-08-01 13:30:26.705104
Group 2,41.11,18.5,2025-08-01 13:30:27.705928
Group 2,41.03,18.6,2025-08-01 13:30:28.706824
Group 2,41.03,18.72,2025-08-01 13:30:29.705052
Group 2,41.15,18.82,2025-08-01 13:30:30.705187
Group 2,41.02,18.88,2025-08-01 13:30:31.705175
Group 2,40.96,18.9,2025-08-01 13:30:32.705107
Group 2,40.89,18.9,2025-08-01 13:30:33.706563
Group 2,40.89,18.92,2025-08-01 13:30:34.705423
Group 2,40.87,18.96,2025-08-01 13:30:35.705517
Group 2,40.8,19.02,2025-08-01 13:30:36.705475
Group 2,40.77,19.06,2025-08-01 13:30:37.705562
Group 2,40.77,19.07,2025-08-01 13:30:38.70514
Group 2,40.76,19.08,2025-08-01 13:30:39.704928
Group 2,40.73,19.13,2025-08-01 13:30:40.704945
Group 2,40.72,19.17,2025-08-01 13:30:41.705013
Group 2,40.71,19.14,2025-08-01 13:30:42.705775
Group 2,40.71,19.13,2025-08-01 13:30:43.706098
Group 2,40.7,19.12,2025-08-01 13:30:44.70502
Group 2,40.71,19.16,2025-08-01 13:30:45.705219
Group 2,40.7,19.18,2025-08-01 13:30:46.705129
Group 2,40.69,19.1,2025-08-01 13:30:47.705232
Group 2,40.69,19.08,2025-08-01 13:30:48.705043
Group 2,40.69,19.11,2025-08-01 13:30:49.705082
Group 2,40.71,19.06,2025-08-01 13:30:50.705174
Group 2,40.7,19.1,2025-08-01 13:30:51.705961
Group 2,40.68,19.18,2025-08-01 13:30:52.708285
Group 2,40.64,19.69,2025-08-01 13:30:53.705991
Group 2,40.62,20.14,2025-08-01 13:30:54.705239
Group 2,40.6,20.46,2025-08-01 13:30:55.706264
Group 2,40.57,20.7,2025-08-01 13:30:56.705658
Group 2,40.58,20.88,2025-08-01 13:30:57.706146
Group 2,40.59,20.47,2025-08-01 13:30:58.706374
Group 2,40.56,20.72,2025-08-01 13:31:00.332375
Group 2,40.56,20.32,2025-08-01 13:31:00.705143
Group 2,40.57,20.21,2025-08-01 13:31:01.705474
Group 2,40.56,20.48,2025-08-01 13:31:02.705329
Group 2,40.57,20.15,2025-08-01 13:31:03.705023
Group 2,40.57,20.2,2025-08-01 13:31:04.706469
Group 2,40.57,20.27,2025-08-01 13:31:05.705355
Group 2,40.59,20.3,2025-08-01 13:31:06.705147
Group 2,40.59,20.01,2025-08-01 13:31:07.705017
Group 2,40.61,19.84,2025-08-01 13:31:08.705148
Group 2,40.61,19.73,2025-08-01 13:31:09.705254
Group 2,40.6,19.85,2025-08-01 13:31:10.705001
Group 2,40.61,19.93,2025-08-01 13:31:11.707229
Group 2,40.65,19.72,2025-08-01 13:31:12.705973
Group 2,40.6,19.87,2025-08-01 13:31:13.705382
Group 2,40.57,20.19,2025-08-01 13:31:14.705901
Group 2,40.56,20.4,2025-08-01 13:31:15.713547
Group 2,40.55,20.65,2025-08-01 13:31:16.705599
Group 2,40.56,20.64,2025-08-01 13:31:18.705021
Group 2,40.55,20.4,2025-08-01 13:31:19.705298
Group 2,40.56,20.74,2025-08-01 13:31:20.705599
Group 2,40.56,20.72,2025-08-01 13:31:21.705301
Group 2,40.57,20.33,2025-08-01 13:31:22.705845
Group 2,40.57,20.04,2025-08-01 13:31:23.705265
Group 2,40.58,19.98,2025-08-01 13:31:24.704968
Group 2,40.58,19.76,2025-08-01 13:31:25.704834
Group 2,40.59,19.62,2025-08-01 13:31:26.705066
Group 2,40.59,19.74,2025-08-01 13:31:27.704834
Group 2,40.59,19.61,2025-08-01 13:31:28.706604
Group 2,40.58,19.67,2025-08-01 13:31:29.705734
Group 2,40.56,20.05,2025-08-01 13:31:30.708573
Group 2,40.57,19.9,2025-08-01 13:31:31.705411
Group 2,40.58,19.8,2025-08-01 13:31:32.707324
Group 2,40.58,19.78,2025-08-01 13:31:33.710769
Group 2,40.59,19.77,2025-08-01 13:31:34.705983
Group 2,40.55,20.1,2025-08-01 13:31:35.705123
Group 2,40.56,20.16,2025-08-01 13:31:36.705075
Group 2,40.56,20.43,2025-08-01 13:31:37.704925
Group 2,40.55,20.45,2025-08-01 13:31:38.705482
Group 2,40.55,20.64,2025-08-01 13:31:39.705476
Group 2,40.54,20.75,2025-08-01 13:31:40.705503
Group 2,40.56,20.63,2025-08-01 13:31:41.704917
Group 2,40.56,20.77,2025-08-01 13:31:42.705232
Group 2,40.56,20.89,2025-08-01 13:31:43.705146
Group 2,40.56,20.95,2025-08-01 13:31:44.705001
Group 2,40.56,21.04,2025-08-01 13:31:45.706032
Group 2,40.55,21.08,2025-08-01 13:31:46.705296
Group 2,40.54,21.12,2025-08-01 13:31:47.705211
Group 2,40.55,21.12,2025-08-01 13:31:48.705528
Group 2,40.55,20.92,2025-08-01 13:31:49.705007
Group 2,40.53,21.0,2025-08-01 13:31:50.707306
