name,x,y,time
Group 1,35.07,14.56,2025-08-01 13:04:07.006828
Group 1,35.16,14.91,2025-08-01 13:04:09.006545
Group 1,35.29,14.45,2025-08-01 13:04:10.006498
Group 1,35.43,14.11,2025-08-01 13:04:12.00636
Group 1,35.27,13.71,2025-08-01 13:04:13.00638
Group 1,35.38,13.64,2025-08-01 13:04:14.006377
Group 1,35.29,13.46,2025-08-01 13:04:15.006294
Group 1,35.27,13.24,2025-08-01 13:04:16.008406
Group 1,35.46,13.27,2025-08-01 13:04:17.006341
Group 1,35.55,13.18,2025-08-01 13:04:18.00611
Group 1,35.61,13.14,2025-08-01 13:04:19.006434
Group 1,35.7,13.25,2025-08-01 13:04:21.006234
Group 1,35.69,13.25,2025-08-01 13:04:22.006704
Group 1,35.67,13.24,2025-08-01 13:04:23.006829
Group 1,35.68,13.19,2025-08-01 13:04:24.006251
Group 1,35.73,13.37,2025-08-01 13:04:25.006364
Group 1,35.57,13.3,2025-08-01 13:04:26.010835
Group 1,35.39,13.22,2025-08-01 13:04:27.006865
Group 1,35.29,13.18,2025-08-01 13:04:28.006546
Group 1,35.42,13.15,2025-08-01 13:04:29.006825
Group 1,35.29,13.0,2025-08-01 13:04:31.00657
Group 1,35.18,13.34,2025-08-01 13:04:32.006322
Group 1,34.99,13.05,2025-08-01 13:04:35.006267
Group 1,34.77,12.86,2025-08-01 13:04:36.006212
Group 1,34.68,12.96,2025-08-01 13:04:37.006492
Group 1,34.62,12.76,2025-08-01 13:04:38.006773
Group 1,34.6,12.94,2025-08-01 13:04:39.006047
Group 1,34.7,12.94,2025-08-01 13:04:41.009299
Group 1,34.65,12.94,2025-08-01 13:04:44.006939
Group 1,34.62,12.96,2025-08-01 13:04:45.006604
Group 1,34.68,12.78,2025-08-01 13:04:46.00722
Group 1,34.86,12.81,2025-08-01 13:04:47.007943
Group 1,34.81,12.78,2025-08-01 13:04:48.006525
Group 1,34.98,13.24,2025-08-01 13:04:49.006027
Group 1,34.85,13.22,2025-08-01 13:04:50.006919
Group 1,34.89,13.26,2025-08-01 13:04:52.006957
Group 1,34.95,13.69,2025-08-01 13:04:53.006367
Group 1,34.98,13.53,2025-08-01 13:04:55.006001
Group 1,35.02,13.4,2025-08-01 13:04:56.006176
Group 1,35.32,13.3,2025-08-01 13:04:57.006372
Group 1,35.13,13.26,2025-08-01 13:04:58.006334
Group 1,34.86,13.12,2025-08-01 13:04:59.006191
Group 1,35.02,13.2,2025-08-01 13:05:01.006514
Group 1,34.94,12.96,2025-08-01 13:05:13.009314
Group 1,34.76,14.47,2025-08-01 13:05:16.006428
Group 1,34.65,15.61,2025-08-01 13:05:17.006259
Group 1,34.59,14.97,2025-08-01 13:05:23.006574
Group 1,34.67,14.41,2025-08-01 13:05:29.006705
Group 1,34.73,14.01,2025-08-01 13:05:30.006702
Group 1,34.78,13.8,2025-08-01 13:05:31.008233
Group 1,34.94,13.55,2025-08-01 13:05:32.007127
Group 1,34.59,13.56,2025-08-01 13:05:34.006434
Group 1,34.58,13.25,2025-08-01 13:05:41.006848
Group 1,34.53,13.27,2025-08-01 13:05:42.007195
Group 1,34.42,13.69,2025-08-01 13:05:43.006485
Group 1,34.53,13.34,2025-08-01 13:05:47.006653
Group 1,34.81,13.79,2025-08-01 13:05:48.006784
Group 1,34.79,13.96,2025-08-01 13:05:49.007007
Group 1,34.67,14.7,2025-08-01 13:05:50.00655
Group 1,35.0,14.34,2025-08-01 13:05:51.008252
Group 1,34.95,13.87,2025-08-01 13:05:57.009516
Group 1,34.86,13.58,2025-08-01 13:05:58.006583
Group 1,34.87,14.27,2025-08-01 13:06:00.007791
Group 1,34.85,14.53,2025-08-01 13:06:01.006682
Group 1,35.15,14.31,2025-08-01 13:06:04.006554
Group 1,35.16,13.96,2025-08-01 13:06:06.006096
Group 1,35.28,14.29,2025-08-01 13:06:07.006034
Group 1,35.41,14.6,2025-08-01 13:06:08.006167
Group 1,35.49,14.23,2025-08-01 13:06:12.008483
Group 1,35.67,14.02,2025-08-01 13:06:14.006314
Group 1,35.7,13.81,2025-08-01 13:06:17.006229
Group 1,35.85,13.82,2025-08-01 13:06:18.006282
Group 1,35.84,13.72,2025-08-01 13:06:20.016576
Group 1,35.87,13.64,2025-08-01 13:06:22.006395
Group 1,35.88,13.46,2025-08-01 13:06:23.006468
Group 1,35.84,13.49,2025-08-01 13:06:26.006276
Group 1,35.95,14.22,2025-08-01 13:06:27.008137
Group 1,35.92,14.45,2025-08-01 13:06:29.006318
Group 1,35.92,14.53,2025-08-01 13:06:30.00739
Group 1,35.97,14.73,2025-08-01 13:06:31.005775
Group 1,35.76,14.31,2025-08-01 13:06:33.00618
Group 1,35.77,14.24,2025-08-01 13:06:38.007096
Group 1,35.54,14.0,2025-08-01 13:06:40.005939
Group 1,35.43,13.84,2025-08-01 13:06:41.006414
Group 1,35.42,13.7,2025-08-01 13:06:42.006166
Group 1,35.28,13.51,2025-08-01 13:06:43.010554
Group 1,35.24,13.34,2025-08-01 13:06:44.007759
Group 1,35.28,13.35,2025-08-01 13:06:45.006393
Group 1,35.19,13.27,2025-08-01 13:06:46.006354
Group 1,35.29,13.28,2025-08-01 13:06:49.007289
Group 1,35.48,13.47,2025-08-01 13:06:50.006852
Group 1,35.55,13.39,2025-08-01 13:06:53.006067
Group 1,35.72,13.43,2025-08-01 13:06:54.006248
Group 1,35.72,13.4,2025-08-01 13:06:56.007138
Group 1,35.7,13.89,2025-08-01 13:06:57.00639
Group 1,35.67,14.28,2025-08-01 13:06:58.006993
Group 1,35.68,13.89,2025-08-01 13:06:59.012291
Group 1,35.68,13.74,2025-08-01 13:07:00.006364
Group 1,35.65,13.61,2025-08-01 13:07:01.006501
Group 1,35.54,13.85,2025-08-01 13:07:06.009921
Group 1,35.49,13.52,2025-08-01 13:07:10.006148
Group 1,35.51,13.36,2025-08-01 13:07:11.008608
Group 1,35.44,13.16,2025-08-01 13:07:12.006508
Group 1,35.33,13.05,2025-08-01 13:07:14.006371
Group 1,35.37,12.99,2025-08-01 13:07:15.008134
Group 1,35.53,13.03,2025-08-01 13:07:16.008522
Group 1,35.37,12.89,2025-08-01 13:07:18.007535
Group 1,35.39,12.85,2025-08-01 13:07:20.006317
Group 1,35.49,12.87,2025-08-01 13:07:22.006078
Group 1,35.45,12.81,2025-08-01 13:07:23.006306
Group 1,35.36,12.72,2025-08-01 13:07:25.008663
Group 1,35.3,12.63,2025-08-01 13:07:26.006612
Group 1,35.23,12.57,2025-08-01 13:07:27.007775
Group 1,35.15,12.52,2025-08-01 13:07:29.006271
Group 1,35.14,12.48,2025-08-01 13:07:30.005714
Group 1,35.12,12.47,2025-08-01 13:07:31.00588
Group 1,35.11,12.46,2025-08-01 13:07:32.006491
Group 1,35.08,12.44,2025-08-01 13:07:33.008102
Group 1,35.35,13.26,2025-08-01 13:07:35.00688
Group 1,35.29,13.11,2025-08-01 13:07:36.006456
Group 1,35.46,12.96,2025-08-01 13:07:37.007535
Group 1,35.57,12.92,2025-08-01 13:07:39.00726
Group 1,35.59,12.81,2025-08-01 13:07:40.007168
Group 1,35.63,12.81,2025-08-01 13:07:43.012874
Group 1,35.47,12.7,2025-08-01 13:07:45.007299
Group 1,35.55,12.75,2025-08-01 13:07:46.011143
Group 1,35.4,12.82,2025-08-01 13:07:50.006275
Group 1,35.47,12.94,2025-08-01 13:07:53.007245
Group 1,35.42,14.56,2025-08-01 13:07:54.007301
Group 1,35.47,14.8,2025-08-01 13:08:01.007032
Group 1,35.56,14.42,2025-08-01 13:08:03.007053
Group 1,35.54,14.04,2025-08-01 13:08:04.006019
Group 1,35.89,14.33,2025-08-01 13:08:05.005857
Group 1,35.63,13.87,2025-08-01 13:08:06.006562
Group 1,35.58,13.67,2025-08-01 13:08:07.006928
Group 1,35.58,13.48,2025-08-01 13:08:08.007076
Group 1,35.57,13.28,2025-08-01 13:08:09.006045
Group 1,35.41,13.15,2025-08-01 13:08:10.006093
Group 1,35.25,13.12,2025-08-01 13:08:12.00718
Group 1,35.21,13.19,2025-08-01 13:08:13.005851
Group 1,35.15,13.12,2025-08-01 13:08:14.006196
Group 1,35.22,13.39,2025-08-01 13:08:15.006983
Group 1,35.26,13.27,2025-08-01 13:08:16.007783
Group 1,35.22,13.77,2025-08-01 13:08:17.007055
Group 1,35.22,13.47,2025-08-01 13:08:21.007107
Group 1,35.38,13.33,2025-08-01 13:08:22.006
Group 1,35.57,13.22,2025-08-01 13:08:23.006411
Group 1,35.65,13.27,2025-08-01 13:08:24.006194
Group 1,35.62,13.13,2025-08-01 13:08:25.00754
Group 1,35.76,13.12,2025-08-01 13:08:26.010745
Group 1,35.83,13.38,2025-08-01 13:08:31.006067
Group 1,35.87,13.28,2025-08-01 13:08:32.006192
Group 1,35.75,13.72,2025-08-01 13:08:33.00686
Group 1,35.47,13.52,2025-08-01 13:08:34.00739
Group 1,35.45,13.76,2025-08-01 13:08:35.006564
Group 1,35.44,13.61,2025-08-01 13:08:36.006544
Group 1,35.5,13.39,2025-08-01 13:08:37.006044
Group 1,35.31,13.1,2025-08-01 13:08:38.006305
Group 1,34.95,12.86,2025-08-01 13:08:39.007183
Group 1,34.92,12.71,2025-08-01 13:08:54.006746
Group 1,35.33,12.61,2025-08-01 13:08:56.006049
Group 1,35.15,12.6,2025-08-01 13:08:57.006044
Group 1,34.92,12.58,2025-08-01 13:08:58.006363
Group 1,34.95,12.56,2025-08-01 13:08:59.006811
Group 1,34.74,12.57,2025-08-01 13:09:00.006238
Group 1,34.92,12.64,2025-08-01 13:09:02.006163
Group 1,34.86,13.05,2025-08-01 13:09:04.008242
Group 1,35.16,13.32,2025-08-01 13:09:05.008223
Group 1,35.07,13.12,2025-08-01 13:09:06.009772
Group 1,35.04,13.4,2025-08-01 13:09:08.006252
Group 1,35.43,13.43,2025-08-01 13:09:09.007275
Group 1,35.54,13.21,2025-08-01 13:09:10.006642
Group 1,35.71,13.34,2025-08-01 13:09:11.008276
Group 1,35.72,13.2,2025-08-01 13:09:12.005919
Group 1,35.88,13.23,2025-08-01 13:09:13.006678
Group 1,36.13,13.36,2025-08-01 13:09:14.012865
Group 1,36.04,13.15,2025-08-01 13:09:15.00747
Group 1,36.03,13.06,2025-08-01 13:09:16.006115
Group 1,36.08,12.89,2025-08-01 13:09:17.006267
Group 1,36.16,12.73,2025-08-01 13:09:18.006186
Group 1,35.74,12.86,2025-08-01 13:09:19.010758
Group 1,35.65,12.82,2025-08-01 13:09:20.006585
Group 1,35.65,12.66,2025-08-01 13:09:21.007295
Group 1,35.84,12.54,2025-08-01 13:09:22.006323
Group 1,35.76,12.44,2025-08-01 13:09:23.006385
Group 1,35.81,12.46,2025-08-01 13:09:24.006674
Group 1,35.5,12.57,2025-08-01 13:09:25.008039
Group 1,35.6,12.57,2025-08-01 13:09:26.009523
Group 1,35.83,12.5,2025-08-01 13:09:27.005724
Group 1,35.76,12.52,2025-08-01 13:09:28.005936
Group 1,35.79,12.52,2025-08-01 13:09:29.006292
Group 1,35.7,12.53,2025-08-01 13:09:30.005774
Group 1,35.92,12.42,2025-08-01 13:09:31.008471
Group 1,36.07,12.35,2025-08-01 13:09:32.006533
Group 1,35.88,12.48,2025-08-01 13:09:34.005954
Group 1,36.0,12.61,2025-08-01 13:09:36.006768
Group 1,35.79,12.71,2025-08-01 13:09:38.006167
Group 1,35.26,12.79,2025-08-01 13:09:39.006237
Group 1,35.15,12.83,2025-08-01 13:09:40.006501
Group 1,35.2,12.82,2025-08-01 13:09:41.006265
Group 1,35.23,12.83,2025-08-01 13:09:42.008673
Group 1,35.13,12.89,2025-08-01 13:09:44.006048
Group 1,35.2,12.94,2025-08-01 13:09:45.008045
Group 1,35.37,12.93,2025-08-01 13:09:46.0063
Group 1,35.66,12.87,2025-08-01 13:09:47.005944
Group 1,35.61,14.07,2025-08-01 13:09:48.006414
Group 1,35.63,13.86,2025-08-01 13:09:49.007342
Group 1,35.39,14.06,2025-08-01 13:09:52.007134
Group 1,35.22,13.68,2025-08-01 13:09:54.006709
Group 1,35.12,13.36,2025-08-01 13:09:58.006425
Group 1,35.26,13.23,2025-08-01 13:09:59.006345
Group 1,35.43,13.14,2025-08-01 13:10:00.00699
Group 1,35.41,12.98,2025-08-01 13:10:01.006121
Group 1,35.28,12.84,2025-08-01 13:10:02.012969
Group 1,35.71,12.89,2025-08-01 13:10:03.006059
Group 1,35.98,12.99,2025-08-01 13:10:18.011657
Group 1,35.62,15.19,2025-08-01 13:10:21.006476
Group 1,35.68,15.53,2025-08-01 13:10:22.006718
Group 1,35.66,15.24,2025-08-01 13:10:23.006745
Group 1,35.41,15.78,2025-08-01 13:10:24.006002
Group 1,35.47,16.29,2025-08-01 13:10:25.006484
Group 1,35.35,15.52,2025-08-01 13:10:26.007092
Group 1,35.43,15.46,2025-08-01 13:10:27.005571
Group 1,35.32,15.24,2025-08-01 13:10:28.006586
Group 1,35.42,15.85,2025-08-01 13:10:29.006781
Group 1,35.48,16.37,2025-08-01 13:10:30.0057
Group 1,35.49,17.63,2025-08-01 13:10:32.006118
Group 1,35.4,17.26,2025-08-01 13:10:34.006471
Group 1,35.34,16.37,2025-08-01 13:10:35.006384
Group 1,35.39,15.78,2025-08-01 13:10:36.005854
Group 1,35.16,15.18,2025-08-01 13:10:37.006086
Group 1,35.27,14.92,2025-08-01 13:10:38.005986
Group 1,35.12,14.57,2025-08-01 13:10:39.005395
Group 1,35.2,14.38,2025-08-01 13:10:40.006373
Group 1,35.13,14.2,2025-08-01 13:10:41.00557
Group 1,35.21,14.12,2025-08-01 13:10:42.006291
Group 1,35.23,14.06,2025-08-01 13:10:43.005929
Group 1,35.24,13.97,2025-08-01 13:10:44.006108
Group 1,35.25,13.86,2025-08-01 13:10:45.005988
Group 1,35.23,13.83,2025-08-01 13:10:46.00551
Group 1,35.16,13.74,2025-08-01 13:10:47.006287
Group 1,35.17,13.74,2025-08-01 13:10:48.006473
Group 1,35.22,14.36,2025-08-01 13:10:51.007026
Group 1,35.33,15.26,2025-08-01 13:10:52.005512
Group 1,35.44,15.01,2025-08-01 13:10:53.00641
Group 1,35.58,15.46,2025-08-01 13:10:54.012982
Group 1,35.33,15.33,2025-08-01 13:10:55.00646
Group 1,35.28,15.14,2025-08-01 13:10:56.005531
Group 1,35.32,16.16,2025-08-01 13:10:57.005484
Group 1,35.28,15.34,2025-08-01 13:10:58.006958
Group 1,35.39,14.96,2025-08-01 13:10:59.008132
Group 1,35.68,14.44,2025-08-01 13:11:00.005834
Group 1,35.75,14.09,2025-08-01 13:11:01.006006
Group 1,35.88,13.93,2025-08-01 13:11:02.005631
Group 1,35.9,14.33,2025-08-01 13:11:03.00594
Group 1,35.94,14.06,2025-08-01 13:11:04.006764
Group 1,35.81,14.04,2025-08-01 13:11:05.006468
Group 1,35.69,13.86,2025-08-01 13:11:06.005446
Group 1,35.41,13.65,2025-08-01 13:11:07.006038
Group 1,35.51,14.23,2025-08-01 13:11:08.007117
Group 1,35.39,14.02,2025-08-01 13:11:10.005992
Group 1,35.24,13.78,2025-08-01 13:11:14.005845
Group 1,35.16,14.02,2025-08-01 13:11:16.005687
Group 1,35.23,13.75,2025-08-01 13:11:17.006257
Group 1,35.19,13.67,2025-08-01 13:11:19.00593
Group 1,35.09,13.47,2025-08-01 13:11:20.005506
Group 1,34.71,13.35,2025-08-01 13:11:23.005978
Group 1,34.59,13.25,2025-08-01 13:11:25.00563
Group 1,34.12,13.21,2025-08-01 13:11:26.005346
Group 1,34.21,13.15,2025-08-01 13:11:32.005447
Group 1,34.21,13.07,2025-08-01 13:11:35.005399
Group 1,34.26,13.09,2025-08-01 13:11:37.006047
Group 1,34.64,13.08,2025-08-01 13:11:38.006089
Group 1,34.82,13.03,2025-08-01 13:11:40.0055
Group 1,34.68,12.76,2025-08-01 13:11:41.005201
Group 1,34.92,12.85,2025-08-01 13:11:42.005923
Group 1,34.72,12.91,2025-08-01 13:11:43.005454
Group 1,34.54,13.0,2025-08-01 13:11:44.007135
Group 1,34.44,13.06,2025-08-01 13:11:45.005595
Group 1,34.84,13.09,2025-08-01 13:11:46.006251
Group 1,35.06,13.1,2025-08-01 13:11:47.005572
Group 1,35.17,13.08,2025-08-01 13:11:48.005706
Group 1,35.08,13.04,2025-08-01 13:11:49.005688
Group 1,35.26,13.08,2025-08-01 13:11:50.005581
Group 1,35.3,13.09,2025-08-01 13:11:51.005756
Group 1,35.03,12.9,2025-08-01 13:11:52.005493
Group 1,35.25,13.12,2025-08-01 13:11:53.006264
Group 1,35.46,13.25,2025-08-01 13:11:58.008554
Group 1,35.34,13.18,2025-08-01 13:12:00.005892
Group 1,35.33,13.2,2025-08-01 13:12:04.005612
Group 1,35.02,13.29,2025-08-01 13:12:07.006439
Group 1,34.64,13.13,2025-08-01 13:12:11.00556
Group 1,34.0,13.17,2025-08-01 13:12:12.00582
Group 1,34.1,13.06,2025-08-01 13:12:14.005304
Group 1,34.06,12.87,2025-08-01 13:12:15.005476
Group 1,34.4,12.82,2025-08-01 13:12:16.005329
Group 1,34.78,13.13,2025-08-01 13:12:17.006424
Group 1,35.26,13.3,2025-08-01 13:12:18.006286
Group 1,35.42,13.23,2025-08-01 13:12:19.005881
Group 1,35.49,13.77,2025-08-01 13:12:20.006372
Group 1,35.58,13.64,2025-08-01 13:12:21.005536
Group 1,35.62,13.59,2025-08-01 13:12:22.005319
Group 1,35.67,13.53,2025-08-01 13:12:23.005486
Group 1,35.69,13.36,2025-08-01 13:12:25.005512
Group 1,35.76,13.3,2025-08-01 13:12:26.005793
Group 1,35.76,13.28,2025-08-01 13:12:27.005664
Group 1,35.76,13.28,2025-08-01 13:12:29.006023
Group 1,35.75,13.31,2025-08-01 13:12:30.005566
Group 1,35.86,13.26,2025-08-01 13:12:31.006036
Group 1,35.68,13.28,2025-08-01 13:12:32.005551
Group 1,35.37,13.29,2025-08-01 13:12:34.005437
Group 1,35.31,13.08,2025-08-01 13:12:35.0078
Group 1,35.3,12.94,2025-08-01 13:12:36.00688
Group 1,35.26,12.83,2025-08-01 13:12:37.006718
Group 1,34.99,13.72,2025-08-01 13:12:38.005551
Group 1,35.36,13.61,2025-08-01 13:12:40.005775
Group 1,35.49,13.74,2025-08-01 13:12:41.005182
Group 1,35.54,13.52,2025-08-01 13:12:43.005917
Group 1,35.27,13.24,2025-08-01 13:12:46.008878
Group 1,35.03,12.91,2025-08-01 13:12:50.007704
Group 1,35.09,12.83,2025-08-01 13:12:51.006286
Group 1,34.65,12.86,2025-08-01 13:12:52.013948
Group 1,34.41,13.18,2025-08-01 13:12:55.005716
Group 1,34.35,13.31,2025-08-01 13:13:01.006271
Group 1,34.97,13.22,2025-08-01 13:13:02.005589
Group 1,35.19,13.18,2025-08-01 13:13:05.00569
Group 1,35.26,13.01,2025-08-01 13:13:06.006466
Group 1,35.39,13.41,2025-08-01 13:13:08.006108
Group 1,35.51,13.29,2025-08-01 13:13:11.006555
Group 1,35.79,13.23,2025-08-01 13:13:13.00691
Group 1,36.06,13.39,2025-08-01 13:13:14.006591
Group 1,36.12,13.16,2025-08-01 13:13:15.00598
Group 1,36.05,13.15,2025-08-01 13:13:16.006269
Group 1,36.09,13.08,2025-08-01 13:13:17.005543
Group 1,36.26,13.33,2025-08-01 13:13:18.005633
Group 1,36.01,13.35,2025-08-01 13:13:19.006073
Group 1,36.06,13.41,2025-08-01 13:13:22.00549
Group 1,35.6,13.31,2025-08-01 13:13:24.016111
Group 1,35.52,13.36,2025-08-01 13:13:26.00571
Group 1,35.5,13.74,2025-08-01 13:13:27.00588
Group 1,35.62,13.63,2025-08-01 13:13:32.005967
Group 1,35.66,13.54,2025-08-01 13:13:36.005319
Group 1,35.61,13.45,2025-08-01 13:13:37.005588
Group 1,35.81,14.04,2025-08-01 13:13:38.00883
Group 1,35.68,13.72,2025-08-01 13:13:40.00651
Group 1,35.76,13.77,2025-08-01 13:13:43.005284
Group 1,35.5,13.81,2025-08-01 13:13:45.006068
Group 1,35.58,13.71,2025-08-01 13:13:46.007451
Group 1,35.73,13.79,2025-08-01 13:13:47.006493
Group 1,35.82,13.98,2025-08-01 13:13:48.009112
