name,x,y,z,time
group 4,40.59,9.51,-3.96,2025-09-19 13:15:09.279285
group 4,40.31,9.6,-1.77,2025-09-19 13:15:11.279288
group 4,40.19,8.97,0.2,2025-09-19 13:15:13.282067
group 4,40.29,9.04,-0.77,2025-09-19 13:15:14.281561
group 4,40.32,9.12,-1.49,2025-09-19 13:15:15.279338
group 4,40.33,9.2,-2.07,2025-09-19 13:15:16.281534
group 4,40.37,9.23,-2.44,2025-09-19 13:15:17.279572
group 4,40.38,9.26,-2.71,2025-09-19 13:15:18.282717
group 4,40.36,9.33,-3.05,2025-09-19 13:15:19.279356
group 4,40.37,9.36,-3.25,2025-09-19 13:15:20.277619
group 4,40.47,8.84,-3.89,2025-09-19 13:15:21.279361
group 4,40.52,8.99,-3.89,2025-09-19 13:15:22.279387
group 4,40.5,9.06,-3.86,2025-09-19 13:15:24.281631
group 4,41.62,9.21,-2.34,2025-09-19 13:15:26.27985
group 4,41.71,9.33,-1.62,2025-09-19 13:15:29.280988
group 4,41.35,9.32,-0.24,2025-09-19 13:15:30.279348
group 4,41.22,9.33,-1.09,2025-09-19 13:15:33.279488
group 4,41.02,9.41,-1.84,2025-09-19 13:15:34.279828
group 4,40.95,9.01,-2.86,2025-09-19 13:15:35.279593
group 4,40.81,8.72,-3.53,2025-09-19 13:15:36.280231
group 4,40.77,8.29,-4.24,2025-09-19 13:15:37.27934
group 4,40.64,8.73,-4.15,2025-09-19 13:15:38.278019
group 4,40.54,8.88,-1.97,2025-09-19 13:15:48.280318
group 4,40.61,8.16,-3.17,2025-09-19 13:16:15.279579
group 4,40.51,8.44,-3.57,2025-09-19 13:17:07.284792
group 4,40.5,8.43,-4.06,2025-09-19 13:17:10.279387
group 4,40.57,7.16,-2.63,2025-09-19 13:17:28.277621
group 4,40.57,7.48,-0.68,2025-09-19 13:17:36.277592
group 4,40.43,6.81,-3.31,2025-09-19 13:17:38.279189
group 4,40.39,6.45,-0.81,2025-09-19 13:17:41.278059
group 4,40.36,6.74,-2.13,2025-09-19 13:17:42.277612
group 4,40.37,6.45,-3.26,2025-09-19 13:17:43.277682
group 4,40.27,6.71,-4.05,2025-09-19 13:17:44.277763
group 4,40.27,6.97,-4.6,2025-09-19 13:17:45.278516
group 4,40.25,7.14,-5.0,2025-09-19 13:17:46.279612
group 4,40.27,6.69,-5.43,2025-09-19 13:17:47.27758
group 4,40.24,6.95,-5.65,2025-09-19 13:17:48.27757
group 4,40.27,7.12,-5.74,2025-09-19 13:17:49.277676
group 4,40.36,6.63,-5.89,2025-09-19 13:17:50.282757
group 4,40.42,6.72,-5.91,2025-09-19 13:17:51.27943
group 4,40.4,6.85,-5.99,2025-09-19 13:17:52.280251
group 4,40.44,6.49,-6.12,2025-09-19 13:17:53.279028
group 4,40.35,6.8,-3.01,2025-09-19 13:17:55.279111
group 4,40.42,6.77,-4.46,2025-09-19 13:18:01.278623
group 4,40.45,6.45,-4.97,2025-09-19 13:18:02.279656
group 4,40.48,7.59,-2.66,2025-09-19 13:18:37.282634
group 4,40.33,7.9,-3.44,2025-09-19 13:18:43.280504
group 4,40.35,8.37,-1.44,2025-09-19 13:18:45.280959
group 4,40.34,8.86,-2.1,2025-09-19 13:18:46.282555
group 4,40.51,8.95,-2.97,2025-09-19 13:18:47.279875
group 4,40.61,8.65,-3.72,2025-09-19 13:18:49.281779
group 4,42.1,8.7,-3.28,2025-09-19 13:19:11.280488
group 4,42.08,9.04,-3.31,2025-09-19 13:19:13.281617
group 4,41.87,8.78,-3.93,2025-09-19 13:19:38.277544
group 4,41.6,9.12,-3.86,2025-09-19 13:19:39.277772
group 4,41.91,9.56,-3.4,2025-09-19 13:19:42.279263
group 4,41.74,9.53,-1.22,2025-09-19 13:19:43.277472
group 4,41.49,9.44,-2.25,2025-09-19 13:19:45.279181
group 4,41.49,9.7,-2.8,2025-09-19 13:19:47.279384
group 4,41.86,9.81,-1.21,2025-09-19 13:19:48.279246
group 4,41.53,9.91,-1.93,2025-09-19 13:19:54.279751
group 4,41.29,9.82,-0.26,2025-09-19 13:19:55.279251
group 4,41.08,9.92,0.82,2025-09-19 13:19:56.279519
group 4,40.99,10.03,-0.29,2025-09-19 13:19:57.2791
group 4,42.19,9.58,3.33,2025-09-19 13:23:14.57992
group 4,41.92,9.61,3.85,2025-09-19 13:23:15.578942
group 4,41.8,9.51,4.22,2025-09-19 13:23:16.578904
group 4,42.11,9.52,4.26,2025-09-19 13:23:17.579179
group 4,42.1,9.65,4.37,2025-09-19 13:23:18.579047
group 4,41.88,9.67,4.31,2025-09-19 13:23:19.578951
group 4,42.24,9.54,4.41,2025-09-19 13:23:20.579351
group 4,41.97,9.25,1.87,2025-09-19 13:26:22.581734
group 4,41.84,9.44,2.35,2025-09-19 13:26:23.57826
group 4,41.43,9.61,2.98,2025-09-19 13:26:24.578338
group 4,42.2,9.85,1.43,2025-09-19 13:26:25.577216
group 4,41.68,9.88,2.28,2025-09-19 13:26:26.578358
group 4,41.26,9.97,2.81,2025-09-19 13:26:27.577238
group 4,41.6,10.08,3.24,2025-09-19 13:26:28.578322
group 4,41.3,10.04,3.59,2025-09-19 13:26:29.578358
group 4,41.18,9.96,3.75,2025-09-19 13:26:30.578395
group 4,41.06,9.7,4.07,2025-09-19 13:26:31.578288
group 4,40.95,9.85,2.19,2025-09-19 13:26:32.578539
group 4,40.85,9.84,2.71,2025-09-19 13:26:33.578366
group 4,40.76,9.84,3.21,2025-09-19 13:26:34.578662
group 4,40.73,9.68,3.62,2025-09-19 13:26:35.578311
group 4,40.69,9.47,4.08,2025-09-19 13:26:36.578321
group 4,40.7,9.4,1.9,2025-09-19 13:26:37.578275
group 4,40.74,9.49,0.09,2025-09-19 13:26:38.578322
group 4,40.65,9.68,-0.99,2025-09-19 13:26:39.578387
group 4,40.72,9.67,0.53,2025-09-19 13:26:40.578299
group 4,40.74,9.75,1.6,2025-09-19 13:26:41.578303
group 4,40.85,9.68,2.5,2025-09-19 13:26:42.578311
group 4,41.47,10.24,1.65,2025-09-19 13:26:43.578437
group 4,41.15,10.3,2.3,2025-09-19 13:26:44.578348
group 4,41.0,10.28,2.72,2025-09-19 13:26:45.578332
group 4,40.9,10.27,3.02,2025-09-19 13:26:46.578276
group 4,40.72,10.22,3.36,2025-09-19 13:26:47.578531
group 4,41.26,10.26,3.57,2025-09-19 13:26:48.578361
group 4,41.46,10.19,3.81,2025-09-19 13:26:49.577127
group 4,41.34,10.13,3.87,2025-09-19 13:26:50.577079
group 4,41.16,10.09,3.98,2025-09-19 13:26:51.577137
group 4,40.98,10.17,4.0,2025-09-19 13:26:52.577169
group 4,40.84,10.21,4.02,2025-09-19 13:26:53.578748
group 4,40.76,10.13,4.16,2025-09-19 13:26:54.578415
group 4,40.76,10.21,4.16,2025-09-19 13:26:55.578714
group 4,40.8,10.22,4.04,2025-09-19 13:26:56.578354
group 4,40.77,10.09,4.23,2025-09-19 13:26:57.580267
group 4,40.88,10.01,4.39,2025-09-19 13:26:58.578346
group 4,40.94,10.06,4.2,2025-09-19 13:26:59.578282
group 4,40.91,10.09,4.18,2025-09-19 13:27:00.578308
group 4,40.63,10.2,4.44,2025-09-19 13:27:02.57824
group 4,40.68,10.13,4.31,2025-09-19 13:27:04.578299
group 4,41.81,10.12,3.7,2025-09-19 13:27:05.579061
group 4,42.16,10.07,3.6,2025-09-19 13:27:07.578335
group 4,42.71,10.06,3.17,2025-09-19 13:27:08.577118
group 4,43.46,10.1,2.45,2025-09-19 13:27:16.57837
group 4,43.17,10.08,0.96,2025-09-19 13:27:18.578184
group 4,43.62,10.11,1.01,2025-09-19 13:27:24.576969
group 4,44.19,10.13,0.57,2025-09-19 13:27:55.578499
group 4,44.47,10.19,0.66,2025-09-19 13:28:09.578227
group 4,43.73,10.17,-0.35,2025-09-19 13:28:28.581091
group 4,44.05,10.18,0.07,2025-09-19 13:28:29.577085
group 4,43.53,10.16,0.94,2025-09-19 13:28:30.578247
group 4,43.15,10.15,1.57,2025-09-19 13:28:31.578278
group 4,42.88,10.14,2.04,2025-09-19 13:28:32.578172
group 4,42.89,10.15,2.36,2025-09-19 13:28:33.57818
group 4,43.53,10.13,1.88,2025-09-19 13:28:35.578279
group 4,44.1,10.13,1.43,2025-09-19 13:28:36.577017
group 4,44.48,10.12,1.27,2025-09-19 13:28:37.577042
group 4,43.93,10.08,1.84,2025-09-19 13:28:38.58105
group 4,44.46,10.07,1.59,2025-09-19 13:28:43.576989
group 4,44.62,10.07,1.54,2025-09-19 13:28:44.577021
group 4,43.88,10.03,2.07,2025-09-19 13:28:45.577008
group 4,44.35,10.04,1.66,2025-09-19 13:28:46.578556
group 4,44.48,10.05,1.67,2025-09-19 13:28:47.577083
group 4,44.62,10.08,1.59,2025-09-19 13:28:48.576953
group 4,44.2,10.06,2.03,2025-09-19 13:28:49.57703
group 4,43.56,10.02,2.43,2025-09-19 13:28:50.577043
group 4,43.88,10.06,2.26,2025-09-19 13:28:51.57712
group 4,44.19,10.08,2.29,2025-09-19 13:28:52.577076
group 4,43.51,10.08,2.66,2025-09-19 13:28:53.578443
group 4,42.92,10.03,3.11,2025-09-19 13:28:54.581353
group 4,42.8,9.96,3.37,2025-09-19 13:28:55.577183
group 4,42.35,9.94,3.69,2025-09-19 13:28:56.577088
group 4,42.1,9.92,3.78,2025-09-19 13:28:57.578437
group 4,42.02,9.88,3.99,2025-09-19 13:28:58.578442
group 4,41.84,9.94,4.1,2025-09-19 13:28:59.581211
group 4,41.41,10.02,4.18,2025-09-19 13:29:00.577042
group 4,41.09,10.1,4.15,2025-09-19 13:29:01.577066
group 4,40.9,10.04,4.29,2025-09-19 13:29:02.577009
group 4,40.94,9.39,4.86,2025-09-19 13:29:03.576985
group 4,41.12,9.56,2.5,2025-09-19 13:29:04.577431
group 4,40.89,9.29,3.38,2025-09-19 13:29:05.577033
group 4,40.83,9.6,1.51,2025-09-19 13:29:06.577005
group 4,40.91,8.97,2.78,2025-09-19 13:29:07.577031
group 4,40.68,9.29,0.93,2025-09-19 13:29:08.576997
group 4,40.6,9.43,-0.45,2025-09-19 13:29:09.579137
group 4,40.5,9.51,-1.55,2025-09-19 13:29:10.577056
group 4,40.76,9.41,-2.55,2025-09-19 13:29:11.576998
group 4,40.65,9.13,-3.38,2025-09-19 13:29:12.578794
group 4,40.56,9.47,-3.47,2025-09-19 13:29:13.578395
group 4,40.47,9.72,-3.57,2025-09-19 13:29:14.578329
group 4,40.43,9.58,-1.36,2025-09-19 13:29:16.57839
group 4,40.36,9.19,-2.59,2025-09-19 13:29:17.578438
group 4,40.35,9.42,-3.06,2025-09-19 13:29:18.577077
group 4,40.33,9.64,-1.32,2025-09-19 13:29:20.577066
group 4,40.4,9.88,-2.09,2025-09-19 13:29:21.577072
group 4,40.6,9.89,-0.35,2025-09-19 13:29:22.577068
group 4,40.48,10.06,0.79,2025-09-19 13:29:23.578316
group 4,40.41,10.16,1.61,2025-09-19 13:29:24.578328
group 4,40.37,10.28,0.24,2025-09-19 13:29:25.577021
group 4,40.35,10.31,1.17,2025-09-19 13:29:26.578327
group 4,40.39,10.27,1.98,2025-09-19 13:29:27.581089
group 4,40.59,10.19,2.45,2025-09-19 13:29:28.578328
group 4,40.63,9.64,3.36,2025-09-19 13:29:29.578183
group 4,40.71,9.75,1.51,2025-09-19 13:29:44.5783
group 4,41.2,9.81,2.15,2025-09-19 13:29:45.578376
group 4,42.29,9.63,2.48,2025-09-19 13:29:46.578364
group 4,42.9,9.72,2.42,2025-09-19 13:29:48.578351
group 4,43.06,9.66,2.81,2025-09-19 13:29:49.578339
group 4,42.97,9.76,2.95,2025-09-19 13:29:50.581486
group 4,43.52,9.77,2.79,2025-09-19 13:29:51.578347
group 4,44.02,9.36,3.1,2025-09-19 13:29:52.576921
group 4,44.37,9.47,2.86,2025-09-19 13:29:53.576891
group 4,43.68,9.51,3.15,2025-09-19 13:29:54.578541
group 4,44.0,9.19,3.48,2025-09-19 13:29:55.578236
group 4,44.24,9.22,3.42,2025-09-19 13:29:56.578196
group 4,44.41,9.34,3.14,2025-09-19 13:29:57.577067
group 4,43.77,9.64,1.75,2025-09-19 13:30:27.578371
group 4,43.0,9.68,2.17,2025-09-19 13:30:28.578303
group 4,42.39,9.71,2.47,2025-09-19 13:30:29.578228
group 4,42.5,10.05,1.75,2025-09-19 13:30:30.578231
group 4,42.63,9.95,2.26,2025-09-19 13:30:31.578332
group 4,42.97,9.9,2.49,2025-09-19 13:30:32.578374
group 4,42.88,9.91,2.75,2025-09-19 13:30:33.581489
group 4,42.9,10.22,1.93,2025-09-19 13:30:34.578359
group 4,42.83,10.15,2.34,2025-09-19 13:30:35.57833
group 4,42.74,10.03,2.73,2025-09-19 13:30:36.578322
group 4,42.84,9.95,2.99,2025-09-19 13:30:37.579403
group 4,42.9,9.88,3.18,2025-09-19 13:30:38.57845
group 4,42.87,9.84,3.34,2025-09-19 13:30:39.578377
group 4,42.99,9.82,3.41,2025-09-19 13:30:40.578313
group 4,42.94,9.79,3.54,2025-09-19 13:30:41.578308
group 4,43.15,9.79,1.8,2025-09-19 13:30:43.577018
group 4,43.6,9.87,1.74,2025-09-19 13:30:44.577025
group 4,44.05,9.88,1.7,2025-09-19 13:30:45.577008
group 4,44.46,9.93,1.45,2025-09-19 13:30:46.579577
group 4,43.96,9.94,2.0,2025-09-19 13:30:47.578974
group 4,43.69,9.89,2.45,2025-09-19 13:30:48.57833
group 4,44.22,9.89,1.93,2025-09-19 13:30:49.578336
group 4,43.85,9.85,2.41,2025-09-19 13:30:50.581691
group 4,43.55,9.81,2.79,2025-09-19 13:30:51.578355
group 4,43.26,9.76,3.11,2025-09-19 13:30:52.578573
group 4,43.87,9.78,2.54,2025-09-19 13:30:53.578144
group 4,43.36,9.75,2.91,2025-09-19 13:30:54.578229
group 4,43.06,9.73,3.19,2025-09-19 13:30:55.578267
group 4,43.23,9.74,3.26,2025-09-19 13:30:56.578512
group 4,42.97,9.71,3.46,2025-09-19 13:30:57.57831
group 4,42.61,9.74,3.57,2025-09-19 13:30:58.578353
group 4,42.54,9.75,3.68,2025-09-19 13:30:59.578592
group 4,42.79,9.81,3.62,2025-09-19 13:31:00.5771
group 4,42.64,9.82,3.67,2025-09-19 13:31:01.577029
group 4,42.46,9.76,3.73,2025-09-19 13:31:02.577359
group 4,42.84,9.83,3.52,2025-09-19 13:31:03.577036
group 4,43.01,9.87,3.47,2025-09-19 13:31:04.578779
group 4,42.96,9.88,3.52,2025-09-19 13:31:05.576989
group 4,43.05,9.82,3.52,2025-09-19 13:31:06.576986
group 4,43.0,9.86,3.54,2025-09-19 13:31:07.578294
group 4,42.75,9.77,3.72,2025-09-19 13:31:08.578783
group 4,42.73,9.8,3.74,2025-09-19 13:31:09.578326
group 4,42.66,9.86,3.73,2025-09-19 13:31:10.578072
group 4,42.56,9.85,3.76,2025-09-19 13:31:11.57834
group 4,42.53,9.87,3.76,2025-09-19 13:31:12.578369
group 4,42.65,9.96,3.61,2025-09-19 13:31:13.577016
group 4,42.54,9.77,3.85,2025-09-19 13:31:14.578358
group 4,42.33,9.69,3.96,2025-09-19 13:31:15.578168
group 4,42.11,9.49,4.19,2025-09-19 13:31:16.578189
group 4,42.08,9.61,4.11,2025-09-19 13:31:17.578314
group 4,42.16,9.64,4.05,2025-09-19 13:31:18.578589
group 4,42.34,9.67,4.07,2025-09-19 13:31:19.578788
group 4,42.28,9.75,4.05,2025-09-19 13:31:20.576948
group 4,42.43,9.79,3.85,2025-09-19 13:31:21.576921
group 4,42.35,10.03,2.28,2025-09-19 13:31:22.577001
group 4,42.31,10.03,0.76,2025-09-19 13:31:24.576983
group 4,42.26,9.94,1.6,2025-09-19 13:31:25.57701
group 4,42.23,9.88,2.2,2025-09-19 13:31:26.576873
group 4,42.16,9.88,2.57,2025-09-19 13:31:27.57683
group 4,42.1,9.87,2.87,2025-09-19 13:31:28.577037
group 4,42.05,9.8,3.17,2025-09-19 13:31:29.576928
group 4,42.25,9.84,3.28,2025-09-19 13:31:30.577094
group 4,42.5,9.88,3.31,2025-09-19 13:31:31.576934
group 4,43.07,9.87,3.15,2025-09-19 13:31:32.578236
group 4,43.01,9.89,3.27,2025-09-19 13:31:33.576931
group 4,42.75,10.07,3.02,2025-09-19 13:31:34.578169
group 4,42.74,10.05,3.17,2025-09-19 13:31:35.576986
group 4,42.78,10.03,3.26,2025-09-19 13:31:36.578079
group 4,42.79,10.0,3.38,2025-09-19 13:31:37.578322
group 4,42.72,9.99,3.44,2025-09-19 13:31:38.576936
group 4,42.93,9.98,3.38,2025-09-19 13:31:39.577014
group 4,42.81,9.92,3.52,2025-09-19 13:31:40.57852
group 4,42.44,9.84,3.68,2025-09-19 13:31:41.578307
group 4,42.43,9.85,3.7,2025-09-19 13:31:42.577032
group 4,42.27,9.79,3.81,2025-09-19 13:31:43.576912
group 4,42.19,9.75,3.86,2025-09-19 13:31:44.576893
group 4,42.35,9.73,3.86,2025-09-19 13:31:45.57875
group 4,41.8,9.68,3.83,2025-09-19 13:31:46.576925
group 4,41.69,9.78,3.71,2025-09-19 13:31:47.57702
group 4,41.91,9.75,3.78,2025-09-19 13:31:49.580892
group 4,42.08,9.78,3.76,2025-09-19 13:31:50.578106
group 4,42.24,9.81,3.7,2025-09-19 13:31:51.576957
group 4,42.19,9.82,3.72,2025-09-19 13:31:52.576947
group 4,42.12,9.81,3.75,2025-09-19 13:31:53.577136
group 4,42.24,9.78,3.79,2025-09-19 13:31:54.576942
group 4,42.63,9.75,3.72,2025-09-19 13:31:55.57863
group 4,42.56,9.63,3.9,2025-09-19 13:31:56.577031
group 4,42.66,9.62,3.91,2025-09-19 13:31:57.577009
group 4,42.95,9.54,3.93,2025-09-19 13:31:58.577034
group 4,42.84,9.51,4.01,2025-09-19 13:31:59.577052
group 4,42.49,9.53,4.03,2025-09-19 13:32:00.578679
group 4,42.36,9.82,2.48,2025-09-19 13:32:01.577009
group 4,42.35,10.07,1.5,2025-09-19 13:32:02.577027
group 4,42.25,9.95,2.15,2025-09-19 13:32:03.57706
group 4,42.26,9.92,2.58,2025-09-19 13:32:04.57705
group 4,42.39,9.77,3.01,2025-09-19 13:32:05.577342
group 4,41.8,9.7,3.2,2025-09-19 13:32:06.578776
group 4,41.98,9.65,3.44,2025-09-19 13:32:07.577039
group 4,42.94,9.68,2.78,2025-09-19 13:32:08.577048
group 4,42.7,9.68,3.05,2025-09-19 13:32:09.57708
group 4,41.89,9.54,3.25,2025-09-19 13:32:10.577049
group 4,42.08,9.58,3.4,2025-09-19 13:32:11.577075
group 4,41.68,9.61,3.46,2025-09-19 13:32:12.577071
group 4,42.45,9.68,3.17,2025-09-19 13:32:13.57703
group 4,42.63,10.06,2.29,2025-09-19 13:32:14.577089
group 4,42.47,10.01,2.65,2025-09-19 13:32:15.577109
group 4,42.56,9.92,2.97,2025-09-19 13:32:16.577794
group 4,42.45,9.83,3.24,2025-09-19 13:32:17.577101
group 4,42.22,9.95,1.7,2025-09-19 13:32:18.577099
group 4,42.38,9.87,2.28,2025-09-19 13:32:19.577089
group 4,42.52,9.79,2.7,2025-09-19 13:32:20.577007
group 4,42.58,10.08,1.76,2025-09-19 13:32:21.577074
group 4,41.9,9.9,2.28,2025-09-19 13:32:22.577021
group 4,42.04,9.79,2.72,2025-09-19 13:32:23.578769
group 4,42.4,9.77,2.95,2025-09-19 13:32:24.577058
group 4,42.17,9.69,3.26,2025-09-19 13:32:25.577031
group 4,41.61,9.61,3.36,2025-09-19 13:32:26.581051
group 4,41.76,9.59,3.55,2025-09-19 13:32:27.578059
group 4,42.55,9.61,3.32,2025-09-19 13:32:28.580635
group 4,43.14,9.65,3.07,2025-09-19 13:32:29.576973
group 4,43.79,9.67,2.5,2025-09-19 13:32:30.576878
group 4,44.06,9.69,2.51,2025-09-19 13:32:31.57696
group 4,43.52,9.66,2.9,2025-09-19 13:32:32.576888
group 4,43.24,9.63,3.18,2025-09-19 13:32:33.577019
group 4,43.03,9.65,1.41,2025-09-19 13:32:35.576977
group 4,43.49,9.55,1.87,2025-09-19 13:32:36.577297
group 4,43.8,9.52,2.22,2025-09-19 13:32:37.5786
group 4,43.19,9.55,2.64,2025-09-19 13:32:38.576931
group 4,43.66,9.63,2.5,2025-09-19 13:32:40.576983
group 4,43.99,9.71,2.32,2025-09-19 13:32:41.57826
group 4,44.79,9.29,1.47,2025-09-19 13:32:44.576885
group 4,45.15,9.44,1.29,2025-09-19 13:32:46.578555
group 4,45.19,9.58,0.81,2025-09-19 13:32:50.57699
group 4,44.46,9.58,-0.37,2025-09-19 13:32:56.578164
