name,x,y,time
Group 6,33.76,13.29,2025-09-19 13:39:55.677543
Group 6,33.96,13.29,2025-09-19 13:39:57.682655
Group 6,33.9,13.29,2025-09-19 13:39:59.678638
Group 6,33.83,13.29,2025-09-19 13:40:00.677159
Group 6,33.98,13.27,2025-09-19 13:40:01.677231
Group 6,33.67,13.29,2025-09-19 13:40:05.678057
Group 6,33.07,13.34,2025-09-19 13:40:09.677833
Group 6,32.77,13.35,2025-09-19 13:40:10.677255
Group 6,32.89,13.33,2025-09-19 13:40:11.677196
Group 6,32.76,13.39,2025-09-19 13:40:12.678807
Group 6,32.74,13.44,2025-09-19 13:40:13.677211
Group 6,32.94,13.44,2025-09-19 13:40:14.683852
Group 6,33.16,13.42,2025-09-19 13:40:15.678551
Group 6,33.02,13.44,2025-09-19 13:40:16.677209
Group 6,32.22,13.48,2025-09-19 13:40:18.677313
Group 6,32.62,13.43,2025-09-19 13:40:19.682792
Group 6,32.83,13.45,2025-09-19 13:40:20.677155
Group 6,33.0,13.36,2025-09-19 13:40:21.677146
Group 6,33.36,13.32,2025-09-19 13:40:23.681976
Group 6,33.29,13.3,2025-09-19 13:40:24.677106
Group 6,33.12,13.3,2025-09-19 13:40:25.677679
Group 6,33.3,13.31,2025-09-19 13:40:27.684228
Group 6,33.8,13.28,2025-09-19 13:40:30.6771
Group 6,34.14,13.25,2025-09-19 13:40:31.724146
Group 6,34.4,13.22,2025-09-19 13:40:36.677059
Group 6,33.93,13.25,2025-09-19 13:40:37.677423
Group 6,33.87,13.24,2025-09-19 13:40:38.677044
Group 6,33.69,13.24,2025-09-19 13:40:39.68339
Group 6,33.45,13.29,2025-09-19 13:40:40.677321
Group 6,33.45,13.39,2025-09-19 13:40:42.677158
Group 6,33.43,13.48,2025-09-19 13:40:44.67744
Group 6,33.48,13.49,2025-09-19 13:40:45.677409
Group 6,33.23,13.6,2025-09-19 13:40:46.677505
Group 6,33.31,13.66,2025-09-19 13:40:48.67704
Group 6,33.49,13.63,2025-09-19 13:40:49.677459
Group 6,33.63,13.63,2025-09-19 13:40:50.677468
Group 6,33.79,13.55,2025-09-19 13:40:51.677221
Group 6,33.87,13.51,2025-09-19 13:40:52.677255
Group 6,33.95,13.49,2025-09-19 13:40:53.677466
Group 6,34.1,13.5,2025-09-19 13:40:54.724399
Group 6,34.07,13.53,2025-09-19 13:40:55.677246
Group 6,34.03,13.6,2025-09-19 13:40:56.67746
Group 6,33.94,13.53,2025-09-19 13:40:58.683352
Group 6,34.16,13.52,2025-09-19 13:40:59.685358
Group 6,34.27,13.49,2025-09-19 13:41:00.677212
Group 6,34.24,13.49,2025-09-19 13:41:01.676964
Group 6,34.01,13.51,2025-09-19 13:41:02.676998
Group 6,33.9,13.71,2025-09-19 13:41:03.683478
Group 6,33.57,13.66,2025-09-19 13:41:06.681972
Group 6,33.87,13.58,2025-09-19 13:41:07.677061
Group 6,33.9,13.5,2025-09-19 13:41:09.685888
Group 6,33.93,13.54,2025-09-19 13:41:10.683187
Group 6,33.48,13.58,2025-09-19 13:41:11.677056
Group 6,33.9,13.45,2025-09-19 13:41:12.677122
Group 6,33.78,13.42,2025-09-19 13:41:14.686106
Group 6,33.55,13.38,2025-09-19 13:41:15.677003
Group 6,33.6,13.32,2025-09-19 13:41:16.677098
Group 6,33.36,13.33,2025-09-19 13:41:17.677289
Group 6,33.35,13.31,2025-09-19 13:41:18.724355
Group 6,33.38,13.29,2025-09-19 13:41:19.677456
Group 6,33.52,13.24,2025-09-19 13:41:22.677337
Group 6,33.66,13.22,2025-09-19 13:41:23.677715
Group 6,33.83,13.21,2025-09-19 13:41:24.682805
Group 6,33.91,13.2,2025-09-19 13:41:25.6775
Group 6,33.28,13.31,2025-09-19 13:41:34.67703
Group 6,34.16,13.72,2025-09-19 13:41:44.682072
Group 6,34.33,13.94,2025-09-19 13:41:45.677455
Group 6,34.36,13.71,2025-09-19 13:41:48.724422
Group 6,34.36,13.61,2025-09-19 13:41:49.677346
Group 6,34.08,13.54,2025-09-19 13:41:50.677584
Group 6,33.91,13.41,2025-09-19 13:41:51.678933
Group 6,33.67,13.28,2025-09-19 13:41:53.677425
Group 6,33.54,13.29,2025-09-19 13:41:56.677518
Group 6,33.44,13.28,2025-09-19 13:41:57.676855
Group 6,33.16,13.27,2025-09-19 13:42:00.677464
Group 6,33.14,13.28,2025-09-19 13:42:01.677487
Group 6,32.83,13.3,2025-09-19 13:42:02.67722
Group 6,33.77,13.35,2025-09-19 13:42:06.677323
Group 6,33.94,13.4,2025-09-19 13:42:08.682425
Group 6,34.02,13.42,2025-09-19 13:42:11.677497
Group 6,34.31,13.42,2025-09-19 13:42:12.677645
Group 6,34.44,13.46,2025-09-19 13:42:13.724524
Group 6,34.52,13.39,2025-09-19 13:42:14.676891
Group 6,34.56,13.56,2025-09-19 13:42:15.676994
Group 6,34.67,13.57,2025-09-19 13:42:16.677216
Group 6,34.56,13.61,2025-09-19 13:42:17.677159
Group 6,34.3,13.54,2025-09-19 13:42:18.677328
Group 6,34.16,13.5,2025-09-19 13:42:19.677089
Group 6,34.0,13.51,2025-09-19 13:42:20.677301
Group 6,33.48,13.55,2025-09-19 13:42:21.677313
Group 6,33.32,13.48,2025-09-19 13:42:22.677262
Group 6,33.47,13.41,2025-09-19 13:42:23.724667
Group 6,33.59,13.36,2025-09-19 13:42:24.677196
Group 6,33.63,13.34,2025-09-19 13:42:25.67711
Group 6,33.08,13.43,2025-09-19 13:42:26.724593
Group 6,33.29,13.37,2025-09-19 13:42:27.676806
Group 6,33.6,13.41,2025-09-19 13:42:28.677031
Group 6,33.95,13.42,2025-09-19 13:42:32.676892
Group 6,34.03,13.4,2025-09-19 13:42:33.677159
Group 6,34.15,13.33,2025-09-19 13:42:34.679237
Group 6,34.19,13.3,2025-09-19 13:42:36.67682
Group 6,34.14,13.31,2025-09-19 13:42:37.677217
Group 6,34.09,13.36,2025-09-19 13:42:38.677026
Group 6,34.0,13.32,2025-09-19 13:42:39.676953
Group 6,33.91,13.3,2025-09-19 13:42:40.67701
Group 6,33.89,13.38,2025-09-19 13:42:41.677111
Group 6,33.91,13.56,2025-09-19 13:42:43.67693
Group 6,33.92,13.54,2025-09-19 13:42:55.682269
Group 6,33.93,13.48,2025-09-19 13:42:56.681816
Group 6,33.94,13.42,2025-09-19 13:42:57.677076
Group 6,33.99,13.93,2025-09-19 13:43:06.676952
Group 6,34.15,15.27,2025-09-19 13:43:09.72471
Group 6,34.44,16.32,2025-09-19 13:43:11.677082
Group 6,34.7,15.81,2025-09-19 13:43:14.682046
Group 6,34.91,15.28,2025-09-19 13:43:15.681854
Group 6,35.02,16.15,2025-09-19 13:43:16.677046
Group 6,35.02,15.52,2025-09-19 13:43:28.676995
Group 6,34.7,15.02,2025-09-19 13:43:30.676906
Group 6,34.49,14.59,2025-09-19 13:43:31.67731
Group 6,34.34,14.28,2025-09-19 13:43:32.677245
Group 6,33.98,14.04,2025-09-19 13:43:33.677103
Group 6,34.0,13.85,2025-09-19 13:43:34.684294
Group 6,33.95,13.75,2025-09-19 13:43:35.677087
Group 6,33.91,13.64,2025-09-19 13:43:36.724727
Group 6,33.95,13.52,2025-09-19 13:43:37.682281
Group 6,33.97,13.48,2025-09-19 13:43:38.67702
Group 6,33.79,13.42,2025-09-19 13:43:39.677055
Group 6,33.82,13.4,2025-09-19 13:43:40.682152
Group 6,33.93,13.36,2025-09-19 13:43:43.677305
Group 6,34.01,13.35,2025-09-19 13:43:44.676912
Group 6,33.92,13.41,2025-09-19 13:43:45.795321
Group 6,34.02,13.67,2025-09-19 13:43:46.677078
Group 6,34.03,13.69,2025-09-19 13:43:47.682286
Group 6,33.68,13.61,2025-09-19 13:43:48.676982
Group 6,33.9,13.79,2025-09-19 13:43:49.676931
Group 6,33.91,13.79,2025-09-19 13:43:51.677176
Group 6,33.94,13.8,2025-09-19 13:43:52.677164
Group 6,33.8,13.79,2025-09-19 13:43:53.679232
Group 6,33.71,13.79,2025-09-19 13:43:54.676932
Group 6,33.36,13.65,2025-09-19 13:43:55.677209
Group 6,32.87,13.59,2025-09-19 13:43:56.677556
Group 6,32.93,13.56,2025-09-19 13:43:57.67705
Group 6,33.12,13.59,2025-09-19 13:43:59.67936
Group 6,33.24,13.53,2025-09-19 13:44:00.677177
Group 6,33.05,13.52,2025-09-19 13:44:01.677229
Group 6,32.87,13.49,2025-09-19 13:44:02.677282
Group 6,32.83,13.47,2025-09-19 13:44:05.679068
Group 6,32.78,13.55,2025-09-19 13:44:06.681964
Group 6,32.78,13.61,2025-09-19 13:44:07.677416
Group 6,32.89,13.67,2025-09-19 13:44:08.67716
Group 6,33.06,13.71,2025-09-19 13:44:10.677121
Group 6,33.18,13.74,2025-09-19 13:44:11.679132
Group 6,33.11,13.76,2025-09-19 13:44:12.677156
Group 6,33.06,13.79,2025-09-19 13:44:13.67707
Group 6,33.19,13.78,2025-09-19 13:44:14.677101
Group 6,33.29,13.75,2025-09-19 13:44:15.677166
Group 6,33.12,13.76,2025-09-19 13:44:16.677137
Group 6,33.09,13.75,2025-09-19 13:44:17.67747
Group 6,33.49,13.67,2025-09-19 13:44:20.681948
Group 6,33.86,13.44,2025-09-19 13:44:26.681711
Group 6,33.93,13.42,2025-09-19 13:44:28.676998
Group 6,34.21,13.37,2025-09-19 13:44:34.677641
Group 6,34.09,13.34,2025-09-19 13:44:35.677053
Group 6,34.0,13.35,2025-09-19 13:44:36.684102
Group 6,33.74,13.37,2025-09-19 13:44:37.677047
Group 6,33.61,13.38,2025-09-19 13:44:38.676918
Group 6,33.63,13.37,2025-09-19 13:44:39.676972
Group 6,33.51,13.37,2025-09-19 13:44:40.676896
Group 6,33.46,13.34,2025-09-19 13:44:41.67712
Group 6,33.54,13.34,2025-09-19 13:44:43.677903
Group 6,33.65,13.32,2025-09-19 13:44:44.6769
Group 6,33.54,13.3,2025-09-19 13:44:45.676973
Group 6,33.2,13.32,2025-09-19 13:44:46.68277
Group 6,32.84,13.37,2025-09-19 13:44:47.677337
Group 6,33.05,13.36,2025-09-19 13:44:48.682215
Group 6,32.36,13.41,2025-09-19 13:44:49.683661
Group 6,32.02,13.44,2025-09-19 13:44:50.676942
Group 6,31.84,13.45,2025-09-19 13:44:51.676999
Group 6,31.87,13.49,2025-09-19 13:44:52.681954
Group 6,31.67,13.49,2025-09-19 13:44:55.676982
Group 6,31.82,13.46,2025-09-19 13:44:56.682458
Group 6,31.65,13.44,2025-09-19 13:44:57.682673
Group 6,31.27,13.44,2025-09-19 13:44:58.677004
Group 6,31.42,13.38,2025-09-19 13:44:59.677477
Group 6,30.88,13.38,2025-09-19 13:45:00.676997
Group 6,30.73,13.42,2025-09-19 13:45:01.68291
Group 6,30.81,13.45,2025-09-19 13:45:02.676851
Group 6,30.83,13.49,2025-09-19 13:45:03.676973
Group 6,30.91,13.54,2025-09-19 13:45:04.678709
Group 6,30.77,13.6,2025-09-19 13:45:05.677143
Group 6,30.73,13.64,2025-09-19 13:45:06.677032
Group 6,31.15,13.54,2025-09-19 13:45:08.682927
Group 6,31.62,13.53,2025-09-19 13:45:09.684207
Group 6,32.0,13.56,2025-09-19 13:45:10.6772
Group 6,32.38,13.49,2025-09-19 13:45:12.677355
Group 6,32.7,13.41,2025-09-19 13:45:13.677276
Group 6,32.73,13.35,2025-09-19 13:45:14.677946
Group 6,32.9,13.3,2025-09-19 13:45:15.677387
Group 6,32.86,13.27,2025-09-19 13:45:16.677272
Group 6,32.66,13.25,2025-09-19 13:45:17.677456
Group 6,33.35,13.57,2025-09-19 13:45:20.677023
Group 6,34.06,14.0,2025-09-19 13:45:21.677101
Group 6,34.62,14.87,2025-09-19 13:45:22.682833
Group 6,35.02,16.27,2025-09-19 13:45:23.677166
Group 6,35.27,16.21,2025-09-19 13:45:24.677159
Group 6,35.37,18.26,2025-09-19 13:45:26.677091
Group 6,33.72,14.3,2025-09-19 13:46:19.677015
Group 6,33.97,15.85,2025-09-19 13:46:23.677074
Group 6,34.16,16.02,2025-09-19 13:46:24.679158
Group 6,34.22,17.88,2025-09-19 13:46:25.677063
Group 6,34.28,18.94,2025-09-19 13:46:26.677351
Group 6,34.39,18.96,2025-09-19 13:46:27.677843
Group 6,34.46,19.47,2025-09-19 13:46:28.677101
Group 6,34.57,18.85,2025-09-19 13:46:29.677487
Group 6,34.71,19.07,2025-09-19 13:46:30.676877
Group 6,34.72,18.89,2025-09-19 13:46:31.684052
Group 6,34.71,18.37,2025-09-19 13:46:32.681939
Group 6,34.74,18.28,2025-09-19 13:46:33.677231
Group 6,34.74,18.23,2025-09-19 13:46:34.677285
Group 6,34.73,18.49,2025-09-19 13:46:36.677231
Group 6,34.73,18.32,2025-09-19 13:46:37.677118
Group 6,34.72,19.04,2025-09-19 13:46:38.685331
Group 6,34.76,17.97,2025-09-19 13:46:39.725763
Group 6,34.74,18.3,2025-09-19 13:46:40.67733
Group 6,34.44,17.98,2025-09-19 13:46:44.677459
