name,x,y,z,time
Group 5,41.97,12.98,-1.7,2025-09-19 12:05:58.181182
Group 5,42.01,12.66,-1.93,2025-09-19 12:05:59.179474
Group 5,41.97,12.35,-2.06,2025-09-19 12:06:00.180446
Group 5,41.88,12.35,-2.33,2025-09-19 12:06:02.179774
Group 5,41.65,12.99,-0.9,2025-09-19 12:06:05.181251
Group 5,41.07,13.33,-1.78,2025-09-19 12:06:06.187704
Group 5,40.88,13.28,-0.39,2025-09-19 12:06:08.18824
Group 5,40.75,13.26,0.67,2025-09-19 12:06:11.185733
Group 5,40.65,13.24,1.4,2025-09-19 12:06:12.186684
Group 5,40.5,13.23,2.1,2025-09-19 12:06:13.186866
Group 5,40.31,13.26,2.68,2025-09-19 12:06:14.187096
Group 5,40.36,13.21,2.86,2025-09-19 12:06:15.187317
Group 5,40.35,13.14,3.14,2025-09-19 12:06:17.186126
Group 5,40.32,13.12,3.38,2025-09-19 12:06:18.179554
Group 5,40.25,13.14,3.61,2025-09-19 12:06:19.191789
Group 5,40.13,13.17,3.91,2025-09-19 12:06:20.183514
Group 5,40.16,13.18,1.97,2025-09-19 12:06:22.181184
Group 5,40.08,13.2,0.29,2025-09-19 12:06:24.179516
Group 5,40.48,13.76,4.52,2025-09-19 12:55:59.012822
Group 5,40.4,13.8,2.22,2025-09-19 12:56:03.589068
Group 5,40.87,13.54,2.56,2025-09-19 12:56:10.586649
Group 5,29.41,9.76,0.32,2025-09-19 13:14:24.820014
Group 5,31.15,10.38,0.0,2025-09-19 13:14:33.777631
Group 5,32.83,9.85,-1.23,2025-09-19 13:14:37.777616
Group 5,34.45,9.5,0.24,2025-09-19 13:14:38.777876
Group 5,35.68,9.2,1.06,2025-09-19 13:14:39.777681
Group 5,36.83,8.74,1.9,2025-09-19 13:14:40.778931
Group 5,37.65,7.78,2.61,2025-09-19 13:14:41.777679
Group 5,38.22,7.64,0.96,2025-09-19 13:14:42.777567
Group 5,38.86,7.16,-0.38,2025-09-19 13:14:43.777647
Group 5,39.71,7.09,-1.03,2025-09-19 13:14:45.777671
Group 5,40.15,7.02,-1.62,2025-09-19 13:14:46.77778
Group 5,40.63,7.08,-1.96,2025-09-19 13:14:47.783461
Group 5,40.89,7.07,-2.27,2025-09-19 13:14:48.779121
Group 5,41.61,6.84,-2.46,2025-09-19 13:14:54.778878
Group 5,41.79,6.7,-2.54,2025-09-19 13:14:55.777579
Group 5,41.95,6.6,-2.57,2025-09-19 13:14:56.777562
Group 5,42.05,6.45,-2.63,2025-09-19 13:14:57.779252
Group 5,42.37,5.85,2.54,2025-09-19 13:15:06.777684
Group 5,42.41,5.91,1.26,2025-09-19 13:15:12.777675
Group 5,42.6,5.76,-0.68,2025-09-19 13:15:26.77757
Group 5,42.67,5.75,-1.19,2025-09-19 13:15:28.77912
Group 5,42.74,5.74,-1.15,2025-09-19 13:15:36.77772
Group 5,42.75,5.71,0.48,2025-09-19 13:15:38.777751
Group 5,42.75,5.7,1.03,2025-09-19 13:15:39.777645
Group 5,42.76,5.69,0.37,2025-09-19 13:15:42.779141
Group 5,42.7,5.79,-0.03,2025-09-19 13:15:45.777695
Group 5,42.69,5.78,0.68,2025-09-19 13:15:46.777767
Group 5,42.56,5.57,-0.62,2025-09-19 13:15:53.779222
Group 5,42.6,5.74,-0.25,2025-09-19 13:15:56.77941
Group 5,42.64,5.79,-0.84,2025-09-19 13:15:58.778335
Group 5,42.65,5.87,0.14,2025-09-19 13:15:59.779017
Group 5,42.67,5.88,-0.54,2025-09-19 13:16:01.778167
Group 5,42.68,5.87,0.36,2025-09-19 13:16:02.777697
Group 5,43.03,5.91,-0.17,2025-09-19 13:16:05.779237
Group 5,42.88,5.91,0.52,2025-09-19 13:16:06.779184
Group 5,42.68,5.93,-0.76,2025-09-19 13:16:13.779098
Group 5,42.66,5.91,0.09,2025-09-19 13:16:14.779137
Group 5,42.58,5.68,1.11,2025-09-19 13:16:20.778838
Group 5,43.01,5.68,0.5,2025-09-19 13:16:25.779201
Group 5,43.57,5.71,0.58,2025-09-19 13:16:31.779142
Group 5,43.4,5.74,-0.85,2025-09-19 13:16:37.779662
Group 5,43.16,5.79,-0.76,2025-09-19 13:16:41.779133
Group 5,43.56,5.8,-0.23,2025-09-19 13:16:42.779136
Group 5,43.35,5.83,-0.89,2025-09-19 13:16:45.779303
Group 5,43.33,5.84,-1.78,2025-09-19 13:16:50.77758
Group 5,43.37,5.86,-1.16,2025-09-19 13:16:53.779175
Group 5,42.5,5.66,-0.99,2025-09-19 13:17:13.779619
Group 5,42.38,5.52,-0.02,2025-09-19 13:17:14.779526
Group 5,42.35,5.41,0.69,2025-09-19 13:17:15.778962
Group 5,42.33,5.45,1.5,2025-09-19 13:17:17.77749
Group 5,42.32,5.44,0.49,2025-09-19 13:17:19.7776
Group 5,42.37,5.34,-0.29,2025-09-19 13:17:20.779084
Group 5,42.4,5.43,-0.92,2025-09-19 13:17:22.779083
Group 5,42.35,5.22,0.01,2025-09-19 13:17:23.779145
Group 5,42.34,5.21,0.7,2025-09-19 13:17:24.777496
Group 5,42.39,5.12,1.58,2025-09-19 13:17:26.777607
Group 5,42.4,5.03,1.89,2025-09-19 13:17:27.778365
Group 5,42.36,5.07,2.07,2025-09-19 13:17:30.778902
Group 5,42.36,5.19,2.2,2025-09-19 13:17:31.777516
Group 5,42.35,5.4,2.42,2025-09-19 13:17:34.777524
Group 5,42.2,5.4,2.73,2025-09-19 13:17:36.778874
Group 5,42.28,5.22,1.36,2025-09-19 13:17:39.778926
Group 5,42.27,5.33,1.63,2025-09-19 13:17:40.779739
Group 5,42.35,5.33,1.11,2025-09-19 13:17:44.777608
Group 5,42.27,5.36,-0.53,2025-09-19 13:17:50.778083
Group 5,42.26,5.21,0.28,2025-09-19 13:17:51.777638
Group 5,42.33,5.29,-0.44,2025-09-19 13:17:53.779128
Group 5,42.29,5.35,-0.98,2025-09-19 13:17:56.779431
Group 5,42.33,5.11,-0.05,2025-09-19 13:17:57.779094
Group 5,42.32,5.3,0.68,2025-09-19 13:17:58.778938
Group 5,42.29,5.33,0.6,2025-09-19 13:18:01.778889
Group 5,42.32,5.29,1.2,2025-09-19 13:18:02.77766
Group 5,42.34,5.22,1.57,2025-09-19 13:18:03.777578
Group 5,42.36,5.19,1.86,2025-09-19 13:18:04.778535
Group 5,42.33,5.08,2.06,2025-09-19 13:18:05.779462
Group 5,42.31,5.11,2.22,2025-09-19 13:18:06.779056
Group 5,42.41,5.3,1.1,2025-09-19 13:18:08.778918
Group 5,42.6,5.45,1.45,2025-09-19 13:18:09.778895
Group 5,42.51,5.55,1.72,2025-09-19 13:18:10.779106
Group 5,42.66,5.7,-0.04,2025-09-19 13:18:18.77775
Group 5,42.73,5.71,-0.63,2025-09-19 13:18:20.777592
Group 5,42.52,5.35,-0.7,2025-09-19 13:18:28.779111
Group 5,42.53,5.32,-1.2,2025-09-19 13:18:30.779126
Group 5,42.58,5.13,0.63,2025-09-19 13:18:35.779661
Group 5,42.62,4.93,1.15,2025-09-19 13:18:36.777931
Group 5,42.74,4.99,1.53,2025-09-19 13:18:37.779063
Group 5,42.59,4.94,0.46,2025-09-19 13:18:40.779086
Group 5,42.48,5.14,0.98,2025-09-19 13:18:41.779091
Group 5,42.49,5.27,0.14,2025-09-19 13:18:45.779006
Group 5,42.59,5.36,-0.49,2025-09-19 13:19:00.779122
Group 5,42.52,5.39,-1.0,2025-09-19 13:19:06.779131
Group 5,42.62,5.41,-1.28,2025-09-19 13:19:08.779574
Group 5,42.64,5.41,-0.71,2025-09-19 13:19:20.779566
Group 5,42.6,5.44,-1.09,2025-09-19 13:19:25.779089
Group 5,42.77,4.87,-0.49,2025-09-19 13:21:45.777493
Group 5,42.71,4.83,-0.96,2025-09-19 13:22:24.778009
Group 5,42.54,4.77,-1.33,2025-09-19 13:22:31.777533
Group 5,42.82,4.24,-0.32,2025-09-19 13:22:58.77893
Group 5,42.66,4.41,-0.83,2025-09-19 13:23:04.778961
Group 5,42.58,4.52,-1.31,2025-09-19 13:24:11.777474
Group 5,42.16,4.78,1.58,2025-09-19 13:24:22.780348
Group 5,42.08,4.76,0.75,2025-09-19 13:24:25.778791
Group 5,42.05,4.76,1.97,2025-09-19 13:24:28.778447
Group 5,42.19,4.84,2.11,2025-09-19 13:24:41.777089
Group 5,42.21,4.81,0.12,2025-09-19 13:25:08.777063
Group 5,42.5,4.83,-0.42,2025-09-19 13:25:10.778331
Group 5,42.77,4.9,0.39,2025-09-19 13:25:33.778309
Group 5,42.81,4.9,1.02,2025-09-19 13:25:55.778416
Group 5,42.55,4.85,0.29,2025-09-19 13:26:19.778221
Group 5,42.34,5.06,-0.46,2025-09-19 13:26:36.778393
Group 5,41.83,4.94,-2.94,2025-09-19 13:27:15.778718
Group 5,41.84,4.89,-2.94,2025-09-19 13:27:16.778369
Group 5,41.87,4.81,-2.89,2025-09-19 13:27:18.778233
Group 5,41.84,4.83,-2.94,2025-09-19 13:27:20.778242
Group 5,41.99,5.21,-2.99,2025-09-19 13:27:30.77841
Group 5,42.09,5.4,-2.94,2025-09-19 13:27:37.778443
Group 5,42.23,5.57,-2.91,2025-09-19 13:27:39.781721
Group 5,42.04,5.44,-2.96,2025-09-19 13:27:44.778208
Group 5,41.93,5.4,-1.41,2025-09-19 13:27:45.778535
Group 5,41.79,5.36,-2.1,2025-09-19 13:27:47.778384
Group 5,41.75,5.27,-2.34,2025-09-19 13:27:48.77823
Group 5,41.69,5.3,-2.61,2025-09-19 13:27:50.778426
Group 5,41.7,5.27,-2.69,2025-09-19 13:27:51.778418
Group 5,41.7,5.28,-2.8,2025-09-19 13:27:53.778232
Group 5,41.7,5.0,-2.93,2025-09-19 13:28:02.778317
Group 5,41.7,4.97,-2.95,2025-09-19 13:28:03.778553
Group 5,41.74,5.0,-2.91,2025-09-19 13:28:25.779047
Group 5,41.74,4.95,-2.93,2025-09-19 13:28:30.77825
Group 5,41.73,4.94,-2.89,2025-09-19 13:28:32.778128
Group 5,41.72,5.02,-2.13,2025-09-19 13:28:39.776942
Group 5,41.72,5.02,-2.31,2025-09-19 13:28:40.776987
Group 5,41.71,5.02,-2.45,2025-09-19 13:28:41.776998
Group 5,41.72,5.0,-1.56,2025-09-19 13:28:44.777089
Group 5,41.72,5.0,-2.91,2025-09-19 13:29:03.778294
Group 5,41.71,5.03,-2.95,2025-09-19 13:29:04.777008
Group 5,41.73,5.05,-2.91,2025-09-19 13:29:06.777049
Group 5,41.69,4.8,-3.02,2025-09-19 13:29:11.778553
Group 5,41.71,4.8,-2.99,2025-09-19 13:29:14.778381
Group 5,41.75,4.93,-2.92,2025-09-19 13:29:28.778377
Group 5,41.74,4.93,-2.93,2025-09-19 13:29:29.778357
Group 5,41.71,5.04,-2.92,2025-09-19 13:29:35.778365
Group 5,41.73,5.14,-2.87,2025-09-19 13:30:14.776999
Group 5,41.73,5.28,-2.83,2025-09-19 13:30:16.777012
Group 5,41.75,5.18,-2.86,2025-09-19 13:30:17.777573
Group 5,41.74,5.18,-2.88,2025-09-19 13:30:19.77826
Group 5,41.79,5.01,-2.71,2025-09-19 13:30:37.778365
Group 5,41.78,5.06,-2.79,2025-09-19 13:30:38.778345
Group 5,41.77,5.09,-2.83,2025-09-19 13:30:39.778341
Group 5,41.75,5.0,-2.88,2025-09-19 13:30:40.778538
Group 5,41.73,5.08,-2.88,2025-09-19 13:30:43.777034
Group 5,41.74,4.95,-2.88,2025-09-19 13:30:56.778348
Group 5,41.76,4.95,-2.88,2025-09-19 13:31:00.776955
Group 5,41.77,5.0,-2.86,2025-09-19 13:31:03.777055
Group 5,41.76,5.0,-2.86,2025-09-19 13:31:05.776983
Group 5,41.78,4.98,-2.87,2025-09-19 13:31:06.778249
Group 5,41.78,4.98,-2.86,2025-09-19 13:31:07.778232
Group 5,41.77,4.96,-2.86,2025-09-19 13:31:11.778294
Group 5,41.73,4.89,-2.97,2025-09-19 13:31:16.778234
Group 5,41.75,4.94,-2.97,2025-09-19 13:31:27.778625
Group 5,41.74,5.06,-2.96,2025-09-19 13:31:29.777061
Group 5,41.74,4.98,-2.93,2025-09-19 13:31:42.776901
Group 5,41.7,5.0,-3.02,2025-09-19 13:31:46.777072
Group 5,41.71,5.02,-2.96,2025-09-19 13:31:47.777002
Group 5,41.72,5.01,-2.93,2025-09-19 13:31:50.77808
Group 5,41.73,4.98,-1.36,2025-09-19 13:32:16.777142
Group 5,41.73,4.99,-1.75,2025-09-19 13:32:17.777167
Group 5,41.73,5.01,-2.02,2025-09-19 13:32:18.777117
Group 5,41.73,5.01,-2.47,2025-09-19 13:32:20.777401
Group 5,41.74,5.0,-2.58,2025-09-19 13:32:21.777018
Group 5,41.75,4.99,-2.67,2025-09-19 13:32:22.777043
Group 5,41.75,5.0,-2.76,2025-09-19 13:32:23.777024
Group 5,41.75,5.01,-2.81,2025-09-19 13:32:25.777202
Group 5,41.75,4.92,-2.87,2025-09-19 13:33:02.778534
Group 5,41.7,5.22,-3.02,2025-09-19 13:33:40.778308
Group 5,41.76,4.94,-2.55,2025-09-19 13:34:28.776963
Group 5,41.74,4.93,-2.93,2025-09-19 13:34:40.778032
Group 5,41.73,4.92,-2.93,2025-09-19 13:34:41.777977
Group 5,41.72,5.1,-3.04,2025-09-19 13:35:11.779005
Group 5,41.71,5.09,-3.04,2025-09-19 13:35:13.777569
Group 5,41.7,5.04,-2.99,2025-09-19 13:35:16.777185
Group 5,41.65,5.06,-3.1,2025-09-19 13:35:17.778121
Group 5,41.7,4.94,-3.02,2025-09-19 13:35:46.778126
Group 5,41.72,4.9,-2.99,2025-09-19 13:35:47.77813
Group 5,41.68,4.98,-1.87,2025-09-19 13:35:50.778102
Group 5,41.69,4.98,-2.16,2025-09-19 13:35:51.778004
Group 5,41.7,4.87,-2.39,2025-09-19 13:35:52.778131
Group 5,41.71,4.79,-2.55,2025-09-19 13:35:53.778271
Group 5,41.74,4.95,-2.63,2025-09-19 13:35:54.777988
Group 5,41.76,4.7,-2.83,2025-09-19 13:36:07.776861
Group 5,41.75,4.62,-2.88,2025-09-19 13:36:08.777633
Group 5,41.73,4.67,-2.92,2025-09-19 13:36:09.776785
Group 5,41.72,5.01,-2.09,2025-09-19 13:36:20.777995
Group 5,41.71,5.13,-2.3,2025-09-19 13:36:21.778363
Group 5,41.68,4.98,-3.05,2025-09-19 13:36:38.777191
Group 5,41.66,5.0,-3.08,2025-09-19 13:36:39.776844
Group 5,41.66,5.01,-3.1,2025-09-19 13:36:40.77685
Group 5,41.71,4.11,-2.33,2025-09-19 13:36:52.77748
Group 5,41.97,3.98,-2.29,2025-09-19 13:36:58.777479
Group 5,34.05,10.11,0.24,2025-09-19 13:59:01.776274
Group 5,33.3,10.84,-0.03,2025-09-19 13:59:02.776073
Group 5,33.04,11.71,-0.85,2025-09-19 13:59:03.77634
Group 5,33.08,12.32,-1.33,2025-09-19 13:59:04.776291
Group 5,33.35,12.97,0.01,2025-09-19 13:59:05.776129
Group 5,33.67,13.39,0.84,2025-09-19 13:59:06.776233
Group 5,33.98,13.8,1.83,2025-09-19 13:59:07.77607
Group 5,34.35,14.04,0.39,2025-09-19 13:59:08.776021
Group 5,34.54,14.74,-1.16,2025-09-19 13:59:09.776393
Group 5,34.61,14.69,0.15,2025-09-19 13:59:12.776503
Group 5,34.56,14.77,-0.98,2025-09-19 13:59:13.776284
Group 5,34.42,14.96,-1.89,2025-09-19 13:59:14.776049
Group 5,34.56,14.83,-2.38,2025-09-19 13:59:15.776436
Group 5,34.33,14.79,-2.75,2025-09-19 13:59:16.776135
Group 5,34.55,14.77,-1.15,2025-09-19 13:59:17.776045
Group 5,34.53,14.35,0.37,2025-09-19 13:59:18.775994
Group 5,34.57,14.12,-0.91,2025-09-19 13:59:19.776361
Group 5,34.6,14.17,-1.68,2025-09-19 13:59:21.776542
Group 5,34.65,14.18,-2.27,2025-09-19 13:59:22.777885
Group 5,34.74,14.29,-2.71,2025-09-19 13:59:23.776402
Group 5,34.75,14.41,-1.05,2025-09-19 13:59:24.776291
Group 5,34.6,14.3,-1.82,2025-09-19 13:59:25.776122
Group 5,34.7,14.38,-2.45,2025-09-19 13:59:26.776338
Group 5,34.72,14.56,-3.19,2025-09-19 13:59:27.776421
Group 5,34.93,14.41,-3.56,2025-09-19 13:59:28.776317
Group 5,35.16,14.35,-3.75,2025-09-19 13:59:29.776244
Group 5,35.2,14.4,-3.98,2025-09-19 13:59:30.776368
Group 5,35.06,14.5,-4.02,2025-09-19 13:59:31.776224
Group 5,35.14,15.22,-4.44,2025-09-19 13:59:32.776081
Group 5,35.07,15.3,-4.47,2025-09-19 13:59:33.776202
Group 5,34.83,14.88,-2.64,2025-09-19 13:59:35.776523
Group 5,34.08,14.41,-2.18,2025-09-19 13:59:36.776139
Group 5,34.08,14.3,-2.49,2025-09-19 13:59:37.776166
Group 5,34.14,14.42,-2.83,2025-09-19 13:59:38.776423
Group 5,34.25,14.39,-3.04,2025-09-19 13:59:39.776445
Group 5,34.34,14.42,-2.46,2025-09-19 13:59:42.776224
Group 5,34.7,14.56,0.17,2025-09-19 13:59:44.776152
Group 5,34.8,14.62,1.03,2025-09-19 13:59:45.776415
Group 5,34.09,14.72,1.78,2025-09-19 13:59:46.776263
Group 5,34.07,14.76,0.35,2025-09-19 13:59:47.778123
Group 5,34.49,14.78,1.24,2025-09-19 13:59:48.77644
Group 5,34.71,14.7,2.04,2025-09-19 13:59:49.776185
Group 5,34.62,14.58,0.7,2025-09-19 13:59:50.776216
Group 5,34.47,14.59,-0.41,2025-09-19 13:59:51.776833
Group 5,34.7,14.59,-1.31,2025-09-19 13:59:52.776201
Group 5,34.84,14.48,-2.05,2025-09-19 13:59:53.776698
Group 5,34.6,14.53,-2.65,2025-09-19 13:59:55.776183
Group 5,33.69,15.11,-4.08,2025-09-19 14:00:00.777712
Group 5,34.17,14.86,-4.14,2025-09-19 14:00:01.776278
Group 5,34.45,14.52,-1.75,2025-09-19 14:00:02.77618
Group 5,34.89,14.41,-0.42,2025-09-19 14:00:03.776033
Group 5,35.14,14.38,-1.32,2025-09-19 14:00:05.776318
Group 5,34.01,14.45,-2.04,2025-09-19 14:00:08.776369
Group 5,33.05,14.48,-2.49,2025-09-19 14:00:09.777594
Group 5,33.15,14.38,-3.35,2025-09-19 14:00:14.776754
Group 5,32.89,14.5,-1.44,2025-09-19 14:00:15.776612
Group 5,33.33,14.3,-0.16,2025-09-19 14:00:16.776334
Group 5,34.01,14.27,0.82,2025-09-19 14:00:17.776418
Group 5,34.23,14.08,-0.22,2025-09-19 14:00:18.776741
Group 5,34.64,14.1,0.74,2025-09-19 14:00:19.776512
Group 5,35.07,14.13,-0.36,2025-09-19 14:00:21.776148
Group 5,34.42,13.63,-0.4,2025-09-19 14:00:22.776157
Group 5,34.79,13.7,-1.21,2025-09-19 14:00:23.778138
Group 5,35.18,13.81,0.23,2025-09-19 14:00:24.776346
Group 5,35.49,13.92,1.26,2025-09-19 14:00:25.776179
Group 5,35.37,13.8,0.04,2025-09-19 14:00:26.776137
Group 5,34.94,13.45,-0.75,2025-09-19 14:00:27.776234
Group 5,35.29,13.63,0.58,2025-09-19 14:00:28.776167
Group 5,35.3,13.76,-0.86,2025-09-19 14:00:29.777595
Group 5,35.53,13.88,0.44,2025-09-19 14:00:30.778495
Group 5,35.76,13.96,1.46,2025-09-19 14:00:31.777777
Group 5,35.87,14.03,2.2,2025-09-19 14:00:32.776382
Group 5,36.15,13.93,3.02,2025-09-19 14:00:33.776475
Group 5,36.28,13.95,3.32,2025-09-19 14:00:34.776682
Group 5,35.97,13.74,1.48,2025-09-19 14:00:35.776234
Group 5,35.95,13.87,-0.14,2025-09-19 14:00:37.777616
Group 5,35.92,14.0,-1.31,2025-09-19 14:00:39.776285
Group 5,36.15,14.05,-2.07,2025-09-19 14:00:40.777549
Group 5,36.26,14.03,-0.44,2025-09-19 14:00:41.776249
Group 5,36.36,14.08,0.77,2025-09-19 14:00:42.776112
Group 5,36.37,14.14,1.64,2025-09-19 14:00:43.776433
Group 5,36.42,14.06,2.41,2025-09-19 14:00:44.777543
Group 5,36.37,14.03,2.89,2025-09-19 14:00:45.776425
Group 5,36.33,13.97,3.49,2025-09-19 14:00:46.776736
Group 5,35.98,13.77,1.7,2025-09-19 14:00:47.777716
Group 5,36.08,13.7,2.65,2025-09-19 14:00:48.776138
Group 5,36.15,13.77,3.14,2025-09-19 14:00:49.77626
Group 5,36.13,13.92,1.3,2025-09-19 14:00:51.77612
Group 5,36.15,13.96,2.05,2025-09-19 14:00:52.776282
Group 5,35.75,14.11,0.3,2025-09-19 14:00:53.776876
Group 5,35.59,14.07,1.24,2025-09-19 14:00:55.776499
Group 5,35.68,14.07,2.12,2025-09-19 14:00:56.777566
Group 5,35.78,14.1,2.74,2025-09-19 14:00:57.777637
Group 5,35.86,14.11,3.23,2025-09-19 14:00:58.777919
Group 5,36.01,14.13,3.58,2025-09-19 14:00:59.776199
Group 5,35.9,13.96,1.6,2025-09-19 14:01:00.776778
Group 5,35.99,14.02,2.42,2025-09-19 14:01:01.776256
Group 5,35.99,14.08,3.12,2025-09-19 14:01:02.776722
Group 5,36.13,14.09,3.34,2025-09-19 14:01:03.776227
Group 5,36.1,14.1,3.72,2025-09-19 14:01:04.776244
Group 5,36.13,14.09,4.0,2025-09-19 14:01:05.776229
Group 5,36.21,14.1,4.03,2025-09-19 14:01:06.776381
Group 5,36.3,14.18,4.14,2025-09-19 14:01:07.776269
Group 5,36.52,14.25,4.07,2025-09-19 14:01:08.776433
Group 5,36.12,14.02,2.24,2025-09-19 14:01:09.776274
Group 5,36.38,14.16,2.64,2025-09-19 14:01:10.776087
Group 5,36.5,14.26,2.85,2025-09-19 14:01:11.776299
Group 5,36.24,14.05,1.11,2025-09-19 14:01:12.777387
Group 5,36.4,14.01,-0.4,2025-09-19 14:01:14.776043
Group 5,36.12,13.95,-1.56,2025-09-19 14:01:15.776063
Group 5,36.22,14.02,0.07,2025-09-19 14:01:16.777564
Group 5,36.36,13.97,1.26,2025-09-19 14:01:17.778014
Group 5,36.52,14.06,1.93,2025-09-19 14:01:18.776073
Group 5,36.4,13.97,0.37,2025-09-19 14:01:19.777799
Group 5,36.4,13.99,1.36,2025-09-19 14:01:20.776225
Group 5,36.44,14.06,2.05,2025-09-19 14:01:21.776307
Group 5,36.5,13.96,2.86,2025-09-19 14:01:22.776042
Group 5,36.55,14.05,3.13,2025-09-19 14:01:23.776095
Group 5,36.56,14.05,3.42,2025-09-19 14:01:24.776909
Group 5,36.62,14.15,3.44,2025-09-19 14:01:25.776111
Group 5,36.63,14.21,3.52,2025-09-19 14:01:26.776866
Group 5,36.59,14.22,3.64,2025-09-19 14:01:27.776173
Group 5,36.68,14.25,3.74,2025-09-19 14:01:28.776034
Group 5,36.8,14.25,3.93,2025-09-19 14:01:29.776439
Group 5,36.81,14.23,4.02,2025-09-19 14:01:30.777337
Group 5,36.81,14.14,4.26,2025-09-19 14:01:31.776332
Group 5,36.79,14.08,4.39,2025-09-19 14:01:32.777616
Group 5,36.78,13.98,4.56,2025-09-19 14:01:33.777848
Group 5,36.81,14.0,4.53,2025-09-19 14:01:34.77765
Group 5,36.43,13.86,2.55,2025-09-19 14:01:35.777728
Group 5,36.21,13.8,1.01,2025-09-19 14:01:36.778177
Group 5,36.34,13.95,1.65,2025-09-19 14:01:37.776338
Group 5,36.08,13.86,0.37,2025-09-19 14:01:38.776028
Group 5,36.07,13.87,-0.93,2025-09-19 14:01:39.777499
Group 5,35.86,13.8,-1.59,2025-09-19 14:01:40.777302
Group 5,35.87,13.73,-2.3,2025-09-19 14:01:41.776105
Group 5,36.01,13.78,-0.6,2025-09-19 14:01:42.777385
Group 5,36.28,13.84,-1.71,2025-09-19 14:01:43.77611
Group 5,36.41,13.9,-0.18,2025-09-19 14:01:44.77764
Group 5,36.16,13.99,1.08,2025-09-19 14:01:45.777431
Group 5,35.68,14.76,-0.78,2025-09-19 14:01:46.776336
Group 5,35.5,14.43,0.26,2025-09-19 14:01:48.777354
Group 5,35.43,14.22,-0.7,2025-09-19 14:01:49.777674
Group 5,35.36,14.06,-1.51,2025-09-19 14:01:50.777248
Group 5,35.5,14.04,-0.04,2025-09-19 14:01:51.777757
Group 5,35.43,13.88,-0.96,2025-09-19 14:01:52.777274
Group 5,35.74,13.96,0.35,2025-09-19 14:01:53.776043
Group 5,35.76,14.07,1.43,2025-09-19 14:01:54.779955
Group 5,36.01,14.17,1.93,2025-09-19 14:01:55.777492
Group 5,35.49,13.8,0.87,2025-09-19 14:01:56.77758
Group 5,36.08,14.13,1.4,2025-09-19 14:01:57.778818
Group 5,35.82,13.97,0.15,2025-09-19 14:01:58.777212
Group 5,35.09,14.11,-1.12,2025-09-19 14:01:59.776365
Group 5,35.5,14.19,0.1,2025-09-19 14:02:00.776241
Group 5,35.72,14.22,1.14,2025-09-19 14:02:01.776485
Group 5,35.69,14.29,-0.22,2025-09-19 14:02:03.77815
Group 5,35.78,14.35,-1.19,2025-09-19 14:02:05.77603
Group 5,35.39,14.09,-1.69,2025-09-19 14:02:06.776151
Group 5,35.63,14.28,-2.32,2025-09-19 14:02:08.776467
Group 5,35.99,14.47,-0.76,2025-09-19 14:02:09.776123
Group 5,35.78,14.37,-1.66,2025-09-19 14:02:10.776007
Group 5,35.27,14.14,-2.19,2025-09-19 14:02:11.776111
Group 5,34.83,13.86,-2.56,2025-09-19 14:02:12.775991
Group 5,34.55,13.81,-3.18,2025-09-19 14:02:13.777872
Group 5,34.91,13.92,-1.19,2025-09-19 14:02:14.776012
Group 5,35.16,13.98,-2.09,2025-09-19 14:02:16.77598
Group 5,35.46,14.14,-2.85,2025-09-19 14:02:19.777352
