name,x,y,z,time
Group 2,41.08,13.35,-1.77,2025-07-11 12:52:41.950823
Group 2,41.08,13.33,-2.09,2025-07-11 12:52:42.449991
Group 2,41.09,13.34,-2.3,2025-07-11 12:52:43.457302
Group 2,40.98,13.41,-2.74,2025-07-11 12:52:43.950668
Group 2,40.85,13.43,-3.02,2025-07-11 12:52:44.450223
Group 2,40.9,13.47,-3.0,2025-07-11 12:52:44.950323
Group 2,41.06,13.51,-1.45,2025-07-11 12:52:45.462723
Group 2,41.2,13.36,-2.02,2025-07-11 12:52:45.951763
Group 2,41.17,13.13,-2.45,2025-07-11 12:52:46.450236
Group 2,41.21,12.87,-2.7,2025-07-11 12:52:46.950445
Group 2,41.33,12.58,-2.82,2025-07-11 12:52:47.45016
Group 2,41.28,12.23,-2.84,2025-07-11 12:52:47.950804
Group 2,41.05,11.73,-1.35,2025-07-11 12:52:48.950142
Group 2,40.47,11.29,0.15,2025-07-11 12:52:49.458134
Group 2,40.18,10.75,1.01,2025-07-11 12:52:49.949806
Group 2,39.7,9.82,2.03,2025-07-11 12:52:51.450653
Group 2,39.1,9.55,2.53,2025-07-11 12:52:52.493091
Group 2,38.68,8.55,3.38,2025-07-11 12:52:53.450021
Group 2,38.5,8.19,3.79,2025-07-11 12:52:55.456062
Group 2,38.41,8.31,1.73,2025-07-11 12:52:56.463111
Group 2,38.46,8.58,0.34,2025-07-11 12:52:57.450277
Group 2,38.39,8.68,-0.65,2025-07-11 12:52:58.450211
Group 2,37.28,8.67,-0.22,2025-07-11 12:53:00.449884
Group 2,37.28,8.67,-0.22,2025-07-11 12:54:13.351836
Group 2,30.18,8.83,1.07,2025-07-11 13:05:37.951182
Group 2,29.88,8.79,0.6,2025-07-11 13:06:15.955072
Group 2,29.74,9.71,-0.13,2025-07-11 13:06:17.95298
Group 2,31.09,16.7,1.37,2025-07-11 13:06:24.950934
Group 2,31.22,16.93,1.39,2025-07-11 13:06:25.951191
Group 2,31.1,17.29,1.11,2025-07-11 13:06:26.95124
Group 2,32.64,18.23,1.45,2025-07-11 13:06:34.957409
Group 2,33.31,18.51,1.36,2025-07-11 13:06:40.951669
Group 2,33.38,18.53,1.57,2025-07-11 13:06:41.95259
Group 2,33.38,18.55,0.63,2025-07-11 13:06:42.950869
Group 2,33.52,18.51,-0.25,2025-07-11 13:06:43.952465
Group 2,33.49,18.53,-0.73,2025-07-11 13:06:44.951137
Group 2,33.51,18.52,-1.2,2025-07-11 13:06:45.950672
Group 2,33.49,18.55,-1.48,2025-07-11 13:06:46.951483
Group 2,33.55,18.55,-1.68,2025-07-11 13:06:47.950583
Group 2,33.66,18.53,-1.97,2025-07-11 13:06:48.95141
Group 2,33.64,18.52,-2.03,2025-07-11 13:06:49.950845
Group 2,33.72,18.51,-2.16,2025-07-11 13:06:51.952342
Group 2,33.69,18.5,-2.18,2025-07-11 13:06:52.957742
Group 2,33.65,18.5,-2.23,2025-07-11 13:06:53.950647
Group 2,33.64,18.5,-2.24,2025-07-11 13:06:55.950927
Group 2,33.65,18.49,-2.26,2025-07-11 13:06:56.951082
Group 2,33.63,18.53,-2.28,2025-07-11 13:06:57.950751
Group 2,33.63,18.54,-2.27,2025-07-11 13:06:58.954756
Group 2,33.61,18.54,-2.26,2025-07-11 13:06:59.950886
Group 2,33.57,18.54,-2.25,2025-07-11 13:07:00.952178
Group 2,33.58,18.52,-2.24,2025-07-11 13:07:01.950772
Group 2,33.58,18.52,-2.25,2025-07-11 13:07:02.951545
Group 2,33.56,18.54,-2.27,2025-07-11 13:07:03.950708
Group 2,33.58,18.55,-2.28,2025-07-11 13:07:04.95336
Group 2,33.61,18.56,-2.27,2025-07-11 13:07:05.950794
Group 2,33.62,18.54,-2.27,2025-07-11 13:07:06.953438
Group 2,33.59,18.54,-2.29,2025-07-11 13:07:07.950733
Group 2,33.59,18.53,-2.23,2025-07-11 13:07:08.951979
Group 2,33.54,18.52,-2.23,2025-07-11 13:07:09.950833
Group 2,33.49,18.49,-2.21,2025-07-11 13:07:10.950746
Group 2,33.46,18.52,-2.23,2025-07-11 13:07:11.950694
Group 2,33.44,18.51,-2.23,2025-07-11 13:07:12.953537
Group 2,33.44,18.52,-2.22,2025-07-11 13:07:13.950837
Group 2,33.5,18.51,-2.2,2025-07-11 13:07:16.957299
Group 2,33.51,18.49,-2.2,2025-07-11 13:07:17.950748
Group 2,33.54,18.5,-2.25,2025-07-11 13:07:18.951276
Group 2,33.43,18.49,-2.25,2025-07-11 13:07:19.951034
Group 2,33.47,18.51,-2.25,2025-07-11 13:07:20.951462
Group 2,33.49,18.5,-1.14,2025-07-11 13:07:22.960093
Group 2,33.52,18.49,-1.45,2025-07-11 13:07:23.95075
Group 2,33.55,18.48,-1.72,2025-07-11 13:07:24.953091
Group 2,33.56,18.47,-1.84,2025-07-11 13:07:25.950789
Group 2,33.59,18.48,-1.9,2025-07-11 13:07:26.957838
Group 2,33.54,18.49,-1.95,2025-07-11 13:07:27.950663
Group 2,33.53,18.48,-1.98,2025-07-11 13:07:28.952741
Group 2,33.5,18.5,-2.03,2025-07-11 13:07:29.95084
Group 2,33.51,18.5,-2.07,2025-07-11 13:07:30.951527
Group 2,33.55,18.5,-2.11,2025-07-11 13:07:31.950862
Group 2,33.63,18.49,-2.15,2025-07-11 13:07:32.952069
Group 2,33.74,18.48,-2.12,2025-07-11 13:07:33.950724
Group 2,33.72,18.5,-2.14,2025-07-11 13:07:34.952107
Group 2,33.81,18.49,-2.13,2025-07-11 13:07:35.950849
Group 2,33.8,18.48,-2.13,2025-07-11 13:07:36.954404
Group 2,33.78,18.49,-2.14,2025-07-11 13:07:37.950875
Group 2,33.79,18.48,-2.15,2025-07-11 13:07:38.952416
Group 2,33.72,18.49,-2.18,2025-07-11 13:07:39.95252
Group 2,33.65,18.47,-2.19,2025-07-11 13:07:40.952116
Group 2,33.63,18.47,-2.2,2025-07-11 13:07:41.951135
Group 2,33.74,18.48,-2.18,2025-07-11 13:07:42.952987
Group 2,33.83,18.46,-2.14,2025-07-11 13:07:43.95113
Group 2,33.83,18.45,-2.16,2025-07-11 13:07:44.951836
Group 2,33.76,18.46,-2.16,2025-07-11 13:07:45.950977
Group 2,33.71,18.47,-2.2,2025-07-11 13:07:46.951448
Group 2,33.68,18.47,-2.22,2025-07-11 13:07:47.951158
Group 2,33.61,18.47,-2.23,2025-07-11 13:07:49.950957
Group 2,33.67,18.45,-2.21,2025-07-11 13:07:50.951988
Group 2,33.73,18.44,-2.19,2025-07-11 13:07:51.950832
Group 2,33.84,18.41,-2.36,2025-07-11 13:07:52.95189
Group 2,33.82,18.41,-2.33,2025-07-11 13:07:53.95116
Group 2,33.99,18.38,-2.44,2025-07-11 13:07:54.951825
Group 2,33.9,18.38,-2.41,2025-07-11 13:07:55.952334
Group 2,33.93,18.39,-2.33,2025-07-11 13:07:56.952585
Group 2,33.96,18.4,-2.38,2025-07-11 13:07:57.952701
Group 2,34.01,18.38,-2.4,2025-07-11 13:07:58.951694
Group 2,34.0,18.4,-2.33,2025-07-11 13:07:59.950955
Group 2,34.03,18.41,-2.28,2025-07-11 13:08:00.951943
Group 2,33.96,18.43,-2.24,2025-07-11 13:08:01.95155
Group 2,33.99,18.45,-2.22,2025-07-11 13:08:02.951931
Group 2,34.0,18.45,-2.17,2025-07-11 13:08:03.951032
Group 2,34.04,18.44,-2.22,2025-07-11 13:08:04.952252
Group 2,34.13,18.41,-2.37,2025-07-11 13:08:05.952196
Group 2,34.17,18.37,-2.49,2025-07-11 13:08:06.955787
Group 2,34.17,18.34,-2.58,2025-07-11 13:08:07.952501
Group 2,34.1,18.35,-2.49,2025-07-11 13:08:08.955833
Group 2,34.13,18.34,-2.56,2025-07-11 13:08:09.951149
Group 2,34.15,18.31,-2.6,2025-07-11 13:08:10.956197
Group 2,34.14,18.33,-2.57,2025-07-11 13:08:11.951094
Group 2,34.14,18.34,-2.58,2025-07-11 13:08:12.952655
Group 2,34.15,18.33,-2.57,2025-07-11 13:08:13.951147
Group 2,34.13,18.35,-2.44,2025-07-11 13:08:14.953496
Group 2,34.12,18.36,-2.35,2025-07-11 13:08:15.951106
Group 2,34.16,18.35,-2.48,2025-07-11 13:08:16.951855
Group 2,34.16,18.36,-2.47,2025-07-11 13:08:17.951118
Group 2,34.17,18.37,-2.41,2025-07-11 13:08:18.951935
Group 2,34.16,18.39,-2.36,2025-07-11 13:08:19.951122
Group 2,34.16,18.38,-2.37,2025-07-11 13:08:20.95715
Group 2,34.13,18.4,-2.4,2025-07-11 13:08:21.951084
Group 2,34.02,18.41,-2.33,2025-07-11 13:08:22.952015
Group 2,34.02,18.41,-2.29,2025-07-11 13:08:23.952813
Group 2,34.04,18.42,-2.28,2025-07-11 13:08:24.953422
Group 2,34.07,18.42,-2.25,2025-07-11 13:08:25.951969
Group 2,34.08,18.43,-2.26,2025-07-11 13:08:26.952166
Group 2,34.11,18.43,-2.21,2025-07-11 13:08:27.951046
Group 2,34.06,18.43,-2.21,2025-07-11 13:08:28.954078
Group 2,34.07,18.43,-2.21,2025-07-11 13:08:29.951314
Group 2,34.08,18.46,-2.18,2025-07-11 13:08:30.953474
Group 2,34.07,18.45,-2.15,2025-07-11 13:08:31.951244
Group 2,33.99,18.41,-2.35,2025-07-11 13:08:32.9528
Group 2,34.01,18.4,-2.39,2025-07-11 13:08:33.95137
Group 2,34.0,18.41,-2.34,2025-07-11 13:08:34.95269
Group 2,33.97,18.41,-2.27,2025-07-11 13:08:35.951507
Group 2,34.01,18.39,-2.29,2025-07-11 13:08:36.95266
Group 2,34.04,18.41,-2.26,2025-07-11 13:08:37.955974
Group 2,34.03,18.4,-2.24,2025-07-11 13:08:38.958982
Group 2,34.09,18.37,-2.37,2025-07-11 13:08:39.9515
Group 2,34.07,18.35,-2.39,2025-07-11 13:08:40.955572
Group 2,33.97,18.38,-2.37,2025-07-11 13:08:41.951211
Group 2,34.0,18.37,-2.33,2025-07-11 13:08:42.957251
Group 2,34.08,18.34,-2.4,2025-07-11 13:08:43.95317
Group 2,34.0,18.36,-2.35,2025-07-11 13:08:44.956752
Group 2,34.03,18.38,-2.31,2025-07-11 13:08:45.951179
Group 2,34.01,18.38,-2.26,2025-07-11 13:08:46.952018
Group 2,33.95,18.4,-2.24,2025-07-11 13:08:47.951345
Group 2,33.96,18.39,-2.24,2025-07-11 13:08:48.953084
Group 2,33.98,18.39,-2.25,2025-07-11 13:08:49.951549
Group 2,33.94,18.4,-2.25,2025-07-11 13:08:50.956069
Group 2,33.85,18.43,-2.25,2025-07-11 13:08:51.951263
Group 2,33.83,18.43,-2.24,2025-07-11 13:08:52.952622
Group 2,33.85,18.42,-2.24,2025-07-11 13:08:53.951294
Group 2,33.9,18.42,-2.22,2025-07-11 13:08:54.95285
Group 2,33.9,18.43,-2.24,2025-07-11 13:08:55.951267
Group 2,33.82,18.43,-2.26,2025-07-11 13:08:56.952483
Group 2,33.81,18.43,-2.28,2025-07-11 13:08:57.951284
Group 2,33.81,18.43,-2.28,2025-07-11 13:08:58.954725
Group 2,33.83,18.44,-2.26,2025-07-11 13:08:59.951425
Group 2,33.92,18.39,-2.39,2025-07-11 13:09:00.953085
Group 2,33.91,18.41,-2.34,2025-07-11 13:09:01.953561
Group 2,33.93,18.39,-2.49,2025-07-11 13:09:02.952503
Group 2,33.89,18.38,-2.51,2025-07-11 13:09:03.951501
Group 2,33.94,18.35,-2.56,2025-07-11 13:09:04.953356
Group 2,33.99,18.33,-2.64,2025-07-11 13:09:05.952827
Group 2,33.98,18.36,-2.53,2025-07-11 13:09:06.953859
Group 2,33.97,18.37,-2.46,2025-07-11 13:09:07.951454
Group 2,33.92,18.34,-2.56,2025-07-11 13:09:08.951765
Group 2,33.84,18.35,-2.49,2025-07-11 13:09:09.951363
Group 2,33.78,18.35,-2.43,2025-07-11 13:09:10.953481
Group 2,33.83,18.37,-2.34,2025-07-11 13:09:11.952765
Group 2,33.77,18.37,-2.42,2025-07-11 13:09:12.952659
Group 2,33.82,18.37,-2.36,2025-07-11 13:09:13.951386
Group 2,33.78,18.37,-2.42,2025-07-11 13:09:14.956183
Group 2,33.89,18.36,-2.53,2025-07-11 13:09:15.952877
Group 2,33.94,18.36,-2.47,2025-07-11 13:09:16.954676
Group 2,33.94,18.38,-2.4,2025-07-11 13:09:17.953192
Group 2,33.86,18.39,-2.36,2025-07-11 13:09:18.958015
Group 2,33.87,18.41,-2.36,2025-07-11 13:09:19.951426
Group 2,33.89,18.42,-2.32,2025-07-11 13:09:20.953415
Group 2,33.95,18.39,-2.37,2025-07-11 13:09:21.952418
Group 2,33.98,18.38,-2.32,2025-07-11 13:09:22.96027
Group 2,34.07,18.35,-2.47,2025-07-11 13:09:23.951285
Group 2,34.04,18.37,-2.39,2025-07-11 13:09:24.952363
Group 2,34.08,18.35,-2.5,2025-07-11 13:09:25.951432
Group 2,34.14,18.32,-2.59,2025-07-11 13:09:26.952654
Group 2,34.07,18.34,-2.56,2025-07-11 13:09:27.952828
Group 2,34.07,18.36,-2.55,2025-07-11 13:09:28.954933
Group 2,34.05,18.38,-2.47,2025-07-11 13:09:29.951492
Group 2,34.08,18.37,-2.56,2025-07-11 13:09:30.953471
Group 2,34.0,18.38,-2.47,2025-07-11 13:09:31.95159
Group 2,33.95,18.4,-2.42,2025-07-11 13:09:32.953026
Group 2,34.01,18.36,-2.51,2025-07-11 13:09:33.95144
Group 2,34.05,18.36,-2.42,2025-07-11 13:09:34.953505
Group 2,34.06,18.37,-2.47,2025-07-11 13:09:35.951457
Group 2,34.07,18.37,-2.41,2025-07-11 13:09:36.954535
Group 2,34.03,18.39,-2.37,2025-07-11 13:09:37.951486
Group 2,34.01,18.4,-2.31,2025-07-11 13:09:38.953066
Group 2,34.02,18.39,-2.28,2025-07-11 13:09:39.951529
Group 2,33.96,18.4,-2.26,2025-07-11 13:09:40.953447
Group 2,33.96,18.39,-2.24,2025-07-11 13:09:41.952771
Group 2,33.97,18.41,-2.22,2025-07-11 13:09:42.952554
Group 2,34.0,18.39,-2.2,2025-07-11 13:09:43.95247
Group 2,34.02,18.37,-2.21,2025-07-11 13:09:44.953418
Group 2,34.07,18.38,-2.27,2025-07-11 13:09:45.951348
Group 2,34.06,18.39,-2.25,2025-07-11 13:09:46.9526
Group 2,34.04,18.4,-2.23,2025-07-11 13:09:47.953223
Group 2,34.03,18.42,-2.23,2025-07-11 13:09:48.955057
Group 2,34.01,18.42,-2.21,2025-07-11 13:09:49.951437
Group 2,33.97,18.43,-2.21,2025-07-11 13:09:50.954238
Group 2,34.01,18.44,-2.18,2025-07-11 13:09:51.95175
Group 2,33.97,18.43,-2.2,2025-07-11 13:09:52.953038
Group 2,33.92,18.5,-2.26,2025-07-11 13:09:53.951358
Group 2,33.91,18.38,-2.37,2025-07-11 13:09:54.955567
Group 2,33.86,18.49,-2.39,2025-07-11 13:09:55.951753
Group 2,33.89,18.42,-2.41,2025-07-11 13:09:56.953869
Group 2,33.84,18.25,-2.35,2025-07-11 13:09:57.95196
Group 2,33.81,18.1,-2.32,2025-07-11 13:09:58.951893
Group 2,33.73,18.01,-2.4,2025-07-11 13:09:59.951586
Group 2,33.65,17.93,-2.46,2025-07-11 13:10:00.952393
Group 2,33.62,17.86,-2.5,2025-07-11 13:10:01.95147
Group 2,33.65,17.84,-2.41,2025-07-11 13:10:02.953132
Group 2,33.59,17.83,-2.47,2025-07-11 13:10:03.951547
Group 2,33.66,17.76,-2.48,2025-07-11 13:10:04.952593
Group 2,33.81,17.68,-2.63,2025-07-11 13:10:05.951606
Group 2,33.54,17.66,-2.66,2025-07-11 13:10:06.953224
Group 2,33.51,17.66,-2.67,2025-07-11 13:10:07.951527
Group 2,33.59,17.66,-2.66,2025-07-11 13:10:08.952302
Group 2,33.65,17.65,-2.61,2025-07-11 13:10:09.951598
Group 2,33.7,17.65,-2.59,2025-07-11 13:10:10.952212
Group 2,33.75,17.66,-2.61,2025-07-11 13:10:11.95162
Group 2,33.8,17.68,-2.64,2025-07-11 13:10:12.952419
Group 2,33.81,17.67,-2.67,2025-07-11 13:10:13.95148
Group 2,33.83,17.65,-2.6,2025-07-11 13:10:14.951978
Group 2,33.88,17.65,-2.61,2025-07-11 13:10:15.951535
Group 2,33.9,17.62,-2.63,2025-07-11 13:10:16.952106
Group 2,33.9,17.62,-2.59,2025-07-11 13:10:17.951577
Group 2,33.91,17.6,-2.59,2025-07-11 13:10:18.952917
Group 2,33.79,17.63,-2.6,2025-07-11 13:10:19.951508
Group 2,33.84,17.61,-2.65,2025-07-11 13:10:20.956904
Group 2,33.81,17.63,-2.53,2025-07-11 13:10:23.951632
Group 2,33.84,17.62,-2.58,2025-07-11 13:10:24.95234
Group 2,33.87,17.68,-2.7,2025-07-11 13:10:25.951707
Group 2,33.92,17.65,-2.73,2025-07-11 13:10:26.954115
Group 2,33.89,17.6,-2.77,2025-07-11 13:10:27.951599
Group 2,33.86,17.58,-2.79,2025-07-11 13:10:28.952176
Group 2,33.87,17.58,-2.78,2025-07-11 13:10:30.955476
Group 2,33.88,17.62,-2.76,2025-07-11 13:10:33.951653
Group 2,33.94,17.61,-2.72,2025-07-11 13:10:34.952401
Group 2,34.0,17.6,-2.72,2025-07-11 13:10:35.951625
Group 2,33.99,17.59,-2.72,2025-07-11 13:10:36.952489
Group 2,34.02,17.57,-2.68,2025-07-11 13:10:37.953426
Group 2,34.02,17.59,-2.68,2025-07-11 13:10:39.951802
Group 2,33.85,17.6,-2.63,2025-07-11 13:10:40.953272
Group 2,33.81,17.66,-2.58,2025-07-11 13:10:41.951632
Group 2,33.72,17.87,-2.52,2025-07-11 13:10:42.952701
Group 2,33.69,18.25,-2.5,2025-07-11 13:10:43.95164
Group 2,33.68,18.38,-2.48,2025-07-11 13:10:44.952481
Group 2,33.65,18.37,-2.44,2025-07-11 13:10:45.951906
Group 2,33.6,18.25,-2.38,2025-07-11 13:10:46.952934
Group 2,33.59,18.29,-2.43,2025-07-11 13:10:47.951689
Group 2,33.56,18.16,-2.34,2025-07-11 13:10:48.952201
Group 2,33.52,18.34,-2.38,2025-07-11 13:10:49.95174
Group 2,33.54,18.22,-2.36,2025-07-11 13:10:50.952399
Group 2,33.52,18.41,-2.38,2025-07-11 13:10:51.951815
Group 2,33.61,18.46,-1.19,2025-07-11 13:10:53.95169
Group 2,33.54,18.5,-1.53,2025-07-11 13:10:54.952149
Group 2,33.61,18.39,-1.68,2025-07-11 13:10:55.951951
Group 2,33.54,18.49,-1.89,2025-07-11 13:10:56.953087
Group 2,33.6,18.59,-2.0,2025-07-11 13:10:57.953481
Group 2,33.64,18.66,-2.06,2025-07-11 13:10:58.952366
Group 2,33.7,18.7,-2.14,2025-07-11 13:10:59.951703
Group 2,33.71,18.85,-2.2,2025-07-11 13:11:00.952369
Group 2,33.73,18.82,-2.22,2025-07-11 13:11:01.953102
Group 2,33.76,18.81,-2.25,2025-07-11 13:11:02.961502
Group 2,33.76,18.83,-2.28,2025-07-11 13:11:03.95342
Group 2,33.75,18.76,-2.32,2025-07-11 13:11:04.952592
Group 2,33.73,18.85,-2.36,2025-07-11 13:11:05.951856
Group 2,33.7,18.64,-2.3,2025-07-11 13:11:06.952309
Group 2,33.62,18.49,-2.4,2025-07-11 13:11:07.951792
Group 2,33.53,18.37,-2.36,2025-07-11 13:11:08.952864
Group 2,33.48,18.28,-2.33,2025-07-11 13:11:09.95419
Group 2,33.43,18.18,-2.28,2025-07-11 13:11:10.95338
Group 2,33.52,18.09,-2.25,2025-07-11 13:11:11.95202
Group 2,33.57,18.03,-2.23,2025-07-11 13:11:14.952902
