name,x,y,z,time
Group 3,40.62,13.62,-0.49,2025-09-19 12:06:07.181561
Group 3,40.49,13.56,0.49,2025-09-19 12:06:08.181489
Group 3,40.29,13.56,1.39,2025-09-19 12:06:09.179676
Group 3,40.19,13.54,2.01,2025-09-19 12:06:10.181609
Group 3,40.17,13.48,2.36,2025-09-19 12:06:11.180052
Group 3,40.03,13.47,2.87,2025-09-19 12:06:12.179721
Group 3,40.15,13.39,2.99,2025-09-19 12:06:13.181477
Group 3,40.17,13.37,3.09,2025-09-19 12:06:14.18105
Group 3,40.01,13.39,3.41,2025-09-19 12:06:15.179819
Group 3,39.91,13.42,3.64,2025-09-19 12:06:16.182503
Group 3,39.94,13.41,3.7,2025-09-19 12:06:17.180295
Group 3,39.98,13.4,3.7,2025-09-19 12:06:18.227986
Group 3,40.0,13.4,3.72,2025-09-19 12:06:19.181574
Group 3,39.37,13.52,4.5,2025-09-19 12:55:58.991015
Group 3,39.28,13.56,2.19,2025-09-19 12:55:59.179324
Group 3,39.22,13.56,2.85,2025-09-19 12:56:00.17908
Group 3,39.35,13.49,3.19,2025-09-19 12:56:01.177942
Group 3,39.41,13.48,3.49,2025-09-19 12:56:02.178028
Group 3,37.02,10.3,5.9,2025-09-19 12:56:15.179168
Group 3,36.51,10.31,3.49,2025-09-19 12:56:16.179167
Group 3,35.27,10.28,2.18,2025-09-19 12:56:17.181991
Group 3,33.97,10.2,1.46,2025-09-19 12:56:18.182021
Group 3,33.97,10.2,1.46,2025-09-19 13:14:24.805445
Group 3,31.08,11.25,-0.84,2025-09-19 13:14:28.179711
Group 3,31.51,12.18,-1.65,2025-09-19 13:14:29.17997
Group 3,31.6,12.94,-0.63,2025-09-19 13:14:30.179422
Group 3,31.92,13.56,0.05,2025-09-19 13:14:31.180619
Group 3,32.5,14.13,0.74,2025-09-19 13:14:32.181646
Group 3,33.24,14.66,1.33,2025-09-19 13:14:33.179239
Group 3,33.81,15.1,1.79,2025-09-19 13:14:34.17941
Group 3,34.38,15.33,0.41,2025-09-19 13:14:35.179214
Group 3,34.88,16.25,-0.85,2025-09-19 13:14:36.179482
Group 3,35.52,16.55,-1.39,2025-09-19 13:14:37.179824
Group 3,36.15,17.45,-1.85,2025-09-19 13:14:38.179661
Group 3,36.76,17.82,-2.1,2025-09-19 13:14:39.220361
Group 3,37.55,18.05,-2.18,2025-09-19 13:14:40.179374
Group 3,38.43,18.11,-1.11,2025-09-19 13:14:41.182482
Group 3,39.24,17.95,-0.33,2025-09-19 13:14:42.179536
Group 3,39.95,17.53,0.43,2025-09-19 13:14:43.179225
Group 3,40.3,17.09,1.11,2025-09-19 13:14:44.17926
Group 3,40.62,16.73,1.77,2025-09-19 13:14:45.179343
Group 3,40.66,16.54,0.52,2025-09-19 13:14:46.179481
Group 3,40.73,16.39,1.17,2025-09-19 13:14:47.177589
Group 3,40.95,16.23,1.53,2025-09-19 13:14:48.179519
Group 3,40.96,16.04,1.88,2025-09-19 13:14:49.178959
Group 3,41.13,16.01,2.22,2025-09-19 13:14:50.178809
Group 3,41.02,15.85,0.91,2025-09-19 13:14:51.181471
Group 3,40.95,15.72,1.52,2025-09-19 13:14:52.18143
Group 3,40.87,15.73,2.09,2025-09-19 13:14:53.181421
Group 3,41.0,15.74,0.81,2025-09-19 13:14:54.181447
Group 3,41.13,15.6,1.33,2025-09-19 13:14:55.181574
Group 3,41.32,15.69,0.34,2025-09-19 13:14:56.179369
Group 3,41.4,15.74,-0.45,2025-09-19 13:14:57.177533
Group 3,41.32,15.76,-1.29,2025-09-19 13:14:58.17763
Group 3,41.3,15.7,-1.9,2025-09-19 13:14:59.177596
Group 3,41.57,15.8,-2.11,2025-09-19 13:15:00.17756
Group 3,41.76,15.85,-2.26,2025-09-19 13:15:01.178986
Group 3,41.81,15.88,-2.4,2025-09-19 13:15:02.179412
Group 3,41.74,15.88,-2.54,2025-09-19 13:15:03.181917
Group 3,41.65,15.87,-2.75,2025-09-19 13:15:11.1777
Group 3,41.87,15.93,-2.77,2025-09-19 13:15:19.179567
Group 3,42.09,16.0,-2.77,2025-09-19 13:15:20.179356
Group 3,42.03,16.04,-1.32,2025-09-19 13:15:25.181663
Group 3,41.8,15.91,-0.37,2025-09-19 13:15:27.179305
Group 3,41.61,15.87,-0.95,2025-09-19 13:15:28.179498
Group 3,41.49,15.83,-1.39,2025-09-19 13:15:29.182355
Group 3,41.56,15.82,-1.69,2025-09-19 13:15:30.179463
Group 3,41.42,15.77,-1.89,2025-09-19 13:15:31.180164
Group 3,41.25,15.76,-2.13,2025-09-19 13:15:32.179567
Group 3,41.19,15.78,-2.24,2025-09-19 13:15:33.179587
Group 3,41.2,15.78,-2.31,2025-09-19 13:15:34.179537
Group 3,41.23,15.78,-2.38,2025-09-19 13:15:35.182059
Group 3,41.39,15.8,-2.42,2025-09-19 13:15:37.179461
Group 3,41.47,15.81,-2.48,2025-09-19 13:15:38.179649
Group 3,41.54,15.79,-2.51,2025-09-19 13:15:39.177805
Group 3,41.34,15.78,-2.49,2025-09-19 13:15:40.178078
Group 3,41.31,15.78,-2.52,2025-09-19 13:15:41.179041
Group 3,41.19,15.78,-2.52,2025-09-19 13:15:42.182076
Group 3,41.12,15.77,-2.47,2025-09-19 13:15:43.182042
Group 3,41.06,15.78,-2.47,2025-09-19 13:15:44.182055
Group 3,41.01,15.76,-1.24,2025-09-19 13:15:45.18205
Group 3,40.93,15.72,-1.7,2025-09-19 13:15:46.179603
Group 3,40.94,15.73,-0.56,2025-09-19 13:15:47.179688
Group 3,41.14,15.75,0.33,2025-09-19 13:15:48.179753
Group 3,41.09,15.71,-0.42,2025-09-19 13:15:49.179728
Group 3,41.22,15.7,0.34,2025-09-19 13:15:50.179747
Group 3,41.34,15.68,-0.45,2025-09-19 13:15:51.179601
Group 3,41.3,15.7,-1.0,2025-09-19 13:15:52.182032
Group 3,41.29,15.72,-1.32,2025-09-19 13:15:53.182051
Group 3,41.27,15.75,-1.62,2025-09-19 13:15:54.182018
Group 3,41.3,15.82,-1.9,2025-09-19 13:15:55.182192
Group 3,41.25,15.81,-2.12,2025-09-19 13:15:56.182014
Group 3,41.28,15.79,-2.22,2025-09-19 13:15:57.181946
Group 3,41.4,15.78,-2.23,2025-09-19 13:15:58.18207
Group 3,41.45,15.78,-2.28,2025-09-19 13:15:59.182153
Group 3,41.52,15.78,-2.3,2025-09-19 13:16:00.182007
Group 3,41.55,15.77,-2.3,2025-09-19 13:16:01.179603
Group 3,41.56,15.77,-2.31,2025-09-19 13:16:02.179558
Group 3,41.6,15.76,-2.33,2025-09-19 13:16:03.179651
Group 3,41.58,15.77,-2.38,2025-09-19 13:16:04.179586
Group 3,41.53,15.79,-2.42,2025-09-19 13:16:05.182098
Group 3,41.62,15.78,-2.43,2025-09-19 13:16:06.181957
Group 3,41.71,15.78,-2.41,2025-09-19 13:16:07.182563
Group 3,41.71,15.81,-2.44,2025-09-19 13:16:08.182097
Group 3,41.6,15.81,-2.5,2025-09-19 13:16:09.182008
Group 3,41.56,15.82,-2.53,2025-09-19 13:16:10.182021
Group 3,41.5,15.89,-2.64,2025-09-19 13:16:11.182086
Group 3,41.51,15.86,-2.61,2025-09-19 13:16:12.182646
Group 3,41.46,15.84,-2.57,2025-09-19 13:16:13.181239
Group 3,41.48,15.82,-2.51,2025-09-19 13:16:14.181997
Group 3,41.46,15.84,-2.49,2025-09-19 13:16:15.182038
Group 3,41.44,15.84,-2.46,2025-09-19 13:16:16.179567
Group 3,41.44,15.84,-2.45,2025-09-19 13:16:17.182041
Group 3,41.59,15.84,-2.45,2025-09-19 13:16:18.182076
Group 3,41.49,15.79,-2.44,2025-09-19 13:16:19.181905
Group 3,41.5,15.8,-2.5,2025-09-19 13:16:20.182213
Group 3,41.64,15.79,-2.49,2025-09-19 13:16:21.181433
Group 3,41.74,15.76,-2.45,2025-09-19 13:16:22.181514
Group 3,41.61,15.73,-2.49,2025-09-19 13:16:23.181446
Group 3,41.53,15.86,-2.66,2025-09-19 13:16:24.181943
Group 3,41.47,15.92,-2.71,2025-09-19 13:16:25.183127
Group 3,41.38,15.93,-2.71,2025-09-19 13:16:26.182003
Group 3,41.55,15.94,-2.65,2025-09-19 13:16:27.182083
Group 3,41.67,15.94,-2.58,2025-09-19 13:16:28.182356
Group 3,41.65,15.92,-2.54,2025-09-19 13:16:29.182047
Group 3,41.55,15.88,-2.55,2025-09-19 13:16:30.181662
Group 3,41.42,15.83,-2.54,2025-09-19 13:16:31.182038
Group 3,41.52,15.85,-2.55,2025-09-19 13:16:32.182146
Group 3,41.55,15.85,-2.56,2025-09-19 13:16:33.1821
Group 3,41.57,15.85,-2.53,2025-09-19 13:16:34.18199
Group 3,41.58,15.92,-2.58,2025-09-19 13:16:35.18202
Group 3,41.56,15.89,-2.53,2025-09-19 13:16:36.182024
Group 3,41.53,15.89,-2.53,2025-09-19 13:16:37.182057
Group 3,41.51,15.89,-2.55,2025-09-19 13:16:38.182148
Group 3,41.52,15.9,-2.55,2025-09-19 13:16:39.182035
Group 3,41.52,15.88,-2.5,2025-09-19 13:16:40.182064
Group 3,41.57,15.93,-2.55,2025-09-19 13:16:41.179525
Group 3,41.44,15.92,-2.56,2025-09-19 13:16:42.182111
Group 3,41.51,15.91,-2.55,2025-09-19 13:16:43.182666
Group 3,41.41,15.9,-2.56,2025-09-19 13:16:44.182025
Group 3,41.31,15.86,-2.57,2025-09-19 13:16:45.182092
Group 3,41.46,15.87,-2.55,2025-09-19 13:16:46.182093
Group 3,41.61,15.9,-2.52,2025-09-19 13:16:47.180703
Group 3,41.66,15.85,-2.45,2025-09-19 13:16:48.182042
Group 3,41.76,15.86,-2.5,2025-09-19 13:16:49.182216
Group 3,41.81,15.82,-2.5,2025-09-19 13:16:50.181575
Group 3,41.87,15.84,-2.48,2025-09-19 13:16:51.179595
Group 3,41.93,15.79,-2.39,2025-09-19 13:16:52.182042
Group 3,41.81,15.81,-2.43,2025-09-19 13:16:53.182021
Group 3,41.79,15.82,-2.4,2025-09-19 13:16:54.18201
Group 3,41.78,15.84,-2.41,2025-09-19 13:16:55.182043
Group 3,41.77,15.83,-2.41,2025-09-19 13:16:56.18197
Group 3,41.75,15.83,-2.4,2025-09-19 13:16:57.182074
Group 3,41.72,15.83,-2.43,2025-09-19 13:16:58.182034
Group 3,41.69,15.83,-2.48,2025-09-19 13:16:59.182036
Group 3,41.67,15.82,-2.49,2025-09-19 13:17:00.182166
Group 3,41.71,15.86,-2.5,2025-09-19 13:17:01.182036
Group 3,41.74,15.85,-2.49,2025-09-19 13:17:02.181996
Group 3,41.69,15.86,-2.52,2025-09-19 13:17:03.179588
Group 3,41.59,15.82,-2.51,2025-09-19 13:17:04.180373
Group 3,41.61,15.84,-2.53,2025-09-19 13:17:05.182418
Group 3,41.58,15.84,-2.57,2025-09-19 13:17:06.18197
Group 3,41.53,15.89,-2.64,2025-09-19 13:17:07.18194
Group 3,41.53,15.87,-2.62,2025-09-19 13:17:08.181994
Group 3,41.47,15.88,-1.34,2025-09-19 13:17:09.179222
Group 3,41.47,15.88,-1.68,2025-09-19 13:17:10.181595
Group 3,41.42,15.86,-1.93,2025-09-19 13:17:11.181487
Group 3,41.38,15.84,-2.12,2025-09-19 13:17:12.180702
Group 3,41.34,15.82,-2.22,2025-09-19 13:17:13.179361
Group 3,41.33,15.82,-2.33,2025-09-19 13:17:14.178752
Group 3,41.29,15.83,-2.42,2025-09-19 13:17:15.178198
Group 3,41.3,15.82,-2.47,2025-09-19 13:17:16.178957
Group 3,41.32,15.82,-2.53,2025-09-19 13:17:17.181875
Group 3,41.31,15.82,-2.55,2025-09-19 13:17:18.179556
Group 3,41.33,15.88,-2.62,2025-09-19 13:17:19.1793
