name,x,y,time
Group 3,41.17,15.35,2025-08-01 13:01:32.30951
Group 3,41.19,15.41,2025-08-01 13:01:33.306483
Group 3,41.22,15.36,2025-08-01 13:01:34.306521
Group 3,41.22,15.34,2025-08-01 13:01:35.306171
Group 3,41.23,15.31,2025-08-01 13:01:36.306376
Group 3,41.21,15.34,2025-08-01 13:01:37.307618
Group 3,41.22,15.34,2025-08-01 13:01:38.306501
Group 3,41.21,15.48,2025-08-01 13:01:39.308418
Group 3,41.22,15.42,2025-08-01 13:01:40.305872
Group 3,41.21,15.41,2025-08-01 13:01:41.306117
Group 3,41.22,15.36,2025-08-01 13:01:42.306231
Group 3,41.2,15.35,2025-08-01 13:01:43.306233
Group 3,41.19,15.47,2025-08-01 13:01:44.306076
Group 3,41.14,15.54,2025-08-01 13:01:45.306355
Group 3,41.13,15.62,2025-08-01 13:01:46.305972
Group 3,41.15,15.56,2025-08-01 13:01:47.307272
Group 3,41.19,15.48,2025-08-01 13:01:48.306175
Group 3,41.2,15.45,2025-08-01 13:01:49.306919
Group 3,41.23,15.41,2025-08-01 13:01:50.307216
Group 3,41.25,15.37,2025-08-01 13:01:51.306977
Group 3,41.26,15.34,2025-08-01 13:01:52.306646
Group 3,41.27,15.33,2025-08-01 13:01:53.316641
Group 3,41.28,15.31,2025-08-01 13:01:54.306328
Group 3,41.29,15.3,2025-08-01 13:01:55.305875
Group 3,41.3,15.29,2025-08-01 13:01:56.305806
Group 3,41.31,15.26,2025-08-01 13:01:57.306045
Group 3,41.3,15.27,2025-08-01 13:01:58.306649
Group 3,41.25,15.3,2025-08-01 13:01:59.30712
Group 3,41.27,15.28,2025-08-01 13:02:00.306702
Group 3,41.29,15.27,2025-08-01 13:02:01.306
Group 3,41.28,15.26,2025-08-01 13:02:02.306129
Group 3,41.2,15.29,2025-08-01 13:02:03.306
Group 3,41.13,15.41,2025-08-01 13:02:04.307331
Group 3,41.17,15.39,2025-08-01 13:02:05.308116
Group 3,41.2,15.35,2025-08-01 13:02:06.306228
Group 3,41.24,15.29,2025-08-01 13:02:07.306771
Group 3,41.27,15.28,2025-08-01 13:02:08.305897
Group 3,41.31,15.24,2025-08-01 13:02:09.306664
Group 3,41.32,15.22,2025-08-01 13:02:10.307362
Group 3,41.31,15.21,2025-08-01 13:02:11.307445
Group 3,41.3,15.23,2025-08-01 13:02:12.306229
Group 3,41.29,15.24,2025-08-01 13:02:13.306893
Group 3,41.29,15.25,2025-08-01 13:02:14.306247
Group 3,41.31,15.25,2025-08-01 13:02:15.306118
Group 3,41.3,15.25,2025-08-01 13:02:16.306963
Group 3,41.28,15.27,2025-08-01 13:02:17.30628
Group 3,41.25,15.29,2025-08-01 13:02:18.306133
Group 3,41.25,15.28,2025-08-01 13:02:19.308404
Group 3,41.27,15.29,2025-08-01 13:02:20.306702
Group 3,41.29,15.29,2025-08-01 13:02:21.30748
Group 3,41.27,15.28,2025-08-01 13:02:22.309018
Group 3,41.31,15.25,2025-08-01 13:02:23.306145
Group 3,41.29,15.26,2025-08-01 13:02:24.306259
Group 3,41.3,15.25,2025-08-01 13:02:25.305964
Group 3,41.29,15.26,2025-08-01 13:02:26.306107
Group 3,41.3,15.25,2025-08-01 13:02:27.306467
Group 3,41.29,15.25,2025-08-01 13:02:28.306334
Group 3,41.28,15.23,2025-08-01 13:02:29.306209
Group 3,41.27,15.23,2025-08-01 13:02:30.30689
Group 3,41.28,15.21,2025-08-01 13:02:31.306192
Group 3,41.27,15.26,2025-08-01 13:02:32.306317
Group 3,41.28,15.24,2025-08-01 13:02:33.306513
Group 3,41.3,15.24,2025-08-01 13:02:34.306275
Group 3,41.29,15.24,2025-08-01 13:02:35.305856
Group 3,41.29,15.24,2025-08-01 13:02:36.30667
Group 3,41.3,15.23,2025-08-01 13:02:37.306552
Group 3,41.31,15.24,2025-08-01 13:02:38.307057
Group 3,41.29,15.26,2025-08-01 13:02:39.306696
Group 3,41.3,15.23,2025-08-01 13:02:40.306588
Group 3,41.31,15.24,2025-08-01 13:02:41.305821
Group 3,41.32,15.2,2025-08-01 13:02:42.306712
Group 3,41.31,15.21,2025-08-01 13:02:43.306573
Group 3,41.3,15.22,2025-08-01 13:02:44.305993
Group 3,41.28,15.22,2025-08-01 13:02:45.306709
Group 3,41.29,15.23,2025-08-01 13:02:46.306815
Group 3,41.26,15.26,2025-08-01 13:02:47.306205
Group 3,41.25,15.25,2025-08-01 13:02:48.306301
Group 3,41.22,15.25,2025-08-01 13:02:49.320548
Group 3,41.21,15.24,2025-08-01 13:02:50.306921
Group 3,41.23,15.24,2025-08-01 13:02:51.308465
Group 3,41.22,15.23,2025-08-01 13:02:52.306048
Group 3,41.22,15.24,2025-08-01 13:02:53.311312
Group 3,41.24,15.22,2025-08-01 13:02:54.306475
Group 3,41.24,15.22,2025-08-01 13:02:55.30633
Group 3,41.26,15.21,2025-08-01 13:02:56.306283
Group 3,41.27,15.2,2025-08-01 13:02:57.306129
Group 3,41.28,15.18,2025-08-01 13:02:58.307042
Group 3,41.26,15.19,2025-08-01 13:02:59.306251
Group 3,41.26,15.2,2025-08-01 13:03:00.309781
Group 3,41.26,15.22,2025-08-01 13:03:01.307071
Group 3,41.26,15.22,2025-08-01 13:03:02.308832
Group 3,41.23,15.22,2025-08-01 13:03:03.306786
Group 3,41.26,15.23,2025-08-01 13:03:04.306642
Group 3,41.27,15.24,2025-08-01 13:03:05.305864
Group 3,41.26,15.23,2025-08-01 13:03:06.306002
Group 3,41.28,15.24,2025-08-01 13:03:11.306241
Group 3,41.3,15.22,2025-08-01 13:03:12.306252
Group 3,41.28,15.23,2025-08-01 13:03:13.306784
Group 3,41.31,15.21,2025-08-01 13:03:14.306023
Group 3,41.31,15.22,2025-08-01 13:03:15.307185
Group 3,41.31,15.21,2025-08-01 13:03:16.30626
Group 3,41.31,15.22,2025-08-01 13:03:17.306751
Group 3,41.31,15.22,2025-08-01 13:03:18.308055
Group 3,41.28,15.24,2025-08-01 13:03:19.30853
Group 3,41.25,15.24,2025-08-01 13:03:20.306274
Group 3,41.22,15.25,2025-08-01 13:03:21.307612
Group 3,41.26,15.28,2025-08-01 13:03:22.306378
Group 3,41.28,15.32,2025-08-01 13:03:23.306864
Group 3,41.27,15.63,2025-08-01 13:03:24.309151
Group 3,41.17,15.77,2025-08-01 13:03:25.308207
Group 3,41.17,15.89,2025-08-01 13:03:26.306762
Group 3,41.19,16.0,2025-08-01 13:03:27.306224
Group 3,41.17,16.22,2025-08-01 13:03:28.306717
Group 3,41.18,16.32,2025-08-01 13:03:29.305863
Group 3,41.17,16.45,2025-08-01 13:03:30.305918
Group 3,41.15,16.55,2025-08-01 13:03:31.306401
Group 3,41.14,16.49,2025-08-01 13:03:32.306318
Group 3,41.13,16.61,2025-08-01 13:03:33.306831
Group 3,41.12,16.62,2025-08-01 13:03:34.306397
Group 3,41.09,16.71,2025-08-01 13:03:35.306298
Group 3,41.47,17.07,2025-08-01 13:03:36.307368
Group 3,41.38,17.03,2025-08-01 13:03:37.306874
Group 3,41.34,16.77,2025-08-01 13:03:38.306496
Group 3,41.29,16.56,2025-08-01 13:03:39.307303
Group 3,41.18,16.51,2025-08-01 13:03:40.306275
Group 3,41.13,16.37,2025-08-01 13:03:41.305899
Group 3,41.09,16.41,2025-08-01 13:03:42.306392
Group 3,41.07,16.54,2025-08-01 13:03:43.306318
Group 3,41.06,16.58,2025-08-01 13:03:44.308401
Group 3,41.05,16.67,2025-08-01 13:03:45.306233
Group 3,41.05,16.66,2025-08-01 13:03:46.307001
Group 3,41.04,16.61,2025-08-01 13:03:47.306999
Group 3,41.02,16.58,2025-08-01 13:03:48.306804
Group 3,41.04,16.49,2025-08-01 13:03:49.306409
Group 3,41.03,16.53,2025-08-01 13:03:50.307058
Group 3,41.06,16.41,2025-08-01 13:03:51.306441
Group 3,41.08,16.31,2025-08-01 13:03:52.306098
Group 3,41.08,16.25,2025-08-01 13:03:53.306118
Group 3,41.1,16.21,2025-08-01 13:03:54.306069
Group 3,41.09,16.3,2025-08-01 13:03:55.305942
Group 3,41.13,16.24,2025-08-01 13:03:56.306325
Group 3,41.11,16.19,2025-08-01 13:03:57.306556
Group 3,41.06,16.25,2025-08-01 13:03:58.306694
Group 3,41.06,16.32,2025-08-01 13:03:59.31064
Group 3,41.08,16.27,2025-08-01 13:04:00.306076
Group 3,41.08,16.42,2025-08-01 13:04:01.306102
Group 3,41.08,16.53,2025-08-01 13:04:02.306861
Group 3,41.08,16.53,2025-08-01 13:04:03.306287
Group 3,41.09,16.63,2025-08-01 13:04:04.306912
Group 3,41.07,16.61,2025-08-01 13:04:05.306453
Group 3,41.05,16.6,2025-08-01 13:04:06.305988
Group 3,41.03,16.58,2025-08-01 13:04:07.306101
Group 3,41.04,16.58,2025-08-01 13:04:08.306786
Group 3,41.05,16.65,2025-08-01 13:04:09.306091
Group 3,41.06,16.61,2025-08-01 13:04:10.306763
Group 3,41.07,16.61,2025-08-01 13:04:11.307443
Group 3,41.08,16.74,2025-08-01 13:04:12.306
Group 3,41.08,16.75,2025-08-01 13:04:13.307481
Group 3,41.07,16.74,2025-08-01 13:04:14.306391
Group 3,41.07,16.61,2025-08-01 13:04:15.306706
Group 3,41.06,16.46,2025-08-01 13:04:16.307392
Group 3,41.05,16.32,2025-08-01 13:04:17.306911
Group 3,41.05,16.4,2025-08-01 13:04:18.307179
Group 3,41.02,16.58,2025-08-01 13:04:19.306694
Group 3,41.03,16.59,2025-08-01 13:04:20.307715
Group 3,41.03,16.57,2025-08-01 13:04:21.311108
Group 3,41.05,16.57,2025-08-01 13:04:22.306175
Group 3,41.05,16.65,2025-08-01 13:04:23.307331
Group 3,41.06,16.58,2025-08-01 13:04:24.307773
Group 3,41.09,16.58,2025-08-01 13:04:25.306873
Group 3,41.07,16.71,2025-08-01 13:04:26.305955
Group 3,41.07,16.68,2025-08-01 13:04:27.307608
Group 3,41.07,16.66,2025-08-01 13:04:28.306468
Group 3,41.06,16.57,2025-08-01 13:04:29.317178
Group 3,41.06,16.5,2025-08-01 13:04:30.306591
Group 3,41.08,16.64,2025-08-01 13:04:31.306526
Group 3,41.08,16.6,2025-08-01 13:04:32.306692
Group 3,41.07,16.82,2025-08-01 13:04:33.307223
Group 3,41.65,17.01,2025-08-01 13:04:34.305865
Group 3,41.46,17.1,2025-08-01 13:04:35.306332
Group 3,41.36,17.08,2025-08-01 13:04:36.306075
Group 3,41.28,16.91,2025-08-01 13:04:37.306042
Group 3,41.2,16.87,2025-08-01 13:04:38.306248
Group 3,41.17,16.78,2025-08-01 13:04:39.306496
Group 3,41.13,16.72,2025-08-01 13:04:40.306717
Group 3,41.1,16.83,2025-08-01 13:04:41.307261
Group 3,41.06,16.72,2025-08-01 13:04:42.30608
Group 3,41.07,16.63,2025-08-01 13:04:43.307568
Group 3,41.07,16.75,2025-08-01 13:04:44.307307
Group 3,41.07,16.75,2025-08-01 13:04:45.306859
Group 3,40.99,16.55,2025-08-01 13:04:46.306337
Group 3,41.01,16.36,2025-08-01 13:04:47.311466
Group 3,41.0,16.34,2025-08-01 13:04:48.305931
Group 3,41.3,16.24,2025-08-01 13:04:49.306243
Group 3,41.21,16.27,2025-08-01 13:04:50.309425
Group 3,41.17,16.53,2025-08-01 13:04:51.307034
Group 3,41.11,16.58,2025-08-01 13:04:52.3078
Group 3,41.07,16.56,2025-08-01 13:04:53.306746
Group 3,41.06,16.6,2025-08-01 13:04:54.306711
Group 3,41.05,16.61,2025-08-01 13:04:55.305967
Group 3,41.05,16.64,2025-08-01 13:04:56.306676
Group 3,41.06,16.58,2025-08-01 13:04:57.306103
Group 3,41.05,16.54,2025-08-01 13:04:58.306864
Group 3,41.07,16.51,2025-08-01 13:04:59.306688
Group 3,41.06,16.48,2025-08-01 13:05:00.305944
Group 3,41.09,16.38,2025-08-01 13:05:01.30949
Group 3,41.07,16.34,2025-08-01 13:05:02.308598
Group 3,41.05,16.37,2025-08-01 13:05:03.306673
Group 3,41.06,16.44,2025-08-01 13:05:04.306505
Group 3,41.07,16.44,2025-08-01 13:05:05.306505
Group 3,41.08,16.39,2025-08-01 13:05:06.306413
Group 3,41.09,16.38,2025-08-01 13:05:07.306262
Group 3,41.1,16.28,2025-08-01 13:05:08.306561
Group 3,41.08,16.32,2025-08-01 13:05:09.30712
Group 3,41.08,16.24,2025-08-01 13:05:10.306328
Group 3,41.08,16.26,2025-08-01 13:05:11.306523
Group 3,41.07,16.2,2025-08-01 13:05:12.306858
Group 3,41.06,16.3,2025-08-01 13:05:13.306336
Group 3,41.05,16.38,2025-08-01 13:05:14.307053
Group 3,41.03,16.45,2025-08-01 13:05:15.308905
Group 3,41.05,16.5,2025-08-01 13:05:16.307586
Group 3,41.02,16.53,2025-08-01 13:05:17.310496
Group 3,41.0,16.55,2025-08-01 13:05:18.306492
Group 3,41.0,16.56,2025-08-01 13:05:19.306266
Group 3,41.0,16.56,2025-08-01 13:05:20.30683
Group 3,41.02,16.56,2025-08-01 13:05:21.307531
Group 3,41.02,16.56,2025-08-01 13:05:22.30649
Group 3,41.04,16.56,2025-08-01 13:05:23.307024
Group 3,41.03,16.57,2025-08-01 13:05:24.306583
Group 3,41.04,16.57,2025-08-01 13:05:25.306335
Group 3,41.03,16.56,2025-08-01 13:05:26.306936
Group 3,41.02,16.64,2025-08-01 13:05:27.307739
Group 3,41.01,16.61,2025-08-01 13:05:28.306171
Group 3,41.03,16.62,2025-08-01 13:05:29.306601
Group 3,41.01,16.63,2025-08-01 13:05:30.306489
Group 3,41.01,16.63,2025-08-01 13:05:31.307091
Group 3,41.02,16.61,2025-08-01 13:05:32.307496
Group 3,41.04,16.59,2025-08-01 13:05:33.30695
Group 3,41.04,16.58,2025-08-01 13:05:34.30652
Group 3,41.07,16.57,2025-08-01 13:05:35.306242
Group 3,41.06,16.56,2025-08-01 13:05:36.306377
Group 3,41.07,16.57,2025-08-01 13:05:37.306463
Group 3,41.11,16.57,2025-08-01 13:05:38.306514
Group 3,41.11,16.57,2025-08-01 13:05:39.31349
Group 3,41.11,16.57,2025-08-01 13:05:40.306092
Group 3,41.13,16.59,2025-08-01 13:05:41.309471
Group 3,41.11,16.58,2025-08-01 13:05:42.306784
Group 3,41.11,16.6,2025-08-01 13:05:43.306392
Group 3,41.1,16.59,2025-08-01 13:05:44.3103
Group 3,41.1,16.6,2025-08-01 13:05:45.306302
Group 3,41.06,16.59,2025-08-01 13:05:46.3065
Group 3,41.05,16.6,2025-08-01 13:05:47.307841
Group 3,41.05,16.62,2025-08-01 13:05:48.307156
Group 3,41.06,16.62,2025-08-01 13:05:49.309314
Group 3,41.06,16.58,2025-08-01 13:05:50.310286
Group 3,41.07,16.59,2025-08-01 13:05:51.307252
Group 3,41.08,16.61,2025-08-01 13:05:52.306856
Group 3,41.08,16.7,2025-08-01 13:05:53.308125
Group 3,41.09,16.64,2025-08-01 13:05:54.306121
Group 3,41.1,16.7,2025-08-01 13:05:55.306204
Group 3,41.09,16.76,2025-08-01 13:05:56.308354
Group 3,41.12,16.81,2025-08-01 13:05:57.306433
Group 3,41.16,16.82,2025-08-01 13:05:58.307909
Group 3,41.15,16.84,2025-08-01 13:05:59.306273
Group 3,41.13,16.8,2025-08-01 13:06:00.306757
Group 3,41.13,16.78,2025-08-01 13:06:01.306836
Group 3,41.13,16.82,2025-08-01 13:06:02.307531
Group 3,41.13,16.9,2025-08-01 13:06:03.306944
Group 3,41.11,16.9,2025-08-01 13:06:04.30744
Group 3,41.11,16.83,2025-08-01 13:06:05.306699
Group 3,41.04,16.56,2025-08-01 13:06:06.306594
Group 3,41.08,16.63,2025-08-01 13:06:07.309471
Group 3,41.12,16.53,2025-08-01 13:06:08.307225
Group 3,41.11,16.42,2025-08-01 13:06:09.306281
Group 3,41.15,16.55,2025-08-01 13:06:10.306724
Group 3,41.17,16.8,2025-08-01 13:06:11.307224
Group 3,41.17,16.88,2025-08-01 13:06:12.307402
Group 3,41.15,16.9,2025-08-01 13:06:13.306238
Group 3,41.12,16.96,2025-08-01 13:06:14.306571
Group 3,41.11,17.06,2025-08-01 13:06:15.306681
Group 3,41.13,16.91,2025-08-01 13:06:16.306943
Group 3,41.13,16.97,2025-08-01 13:06:17.30642
Group 3,41.17,16.78,2025-08-01 13:06:18.30714
Group 3,41.22,16.63,2025-08-01 13:06:19.306568
Group 3,41.2,16.54,2025-08-01 13:06:20.306465
Group 3,41.35,16.43,2025-08-01 13:06:21.306568
Group 3,41.53,16.36,2025-08-01 13:06:22.306564
Group 3,41.45,16.34,2025-08-01 13:06:23.306264
Group 3,41.36,16.35,2025-08-01 13:06:24.305999
Group 3,41.31,16.33,2025-08-01 13:06:25.306483
Group 3,41.27,16.3,2025-08-01 13:06:26.315177
Group 3,41.3,16.24,2025-08-01 13:06:27.308472
Group 3,41.34,16.18,2025-08-01 13:06:28.313618
Group 3,41.39,16.15,2025-08-01 13:06:29.306768
Group 3,41.36,16.15,2025-08-01 13:06:30.308209
Group 3,41.35,16.17,2025-08-01 13:06:31.309887
Group 3,41.3,16.3,2025-08-01 13:06:32.306478
Group 3,41.3,16.23,2025-08-01 13:06:33.307126
Group 3,41.33,16.18,2025-08-01 13:06:34.306053
Group 3,41.26,16.1,2025-08-01 13:06:35.306038
Group 3,41.23,15.99,2025-08-01 13:06:36.306995
Group 3,41.19,15.85,2025-08-01 13:06:37.307612
Group 3,41.2,15.83,2025-08-01 13:06:38.311338
Group 3,41.26,15.82,2025-08-01 13:06:39.306731
Group 3,41.31,15.82,2025-08-01 13:06:40.311505
Group 3,41.34,15.79,2025-08-01 13:06:41.305703
Group 3,41.51,15.8,2025-08-01 13:06:42.306308
Group 3,41.44,15.81,2025-08-01 13:06:43.307028
Group 3,41.51,15.8,2025-08-01 13:06:44.310112
Group 3,41.58,15.8,2025-08-01 13:06:45.306544
Group 3,41.51,15.78,2025-08-01 13:06:46.306004
Group 3,41.55,15.79,2025-08-01 13:06:47.307531
Group 3,41.6,15.8,2025-08-01 13:06:48.306138
Group 3,41.55,15.8,2025-08-01 13:06:49.306941
Group 3,41.6,15.8,2025-08-01 13:06:50.306217
Group 3,41.57,15.8,2025-08-01 13:06:51.306385
Group 3,41.48,15.78,2025-08-01 13:06:52.315253
Group 3,41.41,15.77,2025-08-01 13:06:53.307024
Group 3,41.46,15.77,2025-08-01 13:06:54.306773
Group 3,41.44,15.77,2025-08-01 13:06:55.306699
Group 3,41.38,15.77,2025-08-01 13:06:56.307024
Group 3,41.47,15.77,2025-08-01 13:06:57.306004
Group 3,41.58,15.77,2025-08-01 13:06:58.306263
Group 3,41.67,15.78,2025-08-01 13:06:59.306715
Group 3,41.67,15.78,2025-08-01 13:07:00.306575
Group 3,41.72,15.78,2025-08-01 13:07:01.30638
Group 3,41.66,15.78,2025-08-01 13:07:02.306053
Group 3,41.63,15.78,2025-08-01 13:07:03.30654
Group 3,41.56,15.77,2025-08-01 13:07:04.306005
Group 3,41.54,15.77,2025-08-01 13:07:05.305903
Group 3,41.47,15.76,2025-08-01 13:07:06.306557
Group 3,41.38,15.79,2025-08-01 13:07:07.309192
Group 3,41.33,15.76,2025-08-01 13:07:08.306931
Group 3,41.26,15.75,2025-08-01 13:07:09.307121
Group 3,41.21,15.74,2025-08-01 13:07:10.306714
Group 3,41.14,15.74,2025-08-01 13:07:11.308429
Group 3,41.07,15.72,2025-08-01 13:07:12.30673
Group 3,41.05,15.7,2025-08-01 13:07:13.306264
Group 3,41.07,15.69,2025-08-01 13:07:14.305921
Group 3,41.13,15.7,2025-08-01 13:07:15.306819
Group 3,41.07,15.7,2025-08-01 13:07:16.307213
Group 3,41.11,15.69,2025-08-01 13:07:17.308733
Group 3,41.13,15.7,2025-08-01 13:07:18.313398
Group 3,41.14,15.7,2025-08-01 13:07:19.306617
Group 3,41.12,15.7,2025-08-01 13:07:20.306342
Group 3,41.14,15.7,2025-08-01 13:07:21.30592
Group 3,41.18,15.7,2025-08-01 13:07:22.30612
Group 3,41.16,15.7,2025-08-01 13:07:23.306699
Group 3,41.14,15.7,2025-08-01 13:07:24.30737
Group 3,41.16,15.7,2025-08-01 13:07:25.306623
Group 3,41.16,15.7,2025-08-01 13:07:26.30704
Group 3,41.11,15.7,2025-08-01 13:07:27.314724
Group 3,41.11,15.7,2025-08-01 13:07:28.306608
Group 3,41.12,15.7,2025-08-01 13:07:29.307078
Group 3,41.12,15.7,2025-08-01 13:07:30.308737
Group 3,41.08,15.68,2025-08-01 13:07:31.309568
Group 3,41.05,15.67,2025-08-01 13:07:32.307149
Group 3,41.04,15.68,2025-08-01 13:07:33.307078
Group 3,41.09,15.74,2025-08-01 13:07:34.307613
Group 3,41.12,15.79,2025-08-01 13:07:35.307079
Group 3,41.12,15.84,2025-08-01 13:07:36.306169
Group 3,41.13,15.88,2025-08-01 13:07:37.30646
Group 3,41.15,16.35,2025-08-01 13:07:38.308545
Group 3,41.15,16.26,2025-08-01 13:07:39.306698
Group 3,41.15,16.21,2025-08-01 13:07:40.307164
Group 3,41.15,16.16,2025-08-01 13:07:41.307719
Group 3,41.15,16.12,2025-08-01 13:07:42.306622
Group 3,41.14,16.08,2025-08-01 13:07:43.316248
Group 3,41.16,16.05,2025-08-01 13:07:44.306503
Group 3,41.16,16.03,2025-08-01 13:07:45.305817
Group 3,41.13,16.01,2025-08-01 13:07:46.305923
Group 3,41.15,16.03,2025-08-01 13:07:47.306415
Group 3,41.17,16.02,2025-08-01 13:07:48.314151
Group 3,41.19,16.03,2025-08-01 13:07:49.309605
Group 3,41.24,16.04,2025-08-01 13:07:50.307823
Group 3,41.31,16.03,2025-08-01 13:07:51.30718
Group 3,41.29,16.02,2025-08-01 13:07:52.306335
Group 3,41.32,16.02,2025-08-01 13:07:53.307147
Group 3,41.28,16.01,2025-08-01 13:07:54.307729
Group 3,41.25,16.0,2025-08-01 13:07:55.306511
Group 3,41.3,16.01,2025-08-01 13:07:56.306561
Group 3,41.35,16.02,2025-08-01 13:07:57.305861
Group 3,41.37,16.03,2025-08-01 13:07:58.306177
Group 3,41.36,16.02,2025-08-01 13:07:59.306365
Group 3,41.39,16.01,2025-08-01 13:08:00.306959
