name,x,y,time
group 4,41.52,17.0,2025-07-11 12:52:32.049925
group 4,41.55,17.14,2025-07-11 12:52:33.049748
group 4,41.57,17.24,2025-07-11 12:52:34.049782
group 4,41.58,17.39,2025-07-11 12:52:35.050095
group 4,41.59,17.66,2025-07-11 12:52:36.050144
group 4,41.26,14.73,2025-07-11 12:52:42.050151
group 4,41.12,14.34,2025-07-11 12:52:43.052602
group 4,41.1,14.1,2025-07-11 12:52:44.049744
group 4,40.99,13.85,2025-07-11 12:52:45.050145
group 4,41.29,13.7,2025-07-11 12:52:46.050097
group 4,41.23,13.18,2025-07-11 12:52:48.04986
group 4,41.01,12.54,2025-07-11 12:52:49.049558
group 4,40.59,11.83,2025-07-11 12:52:50.050169
group 4,39.35,10.48,2025-07-11 12:52:52.049954
group 4,38.83,10.07,2025-07-11 12:52:53.049761
group 4,38.18,8.42,2025-07-11 12:52:55.050645
group 4,38.24,8.55,2025-07-11 12:52:56.051935
group 4,38.33,8.63,2025-07-11 12:52:57.050811
group 4,38.47,8.82,2025-07-11 12:52:58.050132
group 4,38.09,8.83,2025-07-11 12:52:59.05001
group 4,38.09,8.83,2025-07-11 12:54:13.366653
group 4,32.82,6.9,2025-07-11 13:07:02.752588
group 4,34.24,7.05,2025-07-11 13:07:03.756916
group 4,34.28,7.79,2025-07-11 13:07:04.751172
group 4,35.81,7.75,2025-07-11 13:07:10.751153
group 4,36.4,7.39,2025-07-11 13:07:12.756739
group 4,36.91,7.33,2025-07-11 13:07:13.757136
group 4,37.36,6.89,2025-07-11 13:07:15.759466
group 4,38.5,8.64,2025-07-11 13:11:15.752489
group 4,38.44,8.87,2025-07-11 13:11:16.751903
group 4,38.5,8.41,2025-07-11 13:11:20.752124
group 4,38.55,7.78,2025-07-11 13:11:22.779639
group 4,38.55,7.23,2025-07-11 13:11:23.801215
group 4,38.58,7.15,2025-07-11 13:11:24.753298
group 4,38.33,7.24,2025-07-11 13:11:25.7519
group 4,38.4,7.2,2025-07-11 13:11:26.752655
group 4,38.47,7.25,2025-07-11 13:11:27.796479
group 4,38.51,7.13,2025-07-11 13:11:32.78982
group 4,38.53,7.21,2025-07-11 13:11:33.768811
group 4,38.55,6.81,2025-07-11 13:11:34.80598
group 4,38.57,6.93,2025-07-11 13:11:35.829538
group 4,38.57,7.4,2025-07-11 13:11:37.809014
group 4,38.6,7.55,2025-07-11 13:11:42.771206
group 4,38.61,7.31,2025-07-11 13:11:51.75212
group 4,38.61,6.59,2025-07-11 13:11:55.78661
group 4,38.6,6.36,2025-07-11 13:11:56.88051
group 4,38.61,6.5,2025-07-11 13:11:59.753127
group 4,38.61,6.31,2025-07-11 13:12:00.752592
group 4,38.6,6.58,2025-07-11 13:12:01.75209
group 4,38.59,6.68,2025-07-11 13:12:02.753551
group 4,38.59,6.46,2025-07-11 13:12:18.752107
group 4,38.57,6.58,2025-07-11 13:12:24.821484
group 4,38.57,6.78,2025-07-11 13:12:31.766563
group 4,38.58,7.34,2025-07-11 13:12:39.753486
group 4,38.58,7.07,2025-07-11 13:12:46.752215
group 4,38.59,7.52,2025-07-11 13:13:05.752352
group 4,38.6,7.38,2025-07-11 13:13:06.752328
group 4,38.63,6.96,2025-07-11 13:13:08.773318
group 4,38.62,7.09,2025-07-11 13:13:09.75563
group 4,38.58,6.85,2025-07-11 13:13:29.793935
group 4,38.57,7.72,2025-07-11 13:13:56.785032
group 4,38.57,7.55,2025-07-11 13:14:04.753857
group 4,38.61,8.26,2025-07-11 13:14:14.75389
group 4,38.61,8.58,2025-07-11 13:14:35.752726
group 4,38.61,8.78,2025-07-11 13:15:07.753429
group 4,38.61,8.94,2025-07-11 13:15:25.75298
group 4,38.59,8.34,2025-07-11 13:15:35.752911
group 4,38.47,6.93,2025-07-11 13:19:39.753015
group 4,38.73,6.92,2025-07-11 13:19:41.752947
group 4,38.74,6.93,2025-07-11 13:19:42.754382
group 4,38.66,6.89,2025-07-11 13:19:44.75363
group 4,38.54,6.88,2025-07-11 13:19:50.754298
group 4,38.54,6.91,2025-07-11 13:19:52.753765
group 4,38.53,6.93,2025-07-11 13:19:54.753501
group 4,34.03,5.68,2025-07-11 13:22:57.353337
group 4,35.97,6.9,2025-07-11 13:27:00.353594
group 4,36.68,7.6,2025-07-11 13:27:01.35387
group 4,37.52,7.75,2025-07-11 13:27:03.353625
group 4,38.01,7.35,2025-07-11 13:27:06.354789
group 4,38.09,7.52,2025-07-11 13:27:08.353532
group 4,38.16,7.66,2025-07-11 13:27:09.353592
group 4,38.2,7.49,2025-07-11 13:27:12.353498
group 4,38.35,7.55,2025-07-11 13:27:16.35493
group 4,38.36,7.42,2025-07-11 13:27:17.35358
group 4,38.47,7.4,2025-07-11 13:27:26.35486
group 4,38.49,7.29,2025-07-11 13:27:30.353602
group 4,38.48,7.48,2025-07-11 13:27:31.353639
group 4,38.56,7.56,2025-07-11 13:27:34.353631
group 4,38.62,7.61,2025-07-11 13:27:36.353721
group 4,38.58,7.33,2025-07-11 13:27:40.353724
group 4,38.64,7.22,2025-07-11 13:27:41.354262
group 4,38.68,7.11,2025-07-11 13:27:42.354991
group 4,38.71,7.29,2025-07-11 13:27:43.353725
group 4,38.67,7.21,2025-07-11 13:27:44.355423
group 4,38.77,7.1,2025-07-11 13:28:07.353686
group 4,38.75,8.46,2025-07-11 13:29:39.354317
group 4,37.33,8.72,2025-07-11 13:30:08.355279
group 4,33.55,9.39,2025-07-11 13:30:14.354837
group 4,32.94,9.55,2025-07-11 13:30:15.355269
group 4,32.11,9.5,2025-07-11 13:30:16.355618
group 4,29.98,5.78,2025-07-11 13:37:14.35508
group 4,30.03,5.8,2025-07-11 13:37:15.355583
group 4,33.39,13.64,2025-07-11 14:29:16.15027
group 4,33.45,13.97,2025-07-11 14:29:17.150168
group 4,33.45,13.96,2025-07-11 14:29:19.149874
group 4,33.44,13.76,2025-07-11 14:29:20.149841
group 4,33.28,13.71,2025-07-11 14:29:21.150392
group 4,33.12,13.47,2025-07-11 14:29:22.149798
group 4,33.1,14.05,2025-07-11 14:29:36.150587
group 4,33.76,14.19,2025-07-11 14:29:37.150358
group 4,34.28,15.09,2025-07-11 14:29:38.150321
group 4,34.41,14.92,2025-07-11 14:29:43.15164
group 4,34.42,14.91,2025-07-11 14:29:44.149838
group 4,33.93,14.92,2025-07-11 14:29:45.150623
group 4,34.2,14.9,2025-07-11 14:29:46.151287
group 4,34.29,14.85,2025-07-11 14:29:47.150141
group 4,34.44,15.27,2025-07-11 14:29:48.150329
group 4,34.53,15.18,2025-07-11 14:29:49.149648
group 4,34.31,15.72,2025-07-11 14:29:50.152565
group 4,34.29,15.47,2025-07-11 14:29:53.153172
group 4,34.5,15.53,2025-07-11 14:29:56.150305
group 4,34.57,15.97,2025-07-11 14:29:57.150336
group 4,34.64,15.54,2025-07-11 14:29:58.150039
group 4,34.45,15.35,2025-07-11 14:29:59.150945
group 4,33.8,15.13,2025-07-11 14:30:00.15191
group 4,34.06,14.94,2025-07-11 14:30:01.150669
group 4,34.27,14.8,2025-07-11 14:30:02.150298
group 4,34.39,14.63,2025-07-11 14:30:03.150811
group 4,34.54,15.76,2025-07-11 14:30:06.149837
group 4,34.45,16.02,2025-07-11 14:30:07.149876
group 4,34.52,15.52,2025-07-11 14:30:08.150378
group 4,34.68,15.14,2025-07-11 14:30:11.154002
group 4,34.69,14.63,2025-07-11 14:30:13.151136
group 4,34.63,14.91,2025-07-11 14:30:14.15031
group 4,34.61,14.74,2025-07-11 14:30:15.150159
group 4,34.64,14.69,2025-07-11 14:30:16.150001
group 4,34.68,14.66,2025-07-11 14:30:17.15013
group 4,34.7,14.5,2025-07-11 14:30:18.150467
group 4,34.69,14.4,2025-07-11 14:30:19.151442
group 4,34.91,14.32,2025-07-11 14:30:21.150712
group 4,34.94,15.07,2025-07-11 14:30:22.151813
group 4,34.57,15.2,2025-07-11 14:30:23.153515
group 4,34.69,14.93,2025-07-11 14:30:24.150632
group 4,34.81,14.71,2025-07-11 14:30:25.150266
group 4,34.89,15.34,2025-07-11 14:30:26.154163
group 4,34.98,15.26,2025-07-11 14:30:27.149905
group 4,34.97,14.97,2025-07-11 14:30:28.150571
group 4,35.02,14.74,2025-07-11 14:30:29.150291
group 4,35.03,15.03,2025-07-11 14:30:30.149972
group 4,35.01,15.52,2025-07-11 14:30:32.149898
group 4,34.99,15.23,2025-07-11 14:30:33.150578
group 4,34.99,14.95,2025-07-11 14:30:34.150254
group 4,35.02,15.11,2025-07-11 14:30:35.150765
group 4,35.07,14.81,2025-07-11 14:30:36.150267
group 4,35.01,14.84,2025-07-11 14:30:37.151253
group 4,35.04,14.68,2025-07-11 14:30:38.150407
group 4,35.0,15.15,2025-07-11 14:30:39.149772
group 4,34.97,15.09,2025-07-11 14:30:41.150029
group 4,34.97,15.47,2025-07-11 14:30:42.151666
group 4,34.93,14.8,2025-07-11 14:30:44.150188
group 4,34.25,14.29,2025-07-11 14:30:46.149831
group 4,31.72,12.26,2025-07-11 14:30:53.150868
group 4,31.74,12.55,2025-07-11 14:30:54.15015
group 4,32.16,12.74,2025-07-11 14:30:55.151099
group 4,33.41,15.59,2025-07-11 14:31:00.161056
group 4,34.3,15.81,2025-07-11 14:31:05.15081
group 4,34.99,15.83,2025-07-11 14:31:06.150804
group 4,35.62,15.49,2025-07-11 14:31:07.150072
group 4,35.93,14.94,2025-07-11 14:31:09.150052
group 4,36.63,14.79,2025-07-11 14:31:10.150941
group 4,36.82,14.2,2025-07-11 14:31:11.154433
group 4,37.34,13.66,2025-07-11 14:31:12.150682
group 4,37.22,13.6,2025-07-11 14:31:13.150723
group 4,37.13,13.4,2025-07-11 14:31:14.150482
group 4,37.29,13.2,2025-07-11 14:31:15.154412
group 4,37.45,13.02,2025-07-11 14:31:16.152204
group 4,37.55,12.97,2025-07-11 14:31:17.149766
group 4,37.53,12.97,2025-07-11 14:31:18.150179
group 4,37.56,12.93,2025-07-11 14:31:19.150936
group 4,37.45,12.9,2025-07-11 14:31:20.150229
group 4,37.04,13.01,2025-07-11 14:31:21.150289
group 4,37.07,13.01,2025-07-11 14:31:22.150414
group 4,37.43,12.82,2025-07-11 14:31:23.151697
group 4,37.24,12.93,2025-07-11 14:31:24.149733
group 4,36.89,13.28,2025-07-11 14:31:25.15013
group 4,36.86,13.45,2025-07-11 14:31:26.151883
group 4,37.14,13.2,2025-07-11 14:31:27.154571
group 4,37.42,13.15,2025-07-11 14:31:28.15442
group 4,37.03,13.43,2025-07-11 14:31:29.150818
group 4,36.62,14.92,2025-07-11 14:31:32.150298
group 4,36.26,17.41,2025-07-11 14:32:08.151402
group 4,35.66,19.79,2025-07-11 14:32:29.150235
group 4,35.45,20.09,2025-07-11 14:32:36.150759
group 4,35.27,21.25,2025-07-11 14:32:37.150133
group 4,35.28,21.52,2025-07-11 14:33:10.149927
group 4,35.41,20.96,2025-07-11 14:33:11.150287
group 4,35.5,20.78,2025-07-11 14:33:12.150879
group 4,35.68,19.75,2025-07-11 14:33:16.150724
group 4,35.7,19.25,2025-07-11 14:33:17.154084
group 4,35.88,18.84,2025-07-11 14:33:18.151827
group 4,35.98,18.63,2025-07-11 14:33:20.154235
group 4,36.04,18.52,2025-07-11 14:33:21.150403
group 4,36.1,18.39,2025-07-11 14:33:22.149839
group 4,35.97,17.24,2025-07-11 14:33:26.150386
group 4,35.84,17.62,2025-07-11 14:33:28.150038
group 4,35.82,17.63,2025-07-11 14:33:29.149997
group 4,35.9,17.63,2025-07-11 14:33:31.154303
group 4,35.98,16.75,2025-07-11 14:33:32.150338
group 4,36.0,16.07,2025-07-11 14:33:33.150511
group 4,36.03,16.28,2025-07-11 14:33:34.15043
group 4,36.02,15.69,2025-07-11 14:33:35.151225
group 4,35.98,15.22,2025-07-11 14:33:36.151945
group 4,35.99,14.9,2025-07-11 14:33:38.150492
group 4,35.99,14.63,2025-07-11 14:33:39.149878
group 4,35.99,14.46,2025-07-11 14:33:41.150409
group 4,35.94,15.55,2025-07-11 14:33:42.150958
group 4,35.73,17.54,2025-07-11 14:34:13.150391
group 4,35.63,18.04,2025-07-11 14:34:32.150341
group 4,35.55,18.27,2025-07-11 14:34:36.151476
group 4,35.51,18.38,2025-07-11 14:34:40.149834
group 4,35.5,19.06,2025-07-11 14:34:44.150487
group 4,35.69,19.49,2025-07-11 14:34:46.149838
group 4,35.58,19.82,2025-07-11 14:34:48.150652
group 4,35.75,19.06,2025-07-11 14:34:51.151312
group 4,35.86,18.25,2025-07-11 14:34:55.149693
group 4,36.0,18.39,2025-07-11 14:34:56.150095
group 4,36.04,18.75,2025-07-11 14:34:57.150459
group 4,36.03,18.43,2025-07-11 14:35:00.15021
group 4,35.96,18.72,2025-07-11 14:35:33.150252
group 4,35.93,19.46,2025-07-11 14:35:34.1511
group 4,35.82,19.68,2025-07-11 14:35:35.150316
group 4,35.85,19.93,2025-07-11 14:35:36.150359
group 4,35.89,20.42,2025-07-11 14:35:37.150098
group 4,35.89,21.06,2025-07-11 14:35:38.15015
group 4,35.93,21.24,2025-07-11 14:35:39.15262
group 4,35.96,21.4,2025-07-11 14:35:40.149836
group 4,35.98,21.82,2025-07-11 14:35:41.150044
group 4,35.98,21.85,2025-07-11 14:35:42.151417
group 4,36.0,21.81,2025-07-11 14:35:43.150931
group 4,35.99,21.89,2025-07-11 14:35:44.151028
group 4,36.01,21.34,2025-07-11 14:35:45.15223
group 4,36.02,21.68,2025-07-11 14:35:46.150975
group 4,36.0,21.72,2025-07-11 14:35:47.150088
group 4,36.0,22.28,2025-07-11 14:35:48.151961
group 4,36.01,21.69,2025-07-11 14:35:49.150281
group 4,35.99,22.17,2025-07-11 14:35:50.149948
group 4,36.01,21.38,2025-07-11 14:35:51.150267
group 4,36.02,21.06,2025-07-11 14:35:52.15094
group 4,35.96,21.74,2025-07-11 14:35:53.149922
group 4,35.89,21.92,2025-07-11 14:35:54.149847
group 4,35.83,22.04,2025-07-11 14:35:55.149684
group 4,35.85,21.53,2025-07-11 14:35:56.15047
group 4,35.79,21.1,2025-07-11 14:35:57.150169
group 4,35.83,21.47,2025-07-11 14:35:58.150589
group 4,35.74,21.73,2025-07-11 14:35:59.163813
group 4,35.65,21.87,2025-07-11 14:36:00.150154
group 4,35.55,22.39,2025-07-11 14:36:01.150025
group 4,35.5,22.95,2025-07-11 14:36:02.149636
group 4,35.55,21.92,2025-07-11 14:36:03.152225
group 4,35.55,22.08,2025-07-11 14:36:04.150633
group 4,35.57,22.74,2025-07-11 14:36:05.150621
group 4,35.73,21.99,2025-07-11 14:36:06.149783
group 4,35.72,21.23,2025-07-11 14:36:07.150365
group 4,35.71,21.29,2025-07-11 14:36:08.151877
group 4,35.83,20.03,2025-07-11 14:36:09.150091
group 4,35.84,20.6,2025-07-11 14:36:10.149981
group 4,35.86,20.96,2025-07-11 14:36:11.150198
group 4,35.89,21.48,2025-07-11 14:36:12.149621
group 4,35.92,21.64,2025-07-11 14:36:13.154582
group 4,35.94,21.69,2025-07-11 14:36:14.150881
group 4,35.89,21.93,2025-07-11 14:36:15.150021
group 4,35.74,22.09,2025-07-11 14:36:16.150357
group 4,35.67,22.2,2025-07-11 14:36:17.150435
group 4,35.66,21.4,2025-07-11 14:36:18.150271
group 4,35.75,20.85,2025-07-11 14:36:19.150512
group 4,35.74,20.41,2025-07-11 14:36:20.150265
group 4,35.72,20.04,2025-07-11 14:36:21.150294
group 4,35.65,19.71,2025-07-11 14:36:22.153225
group 4,35.71,20.5,2025-07-11 14:36:23.150559
group 4,35.61,20.33,2025-07-11 14:36:24.150155
group 4,35.49,21.08,2025-07-11 14:36:25.150188
group 4,35.5,21.67,2025-07-11 14:36:26.151025
group 4,35.61,21.01,2025-07-11 14:36:27.149672
group 4,35.54,20.43,2025-07-11 14:36:28.150849
group 4,35.58,20.31,2025-07-11 14:36:29.150049
group 4,35.65,20.41,2025-07-11 14:36:30.151427
group 4,35.69,21.25,2025-07-11 14:36:31.15048
group 4,35.73,21.6,2025-07-11 14:36:32.150213
group 4,35.78,21.91,2025-07-11 14:36:33.151889
group 4,35.64,21.75,2025-07-11 14:36:34.150339
group 4,35.54,21.39,2025-07-11 14:36:35.150365
group 4,35.47,21.11,2025-07-11 14:36:36.151
group 4,35.41,21.65,2025-07-11 14:36:37.15093
group 4,35.39,21.62,2025-07-11 14:36:38.149969
group 4,35.4,21.22,2025-07-11 14:36:40.149869
group 4,35.4,21.47,2025-07-11 14:36:41.150502
group 4,35.4,21.59,2025-07-11 14:36:42.149959
group 4,35.42,21.38,2025-07-11 14:36:43.15107
group 4,35.39,21.77,2025-07-11 14:36:44.149981
group 4,35.38,21.74,2025-07-11 14:36:45.152946
group 4,35.39,21.22,2025-07-11 14:36:46.150122
group 4,35.38,21.18,2025-07-11 14:36:47.14944
group 4,35.36,21.54,2025-07-11 14:36:48.154075
group 4,35.36,21.22,2025-07-11 14:36:49.150276
group 4,35.35,20.76,2025-07-11 14:36:50.149655
group 4,35.34,20.7,2025-07-11 14:36:51.149949
group 4,35.36,20.38,2025-07-11 14:36:52.150194
group 4,35.36,20.37,2025-07-11 14:36:53.149809
group 4,35.35,20.52,2025-07-11 14:36:54.150071
group 4,35.35,20.38,2025-07-11 14:36:55.151182
group 4,35.34,20.49,2025-07-11 14:36:56.149971
group 4,35.35,20.34,2025-07-11 14:36:57.14992
group 4,35.36,20.02,2025-07-11 14:36:58.150143
group 4,35.38,19.94,2025-07-11 14:36:59.149849
group 4,35.37,20.24,2025-07-11 14:37:00.150025
group 4,35.34,20.42,2025-07-11 14:37:01.151396
group 4,35.36,20.01,2025-07-11 14:37:04.150192
group 4,35.37,19.72,2025-07-11 14:37:05.150349
group 4,35.36,19.53,2025-07-11 14:37:07.155195
group 4,35.33,19.67,2025-07-11 14:37:08.150665
group 4,35.34,19.46,2025-07-11 14:37:09.15054
group 4,35.37,19.34,2025-07-11 14:37:10.150115
group 4,35.34,19.49,2025-07-11 14:37:12.155094
group 4,35.32,19.29,2025-07-11 14:37:14.151364
group 4,35.3,19.09,2025-07-11 14:37:15.149662
group 4,35.26,18.98,2025-07-11 14:37:16.150168
group 4,35.28,18.95,2025-07-11 14:37:17.149943
group 4,35.33,19.46,2025-07-11 14:37:19.150048
group 4,35.35,19.61,2025-07-11 14:37:20.149741
group 4,35.36,19.81,2025-07-11 14:37:21.153839
group 4,35.33,20.29,2025-07-11 14:37:22.149813
group 4,35.4,18.23,2025-07-11 14:37:28.150497
group 4,35.74,16.97,2025-07-11 14:37:29.150242
group 4,36.18,16.29,2025-07-11 14:37:30.149696
group 4,36.15,15.53,2025-07-11 14:37:31.150325
group 4,36.21,15.01,2025-07-11 14:37:32.150936
group 4,35.92,14.52,2025-07-11 14:37:33.150951
group 4,35.8,14.22,2025-07-11 14:37:34.150363
group 4,35.76,13.98,2025-07-11 14:37:35.150068
group 4,35.8,13.99,2025-07-11 14:37:36.149928
group 4,35.87,15.05,2025-07-11 14:37:37.151424
group 4,35.77,16.35,2025-07-11 14:37:38.150047
group 4,35.72,16.91,2025-07-11 14:37:39.15041
group 4,35.67,16.72,2025-07-11 14:37:41.150171
group 4,35.61,17.26,2025-07-11 14:37:42.151843
group 4,35.51,18.64,2025-07-11 14:37:43.150211
group 4,35.48,19.72,2025-07-11 14:37:44.149589
group 4,35.45,20.51,2025-07-11 14:37:47.150708
group 4,35.43,21.1,2025-07-11 14:37:49.150915
group 4,35.4,21.64,2025-07-11 14:37:50.151246
group 4,35.5,22.14,2025-07-11 14:37:52.15079
group 4,35.5,22.46,2025-07-11 14:37:53.150091
group 4,35.48,22.12,2025-07-11 14:37:54.150424
group 4,35.5,20.4,2025-07-11 14:37:55.150976
group 4,35.52,20.63,2025-07-11 14:37:57.149774
group 4,35.54,19.77,2025-07-11 14:37:58.150241
group 4,35.54,19.02,2025-07-11 14:37:59.149524
group 4,35.54,18.56,2025-07-11 14:38:00.150924
group 4,35.51,18.5,2025-07-11 14:38:01.151523
group 4,35.51,18.15,2025-07-11 14:38:04.15008
group 4,35.55,18.45,2025-07-11 14:38:06.150241
group 4,35.56,18.67,2025-07-11 14:38:07.151159
group 4,35.66,19.08,2025-07-11 14:38:08.15212
group 4,35.83,19.23,2025-07-11 14:38:09.149736
group 4,35.46,17.32,2025-07-11 14:38:32.149792
group 4,35.34,16.16,2025-07-11 14:38:41.151463
group 4,35.5,17.83,2025-07-11 14:38:44.150448
group 4,35.44,19.48,2025-07-11 14:38:46.150496
group 4,35.49,20.02,2025-07-11 14:38:47.155704
group 4,35.49,21.05,2025-07-11 14:38:50.151109
group 4,35.54,20.95,2025-07-11 14:38:52.152986
group 4,35.57,20.84,2025-07-11 14:38:53.150183
group 4,35.72,20.14,2025-07-11 14:38:57.15007
group 4,35.81,19.86,2025-07-11 14:38:58.150946
group 4,35.71,19.3,2025-07-11 14:39:00.150097
group 4,35.77,19.37,2025-07-11 14:39:01.150924
group 4,35.73,18.22,2025-07-11 14:39:07.150141
group 4,35.83,16.96,2025-07-11 14:39:13.150809
group 4,35.92,16.03,2025-07-11 14:39:14.151874
group 4,36.19,15.42,2025-07-11 14:39:15.14986
group 4,36.16,15.02,2025-07-11 14:39:16.151183
group 4,36.18,15.06,2025-07-11 14:39:21.156917
group 4,36.26,15.53,2025-07-11 14:39:24.15596
group 4,36.28,15.13,2025-07-11 14:39:38.150807
group 4,36.29,14.85,2025-07-11 14:39:41.150437
group 4,36.24,14.6,2025-07-11 14:39:52.14971
group 4,36.21,14.4,2025-07-11 14:39:53.15111
group 4,36.27,14.4,2025-07-11 14:39:54.150228
group 4,36.33,14.5,2025-07-11 14:39:56.149938
group 4,36.13,14.2,2025-07-11 14:39:57.150332
group 4,36.25,14.09,2025-07-11 14:39:58.14994
group 4,36.17,13.98,2025-07-11 14:39:59.150656
group 4,36.26,14.07,2025-07-11 14:40:00.149782
group 4,36.08,13.98,2025-07-11 14:40:02.150052
group 4,36.05,14.22,2025-07-11 14:40:03.149655
group 4,35.88,14.03,2025-07-11 14:40:04.154737
group 4,35.86,14.9,2025-07-11 14:40:05.150048
group 4,35.88,14.64,2025-07-11 14:40:06.154082
group 4,35.87,14.37,2025-07-11 14:40:08.154328
group 4,35.82,14.18,2025-07-11 14:40:09.149994
group 4,35.86,14.1,2025-07-11 14:40:10.155183
