group,station,dwell_time_seconds,dwell_time_minutes
W1 G6,1,720.498495,12.00830825
W1 G6,2,1188.9999429999998,19.816665716666662
W1 G6,3,2622.1663180000005,43.702771966666674
W1 G6,4,1152.0826240000001,19.20137706666667
W1 G6,5,1074.017209,17.900286816666668
