group,station,dwell_time_seconds,dwell_time_minutes
W2 G2,1,0.0,0.0
W2 G2,2,366.49441,6.108240166666667
W2 G2,3,753.978775,12.566312916666668
W2 G2,4,393.942283,6.565704716666667
