group,station,dwell_time_seconds,dwell_time_minutes
W1 G3,1,1707.9893020000002,28.46648836666667
W1 G3,2,1076.885175,17.94808625
W1 G3,3,1051.0031999999999,17.51672
W1 G3,4,1407.89045,23.464840833333334
W1 G3,5,1405.009583,23.416826383333333
