group,station,dwell_time_seconds,dwell_time_minutes
W1 G4,1,418.999965,6.98333275
W1 G4,2,0.0,0.0
W1 G4,3,92.014631,1.5335771833333331
W1 G4,4,407.99107100000003,6.799851183333334
W1 G4,5,358.008202,5.966803366666666
