group,station,dwell_time_seconds,dwell_time_minutes
W2 G6,1,388.045437,6.46742395
W2 G6,2,659.000942,10.983349033333333
W2 G6,3,260.506464,4.3417744
W2 G6,4,1008.955737,16.81592895
