group,station,dwell_time_seconds,dwell_time_minutes
W2 G3,1,702.0049250000001,11.700082083333335
W2 G3,2,984.003118,16.400051966666666
W2 G3,3,1125.999397,18.76665661666667
W2 G3,4,1182.008427,19.70014045
