group,from_station,to_station,transition_time_seconds,transition_time_minutes
w2_g4,4.0,2.0,2386.901774,39.781696233333335
w2_g4,2.0,3.0,25.999951,0.43333251666666667
w2_g4,3.0,2.0,5.998753,0.09997921666666666
w2_g4,2.0,3.0,2.9997160000000003,0.04999526666666667
w2_g4,3.0,2.0,5.000058,0.0833343
w2_g4,2.0,1.0,14.994044,0.24990073333333335
w2_g4,1.0,4.0,3398.697233,56.64495388333333
