group,from_station,to_station,transition_time_seconds,transition_time_minutes
w3_g2,4.0,3.0,11.997625,0.19996041666666667
w3_g2,3.0,1.0,1099.505261,18.325087683333333
w3_g2,1.0,3.0,77.00578,1.2834296666666667
w3_g2,3.0,4.0,76.499688,1.2749948000000002
w3_g2,4.0,4.0,1317.89696,21.964949333333333
w3_g2,4.0,2.0,19.60129,0.32668816666666667
