group,from_station,to_station,transition_time_seconds,transition_time_minutes
w1_g6,4.0,3.0,42.000068,0.7000011333333334
w1_g6,3.0,2.0,2533.166835,42.21944725
w1_g6,2.0,1.0,409.998959,6.833315983333334
w1_g6,1.0,2.0,792.799885,13.213331416666668
w1_g6,2.0,5.0,37.996354,0.6332725666666666
w1_g6,5.0,3.0,16.999132,0.28331886666666667
