group,from_station,to_station,transition_time_seconds,transition_time_minutes
w1_g5,5.0,1.0,784.87789,13.081298166666667
w1_g5,1.0,3.0,1781.944412,29.699073533333333
w1_g5,3.0,2.0,848.005886,14.133431433333334
w1_g5,2.0,4.0,74.00046,1.233341
w1_g5,4.0,5.0,307.999784,5.1333297333333325
