group,from_station,to_station,transition_time_seconds,transition_time_minutes
w3_g4,4.0,4.0,4214.999709,70.24999514999999
w3_g4,4.0,2.0,2557.199099,42.61998498333333
w3_g4,2.0,1.0,18.002699,0.30004498333333335
w3_g4,1.0,3.0,33.004592,0.5500765333333334
w3_g4,3.0,2.0,1230.698943,20.511649050000003
