group,from_station,to_station,transition_time_seconds,transition_time_minutes
w1_g2,2.0,5.0,62.801735,1.0466955833333333
w1_g2,5.0,4.0,370.004711,6.166745183333333
w1_g2,4.0,1.0,620.499972,10.341666199999999
w1_g2,1.0,3.0,23.958263,0.3993043833333333
