group,station,dwell_time_seconds,dwell_time_minutes
w3_g1,1,1050.961946,17.516032433333333
w3_g1,2,973.9914999999999,16.233191666666663
w3_g1,3,2443.019532,40.7169922
w3_g1,4,979.046178,16.3174363
