group,station,dwell_time_seconds,dwell_time_minutes
w3_g5,1,1094.02892,18.233815333333332
w3_g5,2,923.0459450000001,15.384099083333334
w3_g5,3,1951.0041879999999,32.516736466666664
w3_g5,4,1025.82661,17.097110166666667
