group,station,dwell_time_seconds,dwell_time_minutes
w2_g1,1,896.002152,14.9333692
w2_g1,2,914.001015,15.23335025
w2_g1,3,883.39841,14.723306833333334
w2_g1,4,778.99972,12.983328666666667
