group,station,dwell_time_seconds,dwell_time_minutes
w1_g5,1,276.009007,4.600150116666667
w1_g5,2,641.9493699999999,10.699156166666665
w1_g5,3,1087.145297,18.119088283333333
w1_g5,4,976.011856,16.266864266666666
w1_g5,5,1021.685625,17.02809375
