group,station,dwell_time_seconds,dwell_time_minutes
w3_g4,1,912.0006089999999,15.200010149999999
w3_g4,2,1061.0047339999999,17.683412233333332
w3_g4,3,1154.992919,19.249881983333335
w3_g4,4,2242.299338,37.37165563333333
