group,station,dwell_time_seconds,dwell_time_minutes
w3_g3,1,3002.500820000001,50.04168033333335
w3_g3,2,495.172596,8.2528766
w3_g3,3,1114.997287,18.583288116666665
w3_g3,4,1465.9829060000002,24.433048433333337
