group,station,dwell_time_seconds,dwell_time_minutes
w1_g2,1,2161.534217,36.02557028333333
w1_g2,2,1199.990741,19.999845683333334
w1_g2,3,687.990294,11.466504899999999
w1_g2,4,1191.869543,19.864492383333335
w1_g2,5,1044.454097,17.407568283333333
