group,station,dwell_time_seconds,dwell_time_minutes
w3_g2,1,950.493323,15.841555383333334
w3_g2,2,872.616131,14.543602183333332
w3_g2,3,1113.448444,18.557474066666668
w3_g2,4,2024.5248450000001,33.74208075
