group,station,dwell_time_seconds,dwell_time_minutes
w3_g6,1,2377.941451,39.632357516666666
w3_g6,2,736.993596,12.2832266
w3_g6,3,1147.016147,19.116935783333336
w3_g6,4,1238.015702,20.633595033333332
