group,station,dwell_time_seconds,dwell_time_minutes
w1_g1,1,1236.998833,20.616647216666667
w1_g1,2,794.9966,13.249943333333333
w1_g1,3,774.045648,12.9007608
w1_g1,4,1046.038521,17.43397535
w1_g1,5,346.116495,5.76860825
