group,station,dwell_time_seconds,dwell_time_minutes
w2_g3,1,555.0055779999999,9.250092966666665
w2_g3,2,890.991396,14.8498566
w2_g3,3,892.001535,14.86669225
w2_g3,4,1007.990871,16.79984785
