group,station,dwell_time_seconds,dwell_time_minutes
w2_g6,1,629.006909,10.483448483333332
w2_g6,2,821.000311,13.683338516666668
w2_g6,3,1020.957273,17.01595455
w2_g6,4,644.884635,10.74807725
